,2,3,4,5,6
g1_no_pca,0.40000397681164523,0.22987419660881628,0.17797408212423826,0.17486743072052163,0.16497726802320328
g2_no_pca,0.3721559058723145,0.24648988678370182,0.19728935048986337,0.16450966746738208,0.1701639610292636
g3_no_pca,0.38416481321349044,0.24942172586378325,0.1659274095801557,0.180230872892826,0.18491462333359723
g4_no_pca,0.3677367587182679,0.20526048802165037,0.17034465120073858,0.15615006849132623,0.161182020920891
g5_no_pca,0.35807761998808585,0.23822517979251615,0.1710697780555399,0.16151804714747475,0.17103717913646513
g6_no_pca,0.37625549269685926,0.2328629812299776,0.1898587652102493,0.17724040132874602,0.17260631839444407
