Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
54,Ray Bourque*,36,BOS,D,62,19,31,50,-11,18,7.1,10,8,1,3,17,9,5,230,8.3,,,bourqra01
55,Jason Bowen,23,PHI,D,4,0,1,1,1,8,0.3,0,0,0,0,1,0,0,1,0,,,bowenja01
56,Brian Bradley,32,TBL,C,35,7,17,24,2,16,2.2,4,1,2,1,10,7,0,93,7.5,,,bradlbr01
57,Donald Brashear,25,TOT,LW,69,8,5,13,-8,245,-0.3,8,0,0,2,5,0,0,61,13.1,,,brashdo01
57,Donald Brashear,25,VAN,LW,59,8,5,13,-6,207,0.1,8,0,0,2,5,0,0,55,14.5,,,brashdo01
57,Donald Brashear,25,MTL,LW,10,0,0,0,-2,38,-0.4,0,0,0,0,0,0,0,6,0,,,brashdo01
58,Rich Brennan,24,COL,D,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,,,,brennri01
59,Aris Brimanis,24,PHI,D,3,0,1,1,0,0,0.2,0,0,0,0,1,0,0,1,0,,,brimaar01
60,Rod Brind'Amour,26,PHI,C,82,27,32,59,2,41,5.8,17,8,2,3,25,5,2,205,13.2,,,brindro01
61,Patrice Brisebois,26,MTL,D,49,2,13,15,-7,24,1.9,2,0,0,1,8,5,0,72,2.8,,,brisepa01
62,Neal Broten,37,TOT,C,42,8,12,20,-4,12,1.4,6,1,1,2,9,2,1,55,14.5,,,brotene01
62,Neal Broten,37,DAL,C,20,8,7,15,6,12,1.8,6,1,1,2,7,0,0,35,22.9,,,brotene01
62,Neal Broten,37,LAK,C,19,0,4,4,-9,0,-0.4,0,0,0,0,2,2,0,17,0,,,brotene01
62,Neal Broten,37,NJD,C,3,0,1,1,-1,0,0,0,0,0,0,0,0,1,3,0,,,brotene01
63,Paul Brousseau,23,TBL,RW,6,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,3,0,,,brouspa01
64,Brad Brown,21,MTL,D,8,0,0,0,-1,22,0.1,0,0,0,0,0,0,0,0,,,,brownbr01
65,Curtis Brown,20,BUF,C,28,4,3,7,4,18,0.4,4,0,0,1,3,0,0,31,12.9,,,browncu01
66,Doug Brown,32,DET,LW,49,6,7,13,-3,8,0.5,5,1,0,0,5,1,1,69,8.7,,,browndo01
67,Jeff Brown,30,HAR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,brownje02
68,Kevin Brown,22,HAR,RW,11,0,4,4,-6,6,-0.1,0,0,0,0,3,1,0,12,0,,,brownke03
69,Sean Brown,20,EDM,D,5,0,0,0,-1,4,0.1,0,0,0,0,0,0,0,2,0,,,brownse01
70,Benoit Brunet,28,MTL,LW,39,10,13,23,6,14,2.1,8,2,0,2,11,1,1,63,15.9,,,brunebe01
71,Andrew Brunette,23,WSH,LW,23,4,7,11,-3,12,0.8,2,2,0,0,4,3,0,23,17.4,,,brunean01
72,Sergei Brylin,23,NJD,C,29,2,2,4,-13,20,-0.6,2,0,0,0,2,0,0,34,5.9,,,brylise01
73,Kelly Buchberger,30,EDM,RW,81,8,30,38,4,159,2.4,8,0,0,3,26,0,4,78,10.3,,,buchbke01
74,Pavel Bure*,25,VAN,RW,63,23,32,55,-14,40,4.9,18,4,1,2,22,8,2,265,8.7,,,burepa01
75,Valeri Bure,22,MTL,RW,64,14,21,35,4,6,2.8,10,4,0,2,13,8,0,131,10.7,,,bureva01
76,Marc Bureau,30,MTL,C,43,6,9,15,4,16,0.9,4,1,1,2,8,0,1,56,10.7,,,bureama01
77,Shawn Burr,30,TBL,LW,74,14,21,35,5,106,3.1,13,1,0,3,17,4,0,128,10.9,,,burrsh01
78,Randy Burridge,31,BUF,LW,55,10,21,31,17,20,2.9,6,1,3,0,16,4,1,85,11.8,,,burrira01
79,Adam Burt,28,HAR,D,71,2,11,13,-13,79,2.9,2,0,0,0,6,3,2,85,2.4,,,burtad01
80,Dan Bylsma,26,LAK,RW,79,3,6,9,-15,32,-1.2,3,0,0,0,5,1,0,86,3.5,,,bylsmda01
81,Eric Cairns,22,NYR,D,40,0,1,1,-7,147,0.5,0,0,0,0,1,0,0,17,0,,,cairner01
82,Jan Caloun,24,SJS,RW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0,,,calouja01
83,Jim Campbell,23,STL,RW,68,23,20,43,3,68,4.6,18,5,0,6,13,5,2,169,13.6,,,campbji01
84,Guy Carbonneau*,36,DAL,C,73,5,16,21,9,36,0.7,4,0,1,0,16,0,0,99,5.1,,,carbogu01
85,Terry Carkner,30,FLA,D,70,0,14,14,-4,96,3.7,0,0,0,0,13,1,0,38,0,,,carknte01
86,Keith Carney,26,CHI,D,81,3,15,18,26,62,6.4,3,0,0,1,12,3,0,77,3.9,,,carneke01
87,Bob Carpenter,33,NJD,LW,62,4,15,19,6,14,0.9,3,0,1,0,15,0,0,76,5.3,,,carpebo01
88,Anson Carter,22,TOT,RW,38,11,7,18,-7,9,1.6,8,2,1,2,4,3,0,79,13.9,,,cartean01
88,Anson Carter,22,BOS,RW,19,8,5,13,-7,2,1.2,6,1,1,1,2,3,0,51,15.7,,,cartean01
88,Anson Carter,22,WSH,RW,19,3,2,5,0,7,0.3,2,1,0,1,2,0,0,28,10.7,,,cartean01
89,Andrew Cassels,27,HAR,C,81,22,44,66,-16,46,6,14,8,0,2,28,14,2,142,15.5,,,cassean01
90,Shawn Chambers,30,NJD,D,73,4,17,21,17,19,6.6,3,1,0,0,11,5,1,114,3.5,,,chambsh01
91,Eric Charron,27,WSH,D,25,1,1,2,1,20,1.3,1,0,0,0,1,0,0,11,9.1,,,charrer01
92,Kelly Chase,29,TOT,RW,30,1,2,3,2,149,-0.3,1,0,0,0,2,0,0,6,16.7,,,chaseke01
92,Kelly Chase,29,HAR,RW,28,1,2,3,2,122,-0.2,1,0,0,0,2,0,0,5,20,,,chaseke01
92,Kelly Chase,29,TOR,RW,2,0,0,0,0,27,-0.1,0,0,0,0,0,0,0,1,0,,,chaseke01
93,Denis Chasse,26,OTT,RW,22,1,4,5,3,19,0.2,1,0,0,0,4,0,0,12,8.3,,,chassde01
94,Chris Chelios*,35,CHI,D,72,10,38,48,16,112,8.9,8,2,0,2,19,18,1,194,5.2,,,chelich01
95,Steve Chiasson,29,TOT,D,65,8,22,30,-21,39,4.5,2,4,2,1,9,13,0,168,4.8,,,chiasst01
95,Steve Chiasson,29,CGY,D,47,5,11,16,-11,32,3,2,1,2,1,6,5,0,112,4.5,,,chiasst01
95,Steve Chiasson,29,HAR,D,18,3,11,14,-10,7,1.5,0,3,0,0,3,8,0,56,5.4,,,chiasst01
96,Tom Chorske,30,OTT,LW,68,18,8,26,-1,16,2.5,16,1,1,1,6,1,1,116,15.5,,,chorsto01
97,Jeff Christian,26,PIT,LW,11,2,2,4,-3,13,0.1,2,0,0,0,2,0,0,18,11.1,,,chrisje01
98,Shane Churla,31,NYR,RW,45,0,1,1,-10,106,-1.5,0,0,0,0,1,0,0,19,0,,,churlsh01
99,Dean Chynoweth,28,BOS,D,57,0,3,3,-12,171,0.8,0,0,0,0,3,0,0,30,0,,,chynode01
100,Dave Chyzowski,25,CHI,LW,8,0,0,0,1,6,-0.2,0,0,0,0,0,0,0,6,0,,,chyzoda01
101,Dino Ciccarelli*,36,TBL,RW,77,35,25,60,-11,116,6.8,23,12,0,6,19,6,0,229,15.3,,,ciccadi01
102,Enrico Ciccone,26,CHI,D,67,2,2,4,-1,233,2.7,2,0,0,1,2,0,0,65,3.1,,,ciccoen01
103,Wendel Clark,30,TOR,LW,65,30,19,49,-2,75,5.8,24,6,0,6,13,6,0,212,14.2,,,clarkwe01
104,Paul Coffey*,35,TOT,D,57,9,25,34,11,38,6.4,7,1,1,2,17,8,0,110,8.2,,,coffepa01
104,Paul Coffey*,35,PHI,D,37,6,20,26,11,20,4.7,5,0,1,1,14,6,0,71,8.5,,,coffepa01
104,Paul Coffey*,35,HAR,D,20,3,5,8,0,18,1.7,2,1,0,1,3,2,0,39,7.7,,,coffepa01
105,Craig Conroy,25,STL,C,61,6,11,17,0,43,0.6,6,0,0,1,9,0,2,74,8.1,,,conrocr01
106,Brandon Convery,22,TOR,RW,39,2,8,10,-9,20,-0.2,2,0,0,0,5,2,1,41,4.9,,,convebr01
107,David Cooper,23,TOR,D,19,3,3,6,-3,16,1.1,1,2,0,0,1,2,0,23,13,,,coopeda01
108,Rene Corbet,23,COL,LW,76,12,15,27,14,67,2.2,11,1,0,3,13,2,0,128,9.4,,,corbere01
109,Bob Corkum,29,PHX,C,80,9,11,20,-7,40,0.5,8,0,1,3,10,1,0,119,7.6,,,corkubo01
110,Shayne Corson,30,TOT,LW,58,8,16,24,-9,104,1,5,3,0,2,14,1,1,115,7,,,corsosh01
110,Shayne Corson,30,MTL,LW,47,6,15,21,-5,80,1,4,2,0,2,13,1,1,96,6.3,,,corsosh01
110,Shayne Corson,30,STL,LW,11,2,1,3,-4,24,0,1,1,0,0,1,0,0,19,10.5,,,corsosh01
111,Patrick Cote,22,DAL,LW,3,0,0,0,0,27,-0.1,0,0,0,0,0,0,0,1,0,,,cotepa01
112,Sylvain Cote,31,WSH,D,57,6,18,24,11,28,5.9,4,2,0,0,11,7,0,131,4.6,,,cotesy01
113,Geoff Courtnall,34,STL,LW,82,17,40,57,3,86,5,13,4,0,2,30,10,0,203,8.4,,,courtge01
114,Russ Courtnall,31,TOT,RW,61,11,24,35,1,26,2.6,8,2,1,2,16,7,1,125,8.8,,,courtru01
114,Russ Courtnall,31,VAN,RW,47,9,19,28,4,24,2.2,8,1,0,1,13,5,1,101,8.9,,,courtru01
114,Russ Courtnall,31,NYR,RW,14,2,5,7,-3,2,0.3,0,1,1,1,3,2,0,24,8.3,,,courtru01
115,Larry Courville,21,VAN,LW,19,0,2,2,-4,11,-0.5,0,0,0,0,2,0,0,11,0,,,courvla01
116,Mike Craig,25,TOR,RW,65,7,13,20,-20,62,0.2,6,1,0,0,11,2,0,128,5.5,,,craigmi01
117,John Craighead,25,TOR,RW,5,0,0,0,0,10,-0.1,0,0,0,0,0,0,0,0,,,,craigjo01
118,Murray Craven,32,CHI,C,75,8,27,35,0,12,2,6,2,0,1,20,7,0,122,6.6,,,cravemu01
119,Adam Creighton,31,CHI,C,19,1,2,3,-2,13,-0.2,1,0,0,0,2,0,0,20,5,,,creigad01
120,Cory Cross,26,TBL,D,72,4,5,9,6,95,4.1,4,0,0,2,5,0,0,75,5.3,,,crossco01
121,Troy Crowder,28,VAN,RW,30,1,2,3,-6,52,-0.7,1,0,0,0,2,0,0,11,9.1,,,crowdtr01
122,Phil Crowe,26,OTT,RW,26,0,1,1,0,30,-0.5,0,0,0,0,1,0,0,8,0,,,croweph01
123,John Cullen,32,TBL,C,70,18,37,55,-14,95,4.8,13,5,0,2,19,18,0,116,15.5,,,cullejo01
124,Jassen Cullimore,24,TOT,D,52,2,6,8,2,44,1.9,1,0,1,1,3,3,0,54,3.7,,,cullija01
124,Jassen Cullimore,24,MTL,D,49,2,6,8,4,42,2,1,0,1,1,3,3,0,52,3.8,,,cullija01
124,Jassen Cullimore,24,VAN,D,3,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0,,,cullija01
125,Jim Cummins,26,CHI,RW,65,6,6,12,4,199,0.1,6,0,0,0,6,0,0,61,9.8,,,cummiji01
126,Randy Cunneyworth,35,OTT,LW,76,12,24,36,-7,99,2.5,6,6,0,3,20,4,0,115,10.4,,,cunnera01
127,Mariusz Czerkawski,24,EDM,LW,76,26,21,47,0,16,5,22,4,0,3,16,5,0,182,14.3,,,czerkma01
128,Andreas Dackell,24,OTT,RW,79,12,19,31,-6,8,2,10,2,0,3,18,1,0,79,15.2,,,dackean01
129,Kevin Dahl,28,PHX,D,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,,,dahlke01
130,Ulf Dahlén,30,TOT,LW,73,14,19,33,-2,18,2.6,10,4,0,4,15,4,0,131,10.7,,,dahleul01
130,Ulf Dahlén,30,SJS,LW,43,8,11,19,-11,8,1.2,5,3,0,1,8,3,0,78,10.3,,,dahleul01
130,Ulf Dahlén,30,CHI,LW,30,6,8,14,9,10,1.4,5,1,0,3,7,1,0,53,11.3,,,dahleul01
131,Alexandre Daigle,21,OTT,RW,82,26,25,51,-33,33,4.2,22,4,0,5,11,14,0,203,12.8,,,daiglal02
132,J.J. Daigneault,31,TOT,D,66,5,23,28,0,58,4.1,5,0,0,1,12,11,0,62,8.1,,,daignjj01
132,J.J. Daigneault,31,PIT,D,53,3,14,17,-5,36,2.2,3,0,0,1,9,5,0,49,6.1,,,daignjj01
132,J.J. Daigneault,31,MDA,D,13,2,9,11,5,22,1.9,2,0,0,0,3,6,0,13,15.4,,,daignjj01
133,Vincent Damphousse,29,MTL,C,82,27,54,81,-6,82,7.4,18,7,2,3,37,14,3,244,11.1,,,damphvi01
134,Mathieu Dandenault,20,DET,RW,65,3,9,12,-10,28,-0.5,3,0,0,0,9,0,0,81,3.7,,,dandema01
135,Ken Daneyko,32,NJD,D,77,2,7,9,24,70,6,2,0,0,0,6,0,1,63,3.2,,,daneyke01
136,Jeff Daniels,28,HAR,LW,10,0,2,2,2,0,0,0,0,0,0,2,0,0,6,0,,,danieje01
137,Scott Daniels,27,PHI,RW,56,5,3,8,2,237,-0.3,5,0,0,2,3,0,0,48,10.4,,,daniesc01
138,Craig Darby,24,PHI,C,9,1,4,5,2,2,0.4,0,0,1,0,4,0,0,13,7.7,,,darbycr01
139,Jason Dawe,23,BUF,RW,81,22,26,48,14,32,4.7,17,4,1,3,17,8,1,136,16.2,,,daweja01
140,Eric Daze,21,CHI,RW,71,22,19,41,-4,16,3.9,11,11,0,4,15,4,0,176,12.5,,,dazeer01
141,Greg de Vries,24,EDM,D,37,0,4,4,-2,52,1.2,0,0,0,0,4,0,0,31,0,,,devrigr01
142,Adam Deadmarsh,21,COL,RW,78,33,27,60,8,136,6.9,20,10,3,4,12,14,1,198,16.7,,,deadmad01
143,Kevin Dean,27,NJD,D,28,2,4,6,2,6,2.1,2,0,0,0,3,1,0,21,9.5,,,deanke01
144,Louie DeBrusk,25,EDM,LW,32,2,0,2,-6,94,-0.6,2,0,0,0,0,0,0,10,20,,,debrulo01
145,Pavol Demitra,22,STL,RW,8,3,0,3,0,2,0.4,1,2,0,1,0,0,0,15,20,,,demitpa01
146,Nathan Dempsey,22,TOR,LW,14,1,1,2,-2,2,-0.1,1,0,0,0,1,0,0,11,9.1,,,dempsna01
147,Eric Desjardins,27,PHI,D,82,12,34,46,25,50,9.3,6,5,1,1,22,11,1,183,6.6,,,desjaer01
148,Jarrett Deuling,22,NYI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,deulija01
149,Gerald Diduck,31,TOT,D,67,2,12,14,-7,63,3.2,1,1,0,1,10,2,0,80,2.5,,,diducge01
149,Gerald Diduck,31,HAR,D,56,1,10,11,-9,40,2.4,1,0,0,1,8,2,0,59,1.7,,,diducge01
149,Gerald Diduck,31,PHX,D,11,1,2,3,2,23,0.9,0,1,0,0,2,0,0,21,4.8,,,diducge01
150,Rob DiMaio,28,BOS,C,72,13,15,28,-21,82,1.3,10,0,3,2,11,2,2,152,8.6,,,dimairo01
151,Kevin Dineen,33,HAR,RW,78,19,29,48,-6,141,4.4,11,8,0,5,21,7,1,185,10.3,,,dineeke01
152,Paul DiPietro,26,LAK,C,6,1,0,1,-2,6,0,1,0,0,0,0,0,0,10,10,,,dipiepa01
153,Shane Doan,20,PHX,RW,63,4,8,12,-3,49,-0.1,4,0,0,0,7,1,0,100,4,,,doansh01
154,Bobby Dollas,32,MDA,D,79,4,14,18,17,55,5.1,3,1,0,1,11,3,0,96,4.2,,,dollabo01
155,Hnat Domenichelli,20,TOT,LW,23,3,3,6,-3,9,0.2,1,2,0,0,2,1,0,30,10,,,domenhn01
155,Hnat Domenichelli,20,HAR,LW,13,2,1,3,-4,7,0,1,1,0,0,1,0,0,14,14.3,,,domenhn01
155,Hnat Domenichelli,20,CGY,LW,10,1,2,3,1,2,0.2,0,1,0,0,1,1,0,16,6.3,,,domenhn01
156,Tie Domi,27,TOR,RW,80,11,17,28,-17,275,1.1,9,2,0,1,16,1,0,98,11.2,,,domiti01
157,Ted Donato,27,BOS,LW,67,25,26,51,-9,37,5.1,17,6,2,2,20,5,1,172,14.5,,,donatte01
158,Mike Donnelly,33,NYI,LW,3,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,5,0,,,donnemi01
159,Shean Donovan,22,SJS,RW,73,9,6,15,-18,42,-0.1,8,0,1,0,6,0,0,115,7.8,,,donovsh01
160,Jim Dowd,28,NYI,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,,,dowdji01
161,Dallas Drake,27,PHX,LW,63,17,19,36,-11,52,3,11,5,1,1,13,4,2,113,15,,,drakeda01
162,Kris Draper,25,DET,C,76,8,5,13,-11,73,-0.3,7,1,0,1,4,0,1,85,9.4,,,drapekr01
163,Bruce Driver,34,NYR,D,79,5,25,30,8,48,5.6,3,2,0,2,13,12,0,154,3.2,,,drivebr01
164,P.C. Drouin,22,BOS,LW,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,drouipc01
165,John Druce,30,PHI,RW,43,7,8,15,-5,12,0.6,6,1,0,0,8,0,0,73,9.6,,,drucejo01
166,Ted Drury,25,MDA,LW,73,9,9,18,-9,54,0.2,8,1,0,2,9,0,0,114,7.9,,,druryte01
167,Christian Dube,19,NYR,C,27,1,1,2,-4,4,-0.6,0,1,0,0,0,1,0,14,7.1,,,dubech01
168,Steve Dubinsky,26,CHI,C,5,0,0,0,2,0,-0.1,0,0,0,0,0,0,0,4,0,,,dubinst01
169,Steve Duchesne,31,OTT,D,78,19,28,47,-9,38,8.6,7,10,2,3,18,10,0,208,9.1,,,duchest01
170,Donald Dufresne,29,EDM,D,22,0,1,1,-1,15,0.6,0,0,0,0,1,0,0,10,0,,,dufredo01
171,Radek Dvorak,19,FLA,LW,78,18,21,39,-2,30,3.3,16,2,0,1,16,5,0,139,12.9,,,dvorara01
172,Karl Dykhuis,24,PHI,D,62,4,15,19,6,35,4.2,2,2,0,1,12,3,0,101,4,,,dykhuka01
173,Joe Dziedzic,25,PIT,LW,59,9,9,18,-4,63,0.6,9,0,0,1,9,0,0,85,10.6,,,dziedjo01
174,Mike Eagles,33,WSH,C,70,1,7,8,-4,42,-0.9,1,0,0,0,6,0,1,38,2.6,,,eaglemi01
175,Dallas Eakins,29,TOT,D,7,0,0,0,-4,16,-0.1,0,0,0,0,0,0,0,4,0,,,eakinda01
175,Dallas Eakins,29,PHX,D,4,0,0,0,-3,10,-0.1,0,0,0,0,0,0,0,2,0,,,eakinda01
175,Dallas Eakins,29,NYR,D,3,0,0,0,-1,6,0,0,0,0,0,0,0,0,2,0,,,eakinda01
176,Mike Eastwood,29,TOT,C,60,2,10,12,-1,14,-0.3,2,0,0,0,9,0,1,44,4.5,,,eastwmi01
176,Mike Eastwood,29,PHX,C,33,1,3,4,-3,4,-0.4,1,0,0,0,3,0,0,22,4.5,,,eastwmi01
176,Mike Eastwood,29,NYR,C,27,1,7,8,2,10,0.1,1,0,0,0,6,0,1,22,4.5,,,eastwmi01
177,Allan Egeland,24,TBL,C,4,0,0,0,-3,5,-0.2,0,0,0,0,0,0,0,1,0,,,egelaal01
