Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
164,Matt Davidson,25,CBJ,RW,34,4,5,9,-12,18,0.3,4,0,0,0,5,0,0,28,14.3,402,11:49,davidma01
165,Rob Davison,22,SJS,D,15,1,2,3,4,22,1.1,1,0,0,0,2,0,0,15,6.7,268,17:53,davisro01
166,Eric Daze,27,CHI,LW,54,22,22,44,10,14,6,19,3,0,5,17,5,0,170,12.9,879,16:17,dazeer01
167,Greg de Vries,30,COL,D,82,6,26,32,15,70,6.4,6,0,0,2,25,0,1,112,5.4,1825,22:15,devrigr01
168,Adam Deadmarsh,27,LAK,LW,20,13,4,17,2,21,2.7,9,4,0,1,3,1,0,55,23.6,386,19:18,deadmad01
169,Louie DeBrusk,31,CHI,LW,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,25,6:10,debrulo01
170,Brad DeFauw,25,CAR,LW,9,3,0,3,-2,2,0.4,2,1,0,1,0,0,0,19,15.8,124,13:45,defaubr01
171,Andy Delmore,26,NSH,D,71,18,16,34,-17,28,6.3,4,14,0,6,6,10,0,149,12.1,1213,17:05,delmoan01
172,Pavol Demitra,28,STL,C,78,36,57,93,0,32,10.9,25,11,0,4,32,25,0,205,17.6,1544,19:47,demitpa01
173,Nathan Dempsey,28,CHI,D,67,5,23,28,-7,26,4.4,4,1,0,2,18,5,0,124,4,1401,20:55,dempsna01
174,Eric Desjardins,33,PHI,D,79,8,24,32,30,35,9.2,7,1,0,2,16,7,1,197,4.1,1810,22:55,desjaer01
175,Boyd Devereaux,24,DET,LW,61,3,9,12,4,16,0.7,3,0,0,1,9,0,0,72,4.2,575,9:26,deverbo01
176,Rob DiMaio,34,DAL,LW,69,10,9,19,18,76,2.3,10,0,0,2,9,0,0,81,12.3,895,12:58,dimairo01
177,Niko Dimitrakos,23,SJS,RW,21,6,7,13,-7,8,1.2,3,3,0,0,6,1,0,34,17.6,299,14:15,dimitni01
178,Kevin Dineen,39,CBJ,RW,4,0,0,0,0,12,-0.1,0,0,0,0,0,0,0,7,0,43,10:40,dineeke01
179,Chris Dingman,26,TBL,LW,51,2,1,3,-11,91,-0.7,2,0,0,0,1,0,0,41,4.9,488,9:34,dingmch01
180,Joe DiPenta,23,ATL,D,3,1,1,2,3,0,0.6,1,0,0,0,1,0,0,2,50,47,15:47,dipenjo01
181,Shane Doan,26,PHX,LW,82,21,37,58,3,86,5.8,14,7,0,2,23,13,1,225,9.3,1540,18:47,doansh01
182,Jason Doig,26,WSH,D,55,3,5,8,-3,108,1.4,3,0,0,1,5,0,0,41,7.3,780,14:11,doigja01
183,Robert Dome,24,CGY,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8:16,domero01
184,Hnat Domenichelli,26,MIN,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11:11,domenhn01
185,Tie Domi,33,TOR,RW,79,15,14,29,-1,171,3.1,11,4,0,0,12,2,0,91,16.5,864,10:56,domiti01
186,Ted Donato,33,NYR,C,49,2,1,3,-1,6,-0.3,2,0,0,0,1,0,0,30,6.7,419,8:33,donatte01
187,Shean Donovan,28,TOT,RW,65,5,7,12,-8,37,0.2,4,0,1,1,7,0,0,88,5.7,880,13:33,donovsh01
187,Shean Donovan,28,PIT,RW,52,4,5,9,-6,30,0.2,3,0,1,0,5,0,0,66,6.1,677,13:01,donovsh01
187,Shean Donovan,28,CGY,RW,13,1,2,3,-2,7,0,1,0,0,1,2,0,0,22,4.5,203,15:39,donovsh01
188,Jiri Dopita,34,EDM,C,21,1,5,6,-4,11,0.1,1,0,0,1,4,1,0,23,4.3,290,13:49,dopitji01
189,Jim Dowd,34,MIN,C,78,8,17,25,-1,31,2.1,4,3,1,2,10,7,0,78,10.3,1018,13:03,dowdji01
190,Aaron Downey,28,DAL,RW,43,1,1,2,1,69,0,1,0,0,0,1,0,0,14,7.1,205,4:47,downeaa01
191,Dallas Drake,33,STL,LW,80,20,10,30,-7,66,2.9,15,4,1,2,6,3,1,113,17.7,1184,14:48,drakeda01
192,Kris Draper,31,DET,C,82,14,21,35,6,82,2.9,13,0,1,2,18,1,2,142,9.9,1328,16:12,drapekr01
193,Harold Druken,24,TOT,C,22,1,4,5,-1,4,0.4,1,0,0,0,5,0,0,16,6.3,146,6:39,drukeha01
193,Harold Druken,24,CAR,C,14,0,1,1,-1,2,0,0,0,0,0,2,0,0,5,0,56,3:59,drukeha01
193,Harold Druken,24,TOR,C,5,0,2,2,1,2,0.1,0,0,0,0,2,0,0,8,0,64,12:50,drukeha01
193,Harold Druken,24,VAN,C,3,1,1,2,-1,0,0.2,1,0,0,0,1,0,0,3,33.3,26,8:48,drukeha01
194,Chris Drury,26,CGY,LW,80,23,30,53,-9,33,5.6,17,5,1,5,15,15,0,224,10.3,1484,18:33,drurych01
195,Steve Dubinsky,32,STL,C,28,0,6,6,3,4,0.2,0,0,0,0,5,0,1,23,0,301,10:45,dubinst01
196,J.P. Dumont,24,BUF,RW,76,14,21,35,-14,44,3,12,2,0,2,13,8,0,135,10.4,1145,15:04,dumonjp01
197,Micki DuPont,22,CGY,D,16,1,2,3,-5,4,0.4,1,0,0,0,0,2,0,27,3.7,268,16:45,duponmi01
198,Pascal Dupuis,23,MIN,RW,80,20,28,48,17,44,6.1,14,6,0,4,20,7,1,183,10.9,1400,17:30,dupuipa01
199,Radek Dvorak,25,TOT,RW,75,10,25,35,-6,30,2.5,7,3,0,0,17,6,2,166,6,1183,15:46,dvorara01
199,Radek Dvorak,25,NYR,RW,63,6,21,27,-3,16,1.7,4,2,0,0,16,3,2,134,4.5,989,15:42,dvorara01
199,Radek Dvorak,25,EDM,RW,12,4,4,8,-3,14,0.8,3,1,0,0,1,3,0,32,12.5,193,16:07,dvorara01
200,Gordie Dwyer,25,TOT,LW,28,0,1,1,-3,96,-0.4,0,0,0,0,0,1,0,10,0,193,6:53,dwyergo01
200,Gordie Dwyer,25,NYR,LW,17,0,1,1,-1,50,-0.1,0,0,0,0,0,1,0,8,0,110,6:28,dwyergo01
200,Gordie Dwyer,25,MTL,LW,11,0,0,0,-2,46,-0.2,0,0,0,0,0,0,0,2,0,83,7:33,dwyergo01
201,Karl Dykhuis,30,MTL,D,65,1,4,5,-5,34,1.1,1,0,0,0,4,0,0,24,4.2,975,15:00,dykhuka01
202,Mike Eastwood,35,TOT,C,70,3,13,16,-5,32,0.3,2,1,0,0,10,1,2,39,7.7,867,12:23,eastwmi01
202,Mike Eastwood,35,CHI,C,53,2,10,12,-6,24,0,2,0,0,0,8,0,2,32,6.3,684,12:54,eastwmi01
202,Mike Eastwood,35,STL,C,17,1,3,4,1,8,0.2,0,1,0,0,2,1,0,7,14.3,183,10:44,eastwmi01
203,Mark Eaton,25,NSH,D,50,2,7,9,1,22,2.6,2,0,0,0,5,2,0,52,3.8,788,15:45,eatonma01
204,Patrik Elias,26,NJD,LW,81,28,29,57,17,22,7.6,22,6,0,4,18,8,3,255,11,1465,18:05,eliaspa01
205,Mikko Eloranta,30,LAK,LW,75,5,12,17,-15,56,0.2,4,1,0,1,12,0,0,96,5.2,962,12:50,elorami01
206,Steve Eminger,19,WSH,D,17,0,2,2,-3,24,0.1,0,0,0,0,2,0,0,6,0,172,10:08,emingst01
207,Martin Erat,21,NSH,LW,27,1,7,8,-9,14,0.1,0,1,0,0,4,3,0,39,2.6,345,12:47,eratma01
208,Anders Eriksson,28,TOR,D,4,0,0,0,1,0,0.2,0,0,0,0,0,0,0,7,0,76,19:02,eriksan01
209,John Erskine,22,DAL,D,16,2,0,2,1,29,0.7,2,0,0,0,0,0,0,12,16.7,172,10:45,erskijo01
210,Garnet Exelby,21,ATL,D,15,0,2,2,0,41,0.4,0,0,0,0,2,0,0,9,0,271,18:04,exelbga01
211,Jim Fahey,23,SJS,D,43,1,19,20,-3,33,2.9,1,0,0,0,6,13,0,66,1.5,788,18:20,faheyji01
212,Jeff Farkas,25,ATL,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0,41,13:32,farkaje01
213,Mike Farrell,24,WSH,RW,4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,11,2:48,farremi01
214,Rico Fata,22,TOT,LW,63,7,12,19,-7,16,1.3,7,0,0,0,8,4,0,79,8.9,742,11:46,fatari01
214,Rico Fata,22,NYR,LW,36,2,4,6,-1,6,0.4,2,0,0,0,3,1,0,30,6.7,262,7:16,fatari01
214,Rico Fata,22,PIT,LW,27,5,8,13,-6,10,1,5,0,0,0,5,3,0,49,10.2,480,17:46,fatari01
215,Fedor Fedorov,21,VAN,LW,7,0,1,1,0,4,0,0,0,0,0,1,0,0,2,0,64,9:10,fedorfe01
216,Sergei Fedorov*,33,DET,C,80,36,47,83,15,52,10.1,24,10,2,11,28,18,1,281,12.8,1694,21:11,fedorse01
217,Todd Fedoruk,23,PHI,LW,63,1,5,6,1,105,0.2,1,0,0,0,5,0,0,33,3,409,6:30,fedorto01
218,Ruslan Fedotenko,24,TBL,LW,76,19,13,32,-7,44,3.2,13,6,0,6,10,2,1,114,16.7,1217,16:01,fedotru01
219,Andrew Ference,23,TOT,D,38,1,7,8,-15,42,0.8,0,1,0,0,5,2,0,39,2.6,712,18:45,ferenan01
219,Andrew Ference,23,PIT,D,22,1,3,4,-16,36,-0.1,0,1,0,0,3,0,0,22,4.5,430,19:33,ferenan01
219,Andrew Ference,23,CGY,D,16,0,4,4,1,6,0.9,0,0,0,0,2,2,0,17,0,282,17:38,ferenan01
220,Brad Ference,23,TOT,D,75,2,7,9,-3,146,2.5,2,0,0,0,7,0,0,49,4.1,1206,16:05,ferenbr01
220,Brad Ference,23,FLA,D,60,2,6,8,2,118,2.6,2,0,0,0,6,0,0,41,4.9,958,15:58,ferenbr01
220,Brad Ference,23,PHX,D,15,0,1,1,-5,28,-0.1,0,0,0,0,1,0,0,8,0,248,16:33,ferenbr01
221,Scott Ferguson,30,EDM,D,78,3,5,8,11,120,2.8,3,0,0,0,5,0,0,45,6.7,959,12:18,fergusc01
222,Jesse Fibiger,24,SJS,D,16,0,0,0,-5,2,-0.3,0,0,0,0,0,0,0,2,0,97,6:05,fibigje01
223,Vernon Fiddler,22,NSH,C,19,4,2,6,2,14,0.9,4,0,0,1,2,0,0,20,20,184,9:40,fiddlve01
224,Jeff Finley,35,STL,D,64,1,3,4,-2,46,1.1,1,0,0,1,3,0,0,30,3.3,1000,15:37,finleje01
225,Jiri Fischer,22,DET,D,15,1,5,6,0,16,0.9,1,0,0,0,4,1,0,19,5.3,321,21:24,fischji01
226,Mike Fisher,22,OTT,C,74,18,20,38,13,54,4.5,12,5,1,3,16,4,0,142,12.7,1183,15:59,fishemi01
227,Tom Fitzgerald,34,TOR,LW,66,4,13,17,10,57,1.2,4,0,0,0,13,0,0,89,4.5,799,12:07,fitzgto01
228,Rory Fitzpatrick,28,BUF,D,36,1,3,4,-7,16,0.9,1,0,0,0,1,2,0,29,3.4,613,17:02,fitzpro02
229,Theoren Fleury,34,CHI,LW,54,12,21,33,-7,77,3,11,1,0,3,14,7,0,124,9.7,904,16:45,fleurth01
230,Ryan Flinn,22,LAK,LW,19,1,0,1,0,28,0,1,0,0,0,0,0,0,13,7.7,104,5:28,flinnry01
231,Dan Focht,25,TOT,D,22,0,3,3,-9,29,0,0,0,0,0,1,2,0,12,0,305,13:53,fochtda01
231,Dan Focht,25,PIT,D,12,0,3,3,-7,19,0.1,0,0,0,0,1,2,0,11,0,219,18:14,fochtda01
231,Dan Focht,25,PHX,D,10,0,0,0,-2,10,-0.1,0,0,0,0,0,0,0,1,0,87,8:40,fochtda01
232,Adam Foote,31,COL,D,78,11,20,31,30,88,8.2,8,3,0,2,15,4,1,106,10.4,2005,25:43:00,footead01
233,Colin Forbes,26,WSH,C,5,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,3,0,48,9:38,forbeco01
234,Peter Forsberg*,29,COL,C,75,29,77,106,52,70,13.6,21,8,0,2,52,25,0,166,17.5,1450,19:20,forsbpe01
235,Jean-Francois Fortin,23,WSH,D,33,0,1,1,-3,22,0.2,0,0,0,0,1,0,0,20,0,503,15:14,fortije01
236,Kurtis Foster,21,ATL,D,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0,22,11:06,fosteku01
237,Ron Francis*,39,CAR,C,82,22,35,57,-22,30,5.4,13,8,1,1,20,15,0,156,14.1,1635,19:56,francro01
238,Jeff Friesen,26,NJD,RW,81,23,28,51,23,26,6.9,20,3,0,4,23,5,0,179,12.8,1259,15:33,friesje01
239,Alex Frolov,20,LAK,LW,79,14,17,31,12,34,3.5,13,1,0,3,15,2,0,141,9.9,1136,14:23,froloal01
240,Marián Gáborík,20,MIN,RW,81,30,35,65,12,46,8.9,24,5,1,8,18,16,1,280,10.7,1410,17:24,gaborma01
241,Simon Gagne,22,PHI,LW,46,9,18,27,20,16,3.5,7,1,1,3,13,4,1,115,7.8,800,17:24,gagnesi01
242,Simon Gamache,22,ATL,C,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,25,12:37,gamacsi01
243,Paul Gaustad,20,BUF,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,5:48,gaustpa01
244,Denis Gauthier,26,CGY,D,72,1,11,12,5,99,3.6,1,0,0,1,9,2,0,50,2,1431,19:52,gauthde01
245,Aaron Gavey,28,TOR,C,5,0,1,1,1,0,0,0,0,0,0,1,0,0,8,0,57,11:19,gaveyaa01
246,Martin Gelinas,32,CGY,LW,81,21,31,52,-3,51,5.7,15,6,0,3,23,8,0,152,13.8,1341,16:33,gelinma01
247,Brent Gilchrist,35,NSH,LW,41,1,2,3,-11,14,-0.7,1,0,0,0,2,0,0,41,2.4,441,10:46,gilchbr01
248,Hal Gill,27,BOS,D,76,4,13,17,21,56,4.7,4,0,0,0,11,0,2,114,3.5,1573,20:42,gillha01
249,Todd Gill,37,CHI,D,5,0,1,1,3,0,0.5,0,0,0,0,1,0,0,9,0,98,19:31,gillto01
250,Doug Gilmour*,39,TOT,C,62,11,19,30,-6,36,2.4,8,3,0,0,13,6,0,85,12.9,1027,16:34,gilmodo01
250,Doug Gilmour*,39,MTL,C,61,11,19,30,-6,36,2.4,8,3,0,0,13,6,0,85,12.9,1022,16:45,gilmodo01
250,Doug Gilmour*,39,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:51,gilmodo01
251,Brian Gionta,24,NJD,RW,58,12,13,25,5,23,2.8,10,2,0,3,12,1,0,129,9.3,858,14:48,giontbr01
252,Jonathan Girard,22,BOS,D,73,6,16,22,4,21,4,4,2,0,2,9,6,1,123,4.9,1521,20:50,girarjo01
253,Ray Giroux,26,NJD,D,11,0,1,1,-2,6,0.2,0,0,0,0,1,0,0,20,0,201,18:18,giroura01
254,Eric Godard,22,NYI,RW,19,0,0,0,-3,48,-0.3,0,0,0,0,0,0,0,6,0,86,4:32,godarer01
255,Scott Gomez,23,NJD,C,80,13,42,55,17,48,6,11,2,0,4,32,10,0,205,6.3,1281,16:01,gomezsc01
256,Sergei Gonchar,28,WSH,D,82,18,49,67,13,52,11.5,11,7,0,2,25,23,1,224,8,2179,26:35:00,gonchse01
257,Lee Goren,25,BOS,RW,14,2,1,3,-2,7,0.2,0,2,0,0,1,0,0,15,13.3,115,8:15,gorenle01
258,Jean-Luc Grand-Pierre,25,CBJ,D,41,1,0,1,-6,64,0.4,1,0,0,0,0,0,0,32,3.1,559,13:38,grandje01
259,Chris Gratton,27,TOT,C,80,15,30,45,-16,107,3.8,11,4,0,2,19,11,0,215,7,1325,16:34,grattch01
259,Chris Gratton,27,BUF,C,66,15,29,44,-5,86,4.6,11,4,0,2,19,10,0,187,8,1084,16:26,grattch01
259,Chris Gratton,27,PHX,C,14,0,1,1,-11,21,-0.8,0,0,0,0,0,1,0,28,0,241,17:12,grattch01
260,Adam Graves,34,SJS,LW,82,9,9,18,-14,32,0.5,8,1,0,0,8,0,1,118,7.6,1070,13:03,gravead01
261,Josh Green,25,TOT,LW,45,1,4,5,-3,21,-0.3,1,0,0,0,4,0,0,43,2.3,414,9:12,greenjo01
261,Josh Green,25,WSH,LW,21,1,2,3,1,7,0.1,1,0,0,0,2,0,0,20,5,170,8:07,greenjo01
261,Josh Green,25,EDM,LW,20,0,2,2,-3,12,-0.3,0,0,0,0,2,0,0,20,0,207,10:22,greenjo01
261,Josh Green,25,NYR,LW,4,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,36,9:07,greenjo01
262,Travis Green,32,TOR,C,75,12,12,24,2,67,2.2,9,2,1,3,12,0,0,86,14,971,12:57,greentr01
263,Mark Greig,33,PHI,RW,5,0,1,1,1,2,0.1,0,0,0,0,1,0,0,2,0,25,5:02,greigma01
264,Martin Grenier,22,PHX,D,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,19,6:11,grenima01
265,Mike Grier,28,WSH,RW,82,15,17,32,-14,36,1.6,11,2,2,2,11,6,0,133,11.3,1459,17:48,griermi01
266,Michal Grosek,27,BOS,RW,63,2,18,20,2,71,1.2,2,0,0,1,17,1,0,74,2.7,675,10:43,grosemi01
267,Bill Guerin,32,DAL,RW,64,25,25,50,5,113,6.2,14,11,0,2,14,10,1,229,10.9,1187,18:33,gueribi01
268,Steve Guolla,29,NJD,LW,12,2,0,2,1,2,0.3,2,0,0,0,0,0,0,6,33.3,96,8:00,guollst01
269,Kari Haakana,29,EDM,D,13,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,2,0,103,7:55,haakaka01
270,Niklas Hagman,23,FLA,RW,80,8,15,23,-8,20,1.4,6,2,0,0,14,1,0,132,6.1,1081,13:31,hagmani01
271,Riku Hahl,22,COL,C,42,3,4,7,3,12,0.3,3,0,0,0,4,0,0,61,4.9,464,11:03,hahlri01
272,Ron Hainsey,21,MTL,D,21,0,0,0,-1,2,0.2,0,0,0,0,0,0,0,12,0,261,12:25,hainsro01
273,Steven Halko,28,CAR,D,6,0,0,0,1,0,0.2,0,0,0,0,0,0,0,5,0,61,10:14,halkost01
274,Adam Hall,22,NSH,RW,79,16,12,28,-8,31,2.9,8,8,0,2,8,4,0,146,11,1117,14:09,hallad01
275,Jeff Halpern,26,WSH,C,82,13,21,34,6,88,2.5,10,1,2,2,19,1,1,126,10.3,1429,17:25,halpeje01
276,Denis Hamel,25,BUF,LW,25,2,0,2,-4,17,-0.2,2,0,0,1,0,0,0,41,4.9,317,12:40,hamelde01
277,Roman Hamrlik,28,NYI,D,73,9,32,41,21,87,8.8,6,3,0,2,11,18,3,151,6,1940,26:34:00,hamrlro01
278,Michal Handzus,25,PHI,C,82,23,21,44,13,46,5.7,21,1,1,9,15,6,0,133,17.3,1439,17:33,handzmi01
279,Scott Hannan,24,SJS,D,81,3,19,22,0,61,5,2,1,0,0,14,4,1,103,2.9,1965,24:16:00,hannasc01
280,Mark Hartigan,25,ATL,C,23,5,2,7,-8,6,0.6,4,1,0,0,2,0,0,25,20,250,10:52,hartima01
281,Scott Hartnell,20,NSH,RW,82,12,22,34,-3,101,3.1,10,2,0,2,19,3,0,221,5.4,1254,15:17,hartnsc01
282,Todd Harvey,27,SJS,RW,76,3,16,19,5,74,1.3,3,0,0,0,15,1,0,64,4.7,756,9:57,harveto01
283,Derian Hatcher,30,DAL,D,82,8,22,30,37,106,9.3,6,1,1,2,18,4,0,159,5,2120,25:51:00,hatchde01
284,Niclas Hävelid,29,MDA,D,82,11,22,33,5,30,8,7,4,0,5,10,11,1,169,6.5,1844,22:30,havelni01
285,Martin Havlát,21,OTT,LW,67,24,35,59,20,30,7.8,15,9,0,4,26,9,0,179,13.4,1102,16:27,havlama01
286,Darren Haydar,23,NSH,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,18,8:54,haydada01
287,Paul Healey,27,TOR,LW,44,3,7,10,8,16,0.8,2,1,0,0,7,0,0,43,7,528,12:00,healepa01
288,Dany Heatley,22,ATL,RW,77,41,48,89,-8,58,11,21,19,1,6,28,20,0,252,16.3,1690,21:57,heatlda01
289,Jochen Hecht,25,BUF,LW,49,10,16,26,4,30,2.8,8,2,0,2,10,5,1,145,6.9,878,17:55,hechtjo01
290,Radoslav Hecl,28,BUF,D,14,0,0,0,0,2,0.2,0,0,0,0,0,0,0,3,0,140,10:01,heclra01
291,Bret Hedican,32,CAR,D,72,3,14,17,-24,75,2.8,2,1,0,1,7,6,1,113,2.7,1658,23:02,hedicbr01
292,Jonathan Hedstrom,25,MDA,RW,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0,31,7:51,hedstjo01
293,Jeff Heerema,23,CAR,RW,10,3,0,3,-2,2,0.4,2,1,0,0,0,0,0,16,18.8,96,9:37,heereje01
294,Shawn Heins,29,TOT,D,47,1,2,3,-4,42,1.1,1,0,0,1,2,0,0,38,2.6,689,14:39,heinssh01
294,Shawn Heins,29,PIT,D,27,1,1,2,-2,33,1,1,0,0,1,1,0,0,28,3.6,518,19:11,heinssh01
294,Shawn Heins,29,SJS,D,20,0,1,1,-2,9,0.1,0,0,0,0,1,0,0,10,0,171,8:32,heinssh01
295,Steve Heinze,33,LAK,RW,27,5,7,12,-5,12,1,4,1,0,0,5,1,1,44,11.4,413,15:17,heinzst01
296,Milan Hejduk,26,COL,RW,82,50,48,98,52,32,14.6,32,18,0,4,31,17,0,244,20.5,1627,19:50,hejdumi01
297,Sami Helenius,29,TOT,D,15,0,1,1,4,34,0.6,0,0,0,0,1,0,0,7,0,162,10:47,helensa01
297,Sami Helenius,29,CHI,D,10,0,1,1,3,28,0.5,0,0,0,0,1,0,0,5,0,113,11:16,helensa01
297,Sami Helenius,29,DAL,D,5,0,0,0,1,6,0.1,0,0,0,0,0,0,0,2,0,49,9:49,helensa01
298,Bryan Helmer,30,VAN,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0,27,13:24,helmebr01
299,Ales Hemsky,19,EDM,RW,59,6,24,30,5,14,2.8,6,0,0,1,15,9,0,50,12,712,12:04,hemskal01
300,Darby Hendrickson,30,MIN,C,28,1,5,6,-3,8,0,1,0,0,0,3,2,0,34,2.9,427,15:16,hendrda01
301,Alex Henry,23,TOT,D,41,0,0,0,-5,80,-0.3,0,0,0,0,0,0,0,8,0,160,3:54,henryal01
301,Alex Henry,23,WSH,D,38,0,0,0,-4,80,-0.2,0,0,0,0,0,0,0,8,0,138,3:39,henryal01
301,Alex Henry,23,EDM,D,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,21,7:02,henryal01
302,Burke Henry,24,CHI,D,16,0,2,2,-13,9,-0.6,0,0,0,0,2,0,0,25,0,297,18:32,henrybu01
303,Chris Herperger,28,ATL,C,27,4,1,5,-11,7,-0.1,4,0,0,0,1,0,0,26,15.4,338,12:30,herpech01
304,Matt Herr,26,BOS,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,8:17,herrma01
305,Andy Hilbert,21,BOS,C,14,0,3,3,-1,7,0,0,0,0,0,3,0,0,22,0,161,11:30,hilbean01
306,Sean Hill,32,CAR,D,82,5,24,29,4,141,7.1,4,1,0,0,6,18,0,188,2.7,1996,24:21:00,hillse01
307,Dan Hinote,26,COL,C,60,6,4,10,4,49,0.6,6,0,0,3,3,1,0,65,9.2,636,10:36,hinotda01
308,Jan Hlavac,26,TOT,LW,61,10,16,26,-10,28,2,4,6,0,1,12,4,0,123,8.1,991,16:14,hlavaja01
308,Jan Hlavac,26,CAR,LW,52,9,15,24,-9,22,1.9,3,6,0,1,11,4,0,116,7.8,893,17:10,hlavaja01
308,Jan Hlavac,26,VAN,LW,9,1,1,2,-1,6,0.1,1,0,0,0,1,0,0,7,14.3,98,10:51,hlavaja01
309,Shane Hnidy,27,OTT,D,67,0,8,8,-1,130,1.7,0,0,0,0,8,0,0,58,0,932,13:55,hnidysh01
310,Jonas Höglund,30,TOR,LW,79,13,19,32,2,12,3.1,11,2,0,3,10,8,1,157,8.3,1010,12:47,hoglujo01
311,Josh Holden,25,TOR,C,5,1,0,1,-2,2,0.1,1,0,0,0,0,0,0,6,16.7,40,8:06,holdejo01
312,Bobby Holík,32,NYR,C,64,16,19,35,-1,52,3.5,13,3,0,2,16,3,0,213,7.5,1159,18:07,holikbo01
313,Jason Holland,26,LAK,D,2,0,1,1,1,0,0.2,0,0,0,0,1,0,0,0,,27,13:31,hollaja01
314,Tomas Holmström,30,DET,RW,74,20,20,40,11,62,5.1,8,12,0,2,11,9,0,109,18.3,922,12:28,holmsto01
315,Brian Holzinger,30,TOT,C,14,1,3,4,-5,8,0,1,0,0,0,1,2,0,23,4.3,193,13:48,holzibr01
315,Brian Holzinger,30,PIT,C,9,1,2,3,-6,6,0,1,0,0,0,0,2,0,20,5,148,16:24,holzibr01
315,Brian Holzinger,30,TBL,C,5,0,1,1,1,2,0.1,0,0,0,0,1,0,0,3,0,46,9:08,holzibr01
316,Shawn Horcoff,24,EDM,LW,78,12,21,33,10,55,3.3,10,2,0,3,20,0,1,98,12.2,1053,13:30,horcosh01
317,Darcy Hordichuk,22,TOT,LW,28,0,0,0,-2,97,-0.3,0,0,0,0,0,0,0,7,0,149,5:19,hordida01
317,Darcy Hordichuk,22,PHX,LW,25,0,0,0,-1,82,-0.3,0,0,0,0,0,0,0,5,0,119,4:47,hordida01
317,Darcy Hordichuk,22,FLA,LW,3,0,0,0,-1,15,-0.1,0,0,0,0,0,0,0,2,0,29,9:45,hordida01
318,Marcel Hossa,21,MTL,LW,34,6,7,13,3,14,1.3,4,2,0,1,7,0,0,51,11.8,475,13:58,hossama02
319,Marián Hossa*,24,OTT,RW,80,45,35,80,8,34,11.1,31,14,0,10,16,19,0,229,19.7,1481,18:31,hossama01
320,Doug Houda,36,BUF,D,1,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,1,0,13,12:39,houdado01
321,Bill Houlder,35,NSH,D,82,2,4,6,-2,46,3.2,2,0,0,1,4,0,0,51,3.9,1567,19:07,houldbi01
322,Phil Housley*,38,TOT,D,58,6,23,29,6,26,5.4,4,2,0,2,14,9,0,137,4.4,1121,19:20,houslph01
322,Phil Housley*,38,CHI,D,57,6,23,29,7,24,5.5,4,2,0,2,14,9,0,134,4.5,1105,19:23,houslph01
322,Phil Housley*,38,TOR,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0,16,16:04,houslph01
323,Jan Hrdina,26,TOT,LW,61,14,29,43,4,42,4.5,3,11,0,4,20,8,1,86,16.3,1199,19:39,hrdinja01
323,Jan Hrdina,26,PIT,LW,57,14,25,39,1,34,4.1,3,11,0,4,16,8,1,84,16.7,1126,19:45,hrdinja01
323,Jan Hrdina,26,PHX,LW,4,0,4,4,3,8,0.4,0,0,0,0,4,0,0,2,0,73,18:12,hrdinja01
324,Tony Hrkac,36,ATL,C,80,9,17,26,-16,14,0.9,7,2,0,2,12,5,0,86,10.5,1288,16:06,hrkacto01
325,Brett Hull*,38,DET,RW,82,37,39,76,11,22,9.7,24,12,1,4,24,14,1,262,14.1,1486,18:07,hullbr01
326,Jody Hull,33,OTT,RW,70,3,8,11,-3,14,0.1,3,0,0,1,7,0,1,42,7.1,737,10:32,hulljo01
327,Cale Hulse,29,NSH,D,80,2,6,8,-11,121,2.7,2,0,0,1,6,0,0,82,2.4,1527,19:05,hulseca01
328,Ivan Huml,21,BOS,LW,41,6,11,17,3,30,1.6,6,0,0,2,7,4,0,75,8,523,12:46,humliv01
329,Trent Hunter,22,NYI,RW,8,0,4,4,5,4,0.5,0,0,0,0,4,0,0,19,0,98,12:13,huntetr01
