Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
183,Mike Eagles,34,WSH,LW,36,1,3,4,-2,16,-0.4,1,0,0,0,3,0,0,25,4,,,eaglemi01
184,Dallas Eakins,30,FLA,D,23,0,1,1,1,44,0.6,0,0,0,0,1,0,0,16,0,,,eakinda01
185,Mike Eastwood,30,TOT,C,58,6,5,11,-2,22,0.3,6,0,0,1,5,0,0,38,15.8,,,eastwmi01
185,Mike Eastwood,30,NYR,C,48,5,5,10,-2,16,0.4,5,0,0,0,5,0,0,34,14.7,,,eastwmi01
185,Mike Eastwood,30,STL,C,10,1,0,1,0,6,-0.1,1,0,0,1,0,0,0,4,25,,,eastwmi01
186,Allan Egeland,25,TBL,C,8,0,0,0,0,9,-0.2,0,0,0,0,0,0,0,4,0,,,egelaal01
187,Patrik Elias,21,NJD,LW,74,18,19,37,18,28,4.6,13,5,0,6,13,6,0,147,12.2,,,eliaspa01
188,Dave Ellett,33,BOS,D,82,3,20,23,3,67,5.9,1,2,0,1,11,8,1,129,2.3,,,elletda01
189,Nelson Emerson,30,CAR,RW,81,21,24,45,-17,50,4.2,15,6,0,4,9,15,0,203,10.3,,,emersne01
190,Anders Eriksson,23,DET,D,66,7,14,21,21,32,6.2,6,1,0,2,10,4,0,91,7.7,,,eriksan01
191,Bob Errey,33,TOT,RW,71,2,9,11,2,53,-0.3,2,0,0,0,6,0,3,45,4.4,,,erreybo01
191,Bob Errey,33,DAL,RW,59,2,9,11,7,46,0.2,2,0,0,0,6,0,3,34,5.9,,,erreybo01
191,Bob Errey,33,NYR,RW,12,0,0,0,-5,7,-0.5,0,0,0,0,0,0,0,11,0,,,erreybo01
192,Pat Falloon,25,TOT,RW,58,8,10,18,-8,16,1,5,3,0,0,6,4,0,136,5.9,,,fallopa01
192,Pat Falloon,25,PHI,RW,30,5,7,12,3,8,1.1,4,1,0,0,4,3,0,63,7.9,,,fallopa01
192,Pat Falloon,25,OTT,RW,28,3,3,6,-11,8,-0.1,1,2,0,0,2,1,0,73,4.1,,,fallopa01
193,Sergei Fedorov*,28,DET,RW,21,6,11,17,10,25,2.2,4,2,0,2,9,2,0,68,8.8,,,fedorse01
194,Brian Felsner,25,CHI,LW,12,1,3,4,0,12,0.2,1,0,0,0,3,0,0,14,7.1,,,felsnbr01
195,Scott Ferguson,25,EDM,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,,,fergusc01
196,Chris Ferraro,25,PIT,LW,46,3,4,7,-2,43,-0.2,3,0,0,0,3,1,0,42,7.1,,,ferrach01
197,Peter Ferraro,25,TOT,RW,30,3,4,7,-4,14,0.1,3,0,0,0,3,1,0,37,8.1,,,ferrape01
197,Peter Ferraro,25,PIT,RW,29,3,4,7,-2,12,0.2,3,0,0,0,3,1,0,34,8.8,,,ferrape01
197,Peter Ferraro,25,NYR,RW,1,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,3,0,,,ferrape01
198,Ray Ferraro,33,LAK,C,40,6,9,15,-10,42,0.7,6,0,0,2,6,3,0,45,13.3,,,ferrara01
199,Viacheslav Fetisov*,39,DET,D,58,2,12,14,4,72,3.4,2,0,0,1,8,4,0,55,3.6,,,fetisvi01
200,Jeff Finley,30,NYR,D,63,1,6,7,-3,55,2.7,1,0,0,0,5,1,0,32,3.1,,,finleje01
201,Tom Fitzgerald,29,TOT,C,80,12,6,18,-4,79,0.9,10,0,2,1,6,0,0,119,10.1,,,fitzgto01
201,Tom Fitzgerald,29,FLA,C,69,10,5,15,-4,57,0.7,9,0,1,1,5,0,0,105,9.5,,,fitzgto01
201,Tom Fitzgerald,29,COL,C,11,2,1,3,0,22,0.2,1,0,1,0,1,0,0,14,14.3,,,fitzgto01
202,Theoren Fleury,29,CGY,RW,82,27,51,78,0,197,8.9,22,3,2,4,27,19,5,282,9.6,,,fleurth01
203,Adam Foote,26,COL,D,77,3,14,17,-3,124,3.9,3,0,0,1,12,1,1,64,4.7,,,footead01
204,Colin Forbes,21,PHI,LW,63,12,7,19,2,59,1.6,10,2,0,2,6,0,1,93,12.9,,,forbeco01
205,Peter Forsberg*,24,COL,C,72,25,66,91,6,94,10.1,15,7,3,7,36,30,0,202,12.4,,,forsbpe01
206,Ron Francis*,34,PIT,C,81,25,62,87,12,20,9.8,18,7,0,5,37,25,0,189,13.2,,,francro01
207,Scott Fraser,25,EDM,RW,29,12,11,23,6,6,3.2,6,6,0,2,4,7,0,61,19.7,,,frasesc01
208,Doug Friedman,26,EDM,LW,16,0,0,0,0,20,-0.4,0,0,0,0,0,0,0,8,0,,,frieddo01
209,Jeff Friesen,21,SJS,LW,79,31,32,63,8,40,8.2,18,7,6,7,17,14,1,186,16.7,,,friesje01
210,Dave Gagner,33,FLA,C,78,20,28,48,-21,55,4.3,14,5,1,1,16,12,0,165,12.1,,,gagneda01
211,Sean Gagnon,24,PHX,D,5,0,1,1,1,14,0.3,0,0,0,0,1,0,0,3,0,,,gagnose01
212,Maxim Galanov,23,NYR,D,6,0,1,1,1,2,0.4,0,0,0,0,1,0,0,5,0,,,galanma01
213,Garry Galley,34,LAK,D,74,9,28,37,-5,63,5.7,2,7,0,0,15,13,0,128,7,,,gallega01
214,Bruce Gardiner,25,OTT,C,55,7,11,18,2,50,1.5,7,0,0,0,11,0,0,64,10.9,,,gardibr01
215,Johan Garpenlöv,29,FLA,LW,39,2,3,5,-6,8,-0.5,2,0,0,0,3,0,0,43,4.7,,,garpejo01
216,Mike Gartner*,38,PHX,RW,60,12,15,27,-4,24,2.2,8,4,0,2,12,3,0,145,8.3,,,gartnmi01
217,Denis Gauthier,21,CGY,D,10,0,0,0,-5,16,-0.2,0,0,0,0,0,0,0,3,0,,,gauthde01
218,Aaron Gavey,23,CGY,C,26,2,3,5,-5,24,-0.2,2,0,0,1,3,0,0,27,7.4,,,gaveyaa01
219,Martin Gelinas,27,TOT,LW,64,16,18,34,-5,40,3.4,11,3,2,5,13,3,2,147,10.9,,,gelinma01
219,Martin Gelinas,27,CAR,LW,40,12,14,26,1,30,3,9,2,1,4,11,2,1,98,12.2,,,gelinma01
219,Martin Gelinas,27,VAN,LW,24,4,4,8,-6,10,0.4,2,1,1,1,2,1,1,49,8.2,,,gelinma01
220,Martin Gendron,23,CHI,RW,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0,,,gendrma01
221,Brent Gilchrist,30,DET,LW,61,13,14,27,4,40,2.6,8,5,0,3,13,1,0,124,10.5,,,gilchbr01
222,Hal Gill,22,BOS,D,68,2,4,6,4,47,3.6,2,0,0,0,4,0,0,56,3.6,,,gillha01
223,Todd Gill,32,TOT,D,75,13,17,30,-11,41,5.9,6,7,0,2,8,9,0,122,10.7,,,gillto01
223,Todd Gill,32,SJS,D,64,8,13,21,-13,31,4,4,4,0,1,5,8,0,100,8,,,gillto01
223,Todd Gill,32,STL,D,11,5,4,9,2,10,1.9,2,3,0,1,3,1,0,22,22.7,,,gillto01
224,Doug Gilmour*,34,NJD,C,63,13,40,53,10,68,5.7,10,3,0,5,19,20,1,94,13.8,,,gilmodo01
225,Yan Golubovsky,21,DET,D,12,0,2,2,1,6,0.6,0,0,0,0,2,0,0,9,0,,,golubya01
226,Sergei Gonchar,23,WSH,D,72,5,16,21,2,66,5.3,3,2,0,0,9,7,0,134,3.7,,,gonchse01
227,Daniel Goneau,22,NYR,LW,11,2,0,2,-4,4,0,2,0,0,1,0,0,0,13,15.4,,,goneada01
228,Tony Granato,33,SJS,RW,59,16,9,25,3,70,2.9,13,3,0,2,8,1,0,119,13.4,,,granato01
229,Benoit Gratton,21,WSH,C,6,0,1,1,1,6,0,0,0,0,0,1,0,0,5,0,,,grattbe01
230,Chris Gratton,22,PHI,C,82,22,40,62,11,159,6.9,17,5,0,2,32,8,0,182,12.1,,,grattch01
231,Adam Graves,29,NYR,LW,72,23,12,35,-30,41,3.1,13,10,0,2,7,5,0,226,10.2,,,gravead01
232,Travis Green,27,TOT,C,76,19,23,42,-29,82,3.5,10,9,0,2,12,11,0,141,13.5,,,greentr01
232,Travis Green,27,NYI,C,54,14,12,26,-19,66,2.3,6,8,0,2,5,7,0,99,14.1,,,greentr01
232,Travis Green,27,MDA,C,22,5,11,16,-10,16,1.3,4,1,0,0,7,4,0,42,11.9,,,greentr01
233,Wayne Gretzky*,37,NYR,C,82,23,67,90,-11,28,9.1,17,6,0,4,43,24,0,201,11.4,,,gretzwa01
234,Mike Grier,23,EDM,RW,66,9,6,15,-3,73,0.8,8,1,0,1,6,0,0,90,10,,,griermi01
235,Stu Grimson,32,CAR,LW,82,3,4,7,0,204,-0.9,3,0,0,1,4,0,0,17,17.6,,,grimsst01
236,Francois Groleau,25,MTL,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,3,0,,,grolefr01
237,Tuomas Gronman,23,PIT,D,22,1,2,3,3,25,1.4,0,1,0,1,0,2,0,33,3,,,gronmtu01
238,Michal Grosek,22,BUF,LW,67,10,20,30,9,60,2.7,8,2,0,1,16,4,0,114,8.8,,,grosemi01
239,Bill Guerin,27,TOT,RW,59,18,21,39,1,93,4.6,9,9,0,4,13,8,0,178,10.1,,,gueribi01
239,Bill Guerin,27,EDM,RW,40,13,16,29,1,80,3.5,5,8,0,2,9,7,0,130,10,,,gueribi01
239,Bill Guerin,27,NJD,RW,19,5,5,10,0,13,1.1,4,1,0,2,4,1,0,48,10.4,,,gueribi01
240,Steve Guolla,24,SJS,LW,7,1,1,2,-2,0,0.1,1,0,0,0,0,1,0,9,11.1,,,guollst01
241,Alexei Gusarov,33,COL,D,72,4,10,14,9,42,4.5,3,0,1,1,8,1,1,47,8.5,,,gusaral01
242,Sergey Gusev,22,DAL,D,9,0,0,0,-5,2,0,0,0,0,0,0,0,0,5,0,,,gusevse01
243,Per Gustafsson,27,TOT,D,31,1,5,6,-2,16,1.6,1,0,0,0,2,3,0,36,2.8,,,gustape02
243,Per Gustafsson,27,TOR,D,22,1,4,5,-5,10,0.9,1,0,0,0,1,3,0,24,4.2,,,gustape02
243,Per Gustafsson,27,OTT,D,9,0,1,1,3,6,0.7,0,0,0,0,1,0,0,12,0,,,gustape02
244,Sean Haggerty,21,NYI,LW,5,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,2,0,,,haggese01
245,Steven Halko,23,CAR,D,18,0,2,2,-1,10,0.6,0,0,0,0,2,0,0,7,0,,,halkost01
246,Kevin Haller,27,CAR,D,65,3,5,8,-5,94,2.6,3,0,0,0,4,1,0,67,4.5,,,halleke01
247,Roman Hamrlik,23,TOT,D,78,9,32,41,-15,70,6.5,3,5,1,3,9,23,0,198,4.5,,,hamrlro01
247,Roman Hamrlik,23,EDM,D,41,6,20,26,3,48,4.9,1,4,1,3,7,13,0,112,5.4,,,hamrlro01
247,Roman Hamrlik,23,TBL,D,37,3,12,15,-18,22,1.6,2,1,0,0,2,10,0,86,3.5,,,hamrlro01
248,David Harlock,26,WSH,D,6,0,0,0,2,4,0.4,0,0,0,0,0,0,0,2,0,,,harloda01
249,Todd Harvey,22,DAL,C,59,9,10,19,5,104,1.7,9,0,0,1,8,2,0,88,10.2,,,harveto01
250,Derian Hatcher,25,DAL,D,70,6,25,31,9,132,7.3,3,3,0,2,16,9,0,74,8.1,,,hatchde01
251,Kevin Hatcher,31,PIT,D,74,19,29,48,-3,66,9,5,13,1,3,15,12,2,169,11.2,,,hatchke01
252,Dwayne Hay,20,WSH,LW,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,,haydw01
253,Paul Healey,22,PHI,RW,4,0,0,0,0,12,-0.1,0,0,0,0,0,0,0,0,,,,healepa01
254,Bret Hedican,27,VAN,D,71,3,24,27,3,79,4.3,2,1,0,0,12,5,7,84,3.6,,,hedicbr01
255,Steve Heinze,28,BOS,RW,61,26,20,46,8,54,6.3,17,9,0,6,13,7,0,160,16.3,,,heinzst01
256,Darby Hendrickson,25,TOR,C,80,8,4,12,-20,67,-0.6,8,0,0,0,4,0,0,115,7,,,hendrda01
257,Alex Hicks,28,PIT,LW,58,7,13,20,4,54,1.5,7,0,0,1,11,1,1,78,9,,,hicksal01
258,Matt Higgins,20,MTL,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0,,,higgima01
259,Sean Hill,27,TOT,D,55,1,6,7,-5,54,2.1,1,0,0,0,5,1,0,53,1.9,,,hillse01
259,Sean Hill,27,CAR,D,42,0,5,5,-2,48,1.6,0,0,0,0,4,1,0,37,0,,,hillse01
259,Sean Hill,27,OTT,D,13,1,1,2,-3,6,0.6,1,0,0,0,1,0,0,16,6.3,,,hillse01
260,Todd Hlushko,27,CGY,LW,13,0,1,1,0,27,-0.2,0,0,0,0,1,0,0,7,0,,,hlushto01
261,Jonas Höglund,25,TOT,LW,78,12,13,25,-7,22,1.5,8,4,0,0,11,2,0,186,6.5,,,hoglujo01
261,Jonas Höglund,25,CGY,LW,50,6,8,14,-9,16,0.4,6,0,0,0,8,0,0,124,4.8,,,hoglujo01
261,Jonas Höglund,25,MTL,LW,28,6,5,11,2,6,1,2,4,0,0,3,2,0,62,9.7,,,hoglujo01
262,Benoit Hogue,31,DAL,LW,53,6,16,22,7,35,1.9,3,3,0,1,13,3,0,55,10.9,,,hoguebe01
263,Bobby Holík,27,NJD,C,82,29,36,65,23,100,8.6,21,8,0,8,18,18,0,238,12.2,,,holikbo01
264,Jason Holland,21,NYI,D,8,0,0,0,-4,4,-0.1,0,0,0,0,0,0,0,6,0,,,hollaja01
265,Tomas Holmström,25,DET,LW,57,5,17,22,6,44,1.4,4,1,0,1,16,1,0,48,10.4,,,holmsto01
266,Brian Holzinger,25,BUF,C,69,14,21,35,-2,36,3.2,8,4,2,1,11,7,3,116,12.1,,,holzibr01
267,Marián Hossa*,19,OTT,LW,7,0,1,1,-1,0,-0.1,0,0,0,0,0,1,0,10,0,,,hossama01
268,Doug Houda,31,TOT,D,55,2,4,6,-11,99,1.4,1,0,1,0,3,1,0,24,8.3,,,houdado01
268,Doug Houda,31,NYI,D,31,1,2,3,-6,47,0.9,1,0,0,0,1,1,0,15,6.7,,,houdado01
268,Doug Houda,31,MDA,D,24,1,2,3,-5,52,0.5,0,0,1,0,2,0,0,9,11.1,,,houdado01
269,Eric Houde,21,MTL,C,9,1,0,1,-3,0,-0.2,1,0,0,1,0,0,0,4,25,,,houdeer01
270,Mike Hough,34,NYI,LW,74,5,7,12,-4,27,-0.1,5,0,0,0,7,0,0,44,11.4,,,houghmi01
271,Bill Houlder,30,SJS,D,82,7,25,32,13,48,7.6,3,4,0,2,12,12,1,102,6.9,,,houldbi01
272,Phil Housley*,33,WSH,D,64,6,25,31,-10,24,5.2,1,4,1,0,10,15,0,116,5.2,,,houslph01
273,Tony Hrkac,31,TOT,C,49,13,14,27,3,10,3.1,6,7,0,1,9,5,0,57,22.8,,,hrkacto01
273,Tony Hrkac,31,EDM,C,36,8,11,19,3,10,2.1,4,4,0,1,7,4,0,43,18.6,,,hrkacto01
273,Tony Hrkac,31,DAL,C,13,5,3,8,0,0,1,2,3,0,0,2,1,0,14,35.7,,,hrkacto01
274,Bill Huard,30,EDM,LW,30,0,1,1,-5,72,-0.8,0,0,0,0,1,0,0,12,0,,,huardbi01
275,Joe Hulbig,24,EDM,LW,17,2,2,4,-1,2,0.2,2,0,0,1,1,1,0,8,25,,,hulbijo01
276,Brett Hull*,33,STL,LW,66,27,45,72,-1,26,8.4,17,10,0,6,32,12,1,211,12.8,,,hullbr01
277,Jody Hull,28,TOT,RW,49,4,4,8,3,8,0.2,3,0,1,2,3,0,1,51,7.8,,,hulljo01
277,Jody Hull,28,TBL,RW,28,2,4,6,2,4,0.3,2,0,0,2,3,0,1,28,7.1,,,hulljo01
277,Jody Hull,28,FLA,RW,21,2,0,2,1,4,-0.1,1,0,1,0,0,0,0,23,8.7,,,hulljo01
278,Cale Hulse,24,CGY,D,79,5,22,27,1,169,4.7,3,1,1,0,16,6,0,117,4.3,,,hulseca01
279,Dale Hunter,37,WSH,C,82,8,18,26,1,103,1.6,8,0,0,1,13,1,4,82,9.8,,,hunteda02
280,Mike Hurlbut,31,BUF,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,3,0,,,hurlbmi01
281,Jamie Huscroft,31,TOT,D,51,0,4,4,-2,177,1.6,0,0,0,0,4,0,0,26,0,,,huscrja01
281,Jamie Huscroft,31,TBL,D,44,0,3,3,-4,122,1.3,0,0,0,0,3,0,0,21,0,,,huscrja01
281,Jamie Huscroft,31,VAN,D,7,0,1,1,2,55,0.3,0,0,0,0,1,0,0,5,0,,,huscrja01
282,Ryan Huska,22,CHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,huskary01
283,Al Iafrate,31,SJS,D,21,2,7,9,-1,28,1.7,0,2,0,0,4,2,1,37,5.4,,,iafraal01
284,Jarome Iginla*,20,CGY,RW,70,13,19,32,-10,29,2.5,11,0,2,1,13,5,1,154,8.4,,,iginlja01
285,Brad Isbister,20,PHX,LW,66,9,8,17,4,102,1,8,1,0,1,7,1,0,115,7.8,,,isbisbr01
286,Dane Jackson,27,NYI,RW,8,1,1,2,1,4,0.2,1,0,0,1,1,0,0,5,20,,,jacksda01
287,Jaromír Jágr,25,PIT,RW,77,35,67,102,17,64,12.6,28,7,0,8,36,31,0,262,13.4,,,jagrja01
288,John Jakopin,22,FLA,D,2,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,1,0,,,jakopjo01
289,Craig Janney,30,PHX,C,68,10,43,53,5,12,4.8,6,4,0,0,34,9,0,72,13.9,,,jannecr01
290,Mark Janssens,29,TOT,C,74,5,7,12,-21,154,-0.9,5,0,0,1,7,0,0,53,9.4,,,janssma01
290,Mark Janssens,29,MDA,C,55,4,5,9,-22,116,-0.9,4,0,0,1,5,0,0,43,9.3,,,janssma01
290,Mark Janssens,29,NYI,C,12,0,0,0,-3,34,-0.4,0,0,0,0,0,0,0,4,0,,,janssma01
290,Mark Janssens,29,PHX,C,7,1,2,3,4,4,0.4,1,0,0,0,2,0,0,6,16.7,,,janssma01
291,Andreas Johansson,24,PIT,RW,50,5,10,15,4,20,1,4,0,1,0,8,1,1,49,10.2,,,johanan01
292,Calle Johansson,30,WSH,D,73,15,20,35,-11,30,6.8,4,10,1,1,9,10,1,163,9.2,,,johanca01
293,Craig Johnson,25,LAK,RW,74,17,21,38,9,42,4,11,6,0,2,18,3,0,125,13.6,,,johnscr01
294,Greg Johnson,26,TOT,C,74,12,22,34,-2,40,2.9,8,4,0,3,19,3,0,89,13.5,,,johnsgr02
294,Greg Johnson,26,CHI,C,69,11,22,33,-2,38,2.8,7,4,0,3,19,3,0,85,12.9,,,johnsgr02
294,Greg Johnson,26,PIT,C,5,1,0,1,0,2,0.1,1,0,0,0,0,0,0,4,25,,,johnsgr02
295,Jim Johnson,35,PHX,D,16,2,1,3,0,18,0.9,2,0,0,0,1,0,0,17,11.8,,,johnsji02
296,Matt Johnson,22,LAK,LW,66,2,4,6,-8,249,-1.3,2,0,0,0,4,0,0,18,11.1,,,johnsma03
297,Mike Johnson,23,TOR,RW,82,15,32,47,-4,24,4.4,10,5,0,0,24,8,0,143,10.5,,,johnsmi01
298,Ryan Johnson,21,FLA,C,10,0,2,2,-4,0,-0.2,0,0,0,0,2,0,0,6,0,,,johnsry01
299,Olli Jokinen,19,LAK,C,8,0,0,0,-5,6,-0.4,0,0,0,0,0,0,0,12,0,,,jokinol01
300,Jean-Francois Jomphe,25,MDA,C,9,1,3,4,1,8,0.3,1,0,0,0,3,0,0,8,12.5,,,jomphje01
301,Keith Jones,29,COL,RW,23,3,7,10,-4,22,0.6,2,1,0,2,4,3,0,31,9.7,,,joneske01
302,Kenny Jönsson,23,NYI,D,81,14,26,40,-2,58,8,8,6,0,2,12,12,2,108,13,,,jonsske01
303,Chris Joseph,28,PHI,D,15,1,0,1,1,19,0.7,1,0,0,1,0,0,0,20,5,,,josepch01
304,Ed Jovanovski,21,FLA,D,81,9,14,23,-12,158,4,6,2,1,3,9,5,0,142,6.3,,,jovaned01
305,Joe Juneau,30,WSH,C,56,9,22,31,-8,26,2.5,4,4,1,1,14,8,0,87,10.3,,,juneajo01
306,Valeri Kamensky,31,COL,LW,75,26,40,66,-2,60,7.3,18,8,0,4,21,19,0,173,15,,,kamenva01
307,Sami Kapanen,24,CAR,RW,81,26,37,63,9,16,7.6,22,4,0,5,23,14,0,190,13.7,,,kapansa01
308,Paul Kariya*,23,MDA,LW,22,17,14,31,12,23,5,14,3,0,2,12,2,0,103,16.5,,,kariypa01
309,Dave Karpa,26,MDA,D,78,1,11,12,-3,217,2.6,1,0,0,0,9,1,1,64,1.6,,,karpada01
310,Alexander Karpovtsev,27,NYR,D,47,3,7,10,-1,38,2.8,2,1,0,1,5,2,0,46,6.5,,,karpoal01
311,Darius Kasparaitis,25,PIT,D,81,4,8,12,3,127,4.5,2,0,2,0,6,2,0,71,5.6,,,kaspada01
312,Mike Keane,30,TOT,RW,83,10,13,23,-12,52,1,8,2,0,1,11,2,0,128,7.8,,,keanemi01
312,Mike Keane,30,NYR,RW,70,8,10,18,-12,47,0.6,6,2,0,0,8,2,0,113,7.1,,,keanemi01
312,Mike Keane,30,DAL,RW,13,2,3,5,0,5,0.4,2,0,0,1,3,0,0,15,13.3,,,keanemi01
313,Dan Keczmer,29,DAL,D,17,1,2,3,5,26,1.5,1,0,0,0,2,0,0,9,11.1,,,keczmda01
314,Steve Kelly,21,TOT,C,43,2,3,5,-13,23,-0.7,1,1,0,0,3,0,0,22,9.1,,,kellyst01
314,Steve Kelly,21,TBL,C,24,2,1,3,-9,15,-0.3,1,1,0,0,1,0,0,17,11.8,,,kellyst01
314,Steve Kelly,21,EDM,C,19,0,2,2,-4,8,-0.4,0,0,0,0,2,0,0,5,0,,,kellyst01
315,Chris Kenady,24,STL,RW,5,0,2,2,1,0,0.1,0,0,0,0,2,0,0,3,0,,,kenadch01
316,Mike Kennedy,25,TOT,RW,15,0,1,1,-1,16,-0.3,0,0,0,0,1,0,0,12,0,,,kennemi01
316,Mike Kennedy,25,TOR,RW,13,0,1,1,-2,14,-0.3,0,0,0,0,1,0,0,12,0,,,kennemi01
316,Mike Kennedy,25,DAL,RW,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,,,kennemi01
317,Dmitri Khristich,28,BOS,RW,82,29,37,66,25,42,8.8,14,13,2,1,27,10,0,144,20.1,,,khrisdm01
318,Chad Kilger,21,TOT,C,32,3,9,12,0,10,0.7,1,2,0,1,7,2,0,32,9.4,,,kilgech01
318,Chad Kilger,21,CHI,C,22,3,8,11,2,6,1,1,2,0,1,6,2,0,23,13,,,kilgech01
318,Chad Kilger,21,PHX,C,10,0,1,1,-2,4,-0.2,0,0,0,0,1,0,0,9,0,,,kilgech01
319,Derek King,30,TOR,LW,77,21,25,46,-7,43,4.9,17,4,0,3,15,10,0,166,12.7,,,kingde01
320,Kris King,31,TOR,LW,82,3,3,6,-13,199,-1.5,3,0,0,2,3,0,0,53,5.7,,,kingkr01
321,Trent Klatt,27,PHI,RW,82,14,28,42,2,16,3.6,9,5,0,3,21,6,1,143,9.8,,,klatttr01
322,Ken Klee,26,WSH,RW,51,4,2,6,-3,46,-0.3,4,0,0,1,2,0,0,44,9.1,,,kleeke01
323,Jon Klemm,28,COL,D,67,6,8,14,-3,30,3.6,6,0,0,0,8,0,0,60,10,,,klemmjo01
324,Mike Knuble,25,DET,RW,53,7,6,13,2,16,0.7,7,0,0,0,6,0,0,54,13,,,knublmi01
325,Espen Knutsen,26,MDA,C,19,3,0,3,-10,6,-0.2,2,1,0,0,0,0,0,21,14.3,,,knutses01
326,Joe Kocur,33,DET,RW,63,6,5,11,7,92,0.3,6,0,0,2,4,1,0,53,11.3,,,kocurjo01
327,Ladislav Kohn,22,CGY,RW,4,0,1,1,2,0,0.1,0,0,0,0,1,0,0,2,0,,,kohnla01
328,Saku Koivu,23,MTL,C,69,14,43,57,8,48,5.6,10,2,2,3,23,19,1,145,9.7,,,koivusa01
329,Steve Konowalchuk,25,WSH,LW,80,10,24,34,9,80,3,8,2,0,2,23,1,0,131,7.6,,,konowst01
330,Dan Kordic,26,PHI,LW,61,1,1,2,-4,210,-1.4,1,0,0,0,1,0,0,12,8.3,,,kordida01
331,Igor Korolev,27,TOR,RW,78,17,22,39,-18,22,3.3,8,6,3,5,16,6,0,97,17.5,,,korolig01
332,Alexander Korolyuk,22,SJS,C,19,2,3,5,-5,6,0.1,1,1,0,0,3,0,0,23,8.7,,,korolal01
333,Andrei Kovalenko,27,EDM,RW,59,6,17,23,-14,28,1.1,5,1,0,2,8,9,0,89,6.7,,,kovalan01
334,Alex Kovalev,24,NYR,LW,73,23,30,53,-22,44,5.2,15,8,0,3,16,14,0,173,13.3,,,kovalal01
335,Viktor Kozlov,22,TOT,C,64,17,13,30,-3,16,3.2,10,5,2,0,12,1,0,165,10.3,,,kozlovi01
335,Viktor Kozlov,22,FLA,C,46,12,11,23,-1,14,2.4,7,3,2,0,10,1,0,114,10.5,,,kozlovi01
335,Viktor Kozlov,22,SJS,C,18,5,2,7,-2,2,0.7,3,2,0,0,2,0,0,51,9.8,,,kozlovi01
336,Vyacheslav Kozlov,25,DET,LW,80,25,27,52,14,46,6.2,19,6,0,1,16,11,0,221,11.3,,,kozlovy01
337,Igor Kravchuk,31,OTT,D,81,8,27,35,-19,8,6.1,4,3,1,1,14,13,0,191,4.2,,,kravcig01
338,Sergei Krivokrasov,23,CHI,LW,58,10,13,23,-1,33,2,9,1,0,2,13,0,0,127,7.9,,,krivose01
339,Robert Kron,30,CAR,C,81,16,20,36,-8,12,3.1,12,4,0,2,16,3,1,175,9.1,,,kronro01
340,Vlastimil Kroupa,22,NJD,D,2,0,1,1,1,0,0.3,0,0,0,0,1,0,0,1,0,,,kroupvl01
341,Uwe Krupp,32,COL,D,78,9,22,31,21,38,7.8,4,5,0,2,13,8,1,149,6,,,kruppuw01
342,Paul Kruse,27,TOT,LW,74,7,2,9,-11,187,-0.5,7,0,0,2,2,0,0,52,13.5,,,krusepa01
342,Paul Kruse,27,NYI,LW,62,6,1,7,-12,138,-0.5,6,0,0,2,1,0,0,44,13.6,,,krusepa01
342,Paul Kruse,27,BUF,LW,12,1,1,2,1,49,0,1,0,0,0,1,0,0,8,12.5,,,krusepa01
343,Todd Krygier,32,WSH,RW,45,2,12,14,-3,30,0.5,2,0,0,1,9,3,0,71,2.8,,,krygito01
344,Pavel Kubina,20,TBL,D,10,1,2,3,-1,22,0.6,1,0,0,0,2,0,0,8,12.5,,,kubinpa01
345,Jari Kurri*,37,COL,C,70,5,17,22,6,12,1.2,3,2,0,0,11,5,1,61,8.2,,,kurrija01
346,Scott Lachance,25,NYI,D,63,2,11,13,-11,45,2.6,1,1,0,0,9,2,0,62,3.2,,,lachasc01
347,Daniel Lacroix,28,PHI,C,56,1,4,5,0,135,-0.9,1,0,0,0,4,0,0,28,3.6,,,lacroda01
348,Eric Lacroix,26,COL,LW,82,16,15,31,0,84,2.7,11,5,0,6,12,3,0,126,12.7,,,lacroer01
349,Nathan LaFayette,24,LAK,C,34,5,3,8,2,32,0.5,4,1,0,1,3,0,0,60,8.3,,,lafayna01
350,Christian Laflamme,21,CHI,D,72,0,11,11,14,59,4.7,0,0,0,0,9,1,1,75,0,,,laflach01
351,Pat LaFontaine*,32,NYR,C,67,23,39,62,-16,36,6.4,12,11,0,2,21,18,0,160,14.4,,,lafonpa01
352,Sasha Lakovic,26,NJD,LW,2,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,,,lakovsa01
