Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,Id
191,Jim Fox,29,LAK,RW,11,1,1,2,-1,0,-0.1,1,0,0,1,1,0,0,7,14.3,,,foxji01
192,Lou Franceschetti,31,TOR,RW,80,21,15,36,-12,127,1.6,19,0,2,4,12,0,3,76,27.6,,,franclo01
193,Ron Francis*,26,HAR,C,80,32,69,101,13,73,8.2,16,15,1,5,41,28,0,170,18.8,,,francro01
194,Curt Fraser,32,MNS,LW,8,1,0,1,-5,22,-0.2,1,0,0,0,0,0,0,7,14.3,,,frasecu01
195,Mark Freer,21,PHI,C,2,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,2,0,,,freerma01
196,Link Gaetz,21,MNS,D,5,0,0,0,-5,33,-0.1,0,0,0,0,0,0,0,4,0,,,gaetzli01
197,Paul Gagne,27,NYI,LW,9,1,0,1,-1,4,-0.1,1,0,0,0,0,0,0,10,10,,,gagnepa01
198,Dave Gagner,25,MNS,C,79,40,38,78,-1,54,6.9,30,10,0,3,17,18,3,238,16.8,,,gagneda01
199,Gerard Gallant,26,DET,LW,69,36,44,80,-6,254,6.6,21,12,3,5,29,14,1,219,16.4,,,gallage01
200,Garry Galley,26,BOS,D,71,8,27,35,2,75,6.3,7,1,0,0,23,4,0,142,5.6,,,gallega01
201,Mike Gartner*,30,TOT,RW,79,45,41,86,-4,38,7.8,20,21,4,5,27,14,0,288,15.6,,,gartnmi01
201,Mike Gartner*,30,MNS,RW,67,34,36,70,-8,32,6,15,15,4,2,24,12,0,240,14.2,,,gartnmi01
201,Mike Gartner*,30,NYR,RW,12,11,5,16,4,6,1.8,5,6,0,3,3,2,0,48,22.9,,,gartnmi01
202,Stew Gavin,29,MNS,LW,80,12,13,25,9,76,1.1,9,0,3,1,12,0,1,146,8.2,,,gavinst01
203,Martin Gelinas,19,EDM,LW,46,17,8,25,0,30,1.9,12,5,0,2,8,0,0,71,23.9,,,gelinma01
204,Greg Gilbert,28,CHI,LW,70,12,25,37,27,54,2.5,12,0,0,3,25,0,0,108,11.1,,,gilbegr01
205,Brent Gilchrist,22,MTL,C,57,9,15,24,3,28,1.1,8,1,0,0,14,1,0,80,11.3,,,gilchbr01
206,Curt Giles,31,MNS,D,74,1,12,13,3,48,3.7,1,0,0,0,12,0,0,55,1.8,,,gilescu01
207,Randy Gilhen,26,PIT,C,61,5,11,16,-8,54,-0.4,5,0,0,1,11,0,0,67,7.5,,,gilhera01
208,Todd Gill,24,TOR,D,48,1,14,15,-8,92,1.3,1,0,0,0,13,1,0,44,2.3,,,gillto01
209,Paul Gillis,26,QUE,LW,71,8,14,22,-24,234,0,7,0,1,0,12,1,1,68,11.8,,,gillipa01
210,Doug Gilmour*,26,CGY,C,78,24,67,91,20,54,6.9,11,12,1,3,40,24,3,152,15.8,,,gilmodo01
211,Brian Glynn,22,CGY,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,glynnbr01
212,Bobby Gould,32,BOS,RW,77,8,17,25,-3,92,0.5,8,0,0,2,16,1,0,92,8.7,,,gouldbo01
213,Michel Goulet*,29,TOT,LW,65,20,30,50,-32,51,2.8,10,9,1,0,16,13,1,154,13,,,goulemi01
213,Michel Goulet*,29,QUE,LW,57,16,29,45,-33,42,2.3,8,8,0,0,15,13,1,144,11.1,,,goulemi01
213,Michel Goulet*,29,CHI,LW,8,4,1,5,1,9,0.5,2,1,1,0,1,0,0,10,40,,,goulemi01
214,Chris Govedaris,19,HAR,LW,12,0,1,1,0,6,-0.2,0,0,0,0,0,1,0,13,0,,,govedch01
215,Dirk Graham,30,CHI,RW,73,22,32,54,1,102,3.7,17,2,3,1,24,6,2,180,12.2,,,grahadi01
216,Tony Granato,25,TOT,RW,56,12,24,36,-1,122,2.1,10,2,0,0,12,9,3,120,10,,,granato01
216,Tony Granato,25,NYR,RW,37,7,18,25,1,77,1.6,6,1,0,0,9,7,2,79,8.9,,,granato01
216,Tony Granato,25,LAK,RW,19,5,6,11,-2,45,0.5,4,1,0,0,3,2,1,41,12.2,,,granato01
217,Adam Graves,21,TOT,LW,76,9,13,22,0,136,0.3,8,1,0,1,12,1,0,94,9.6,,,gravead01
217,Adam Graves,21,EDM,LW,63,9,12,21,5,123,0.7,8,1,0,1,11,1,0,84,10.7,,,gravead01
217,Adam Graves,21,DET,LW,13,0,1,1,-5,13,-0.4,0,0,0,0,1,0,0,10,0,,,gravead01
218,Randy Gregg,33,EDM,D,48,4,20,24,24,42,4.6,4,0,0,0,11,7,2,41,9.8,,,greggra01
219,Ron Greschner,35,NYR,D,55,1,9,10,-7,53,2.7,1,0,0,0,6,3,0,26,3.8,,,grescro01
220,Wayne Gretzky*,29,LAK,C,73,40,102,142,8,42,11.3,26,10,4,4,70,30,2,236,16.9,,,gretzwa01
221,Stu Grimson,24,CGY,LW,3,0,0,0,-1,17,-0.1,0,0,0,0,0,0,0,0,,,,grimsst01
222,Jari Gronstrand,27,TOT,D,48,3,5,8,-1,29,2.1,3,0,0,2,5,0,0,26,11.5,,,gronsja01
222,Jari Gronstrand,27,NYI,D,41,3,4,7,0,27,1.9,3,0,0,2,4,0,0,23,13,,,gronsja01
222,Jari Gronstrand,27,QUE,D,7,0,1,1,-1,2,0.2,0,0,0,0,1,0,0,3,0,,,gronsja01
223,Francois Guay,21,BUF,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,guayfr01
224,Stephane Guerard,21,QUE,D,4,0,0,0,-5,6,-0.2,0,0,0,0,0,0,0,9,0,,,guerast01
225,Kevan Guy,24,VAN,D,30,2,5,7,-12,32,1,2,0,0,0,3,2,0,44,4.5,,,guyke01
226,Marc Habscheid,26,DET,LW,66,15,11,26,1,33,1.3,15,0,0,0,9,1,1,114,13.2,,,habscma01
227,Bob Halkidis,23,LAK,D,20,0,4,4,4,56,0.8,0,0,0,0,4,0,0,19,0,,,halkibo01
228,Kevin Haller,19,BUF,D,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,,,halleke01
229,Dave Hannan,28,TOR,C,39,6,9,15,-12,55,0.1,5,0,1,0,9,0,0,39,15.4,,,hannada01
230,Jeff Harding,20,PHI,RW,9,0,0,0,-1,18,-0.3,0,0,0,0,0,0,0,11,0,,,hardije01
231,Mark Hardy,30,NYR,D,54,0,15,15,4,94,3.6,0,0,0,0,10,3,2,55,0,,,hardyma01
232,Mike Hartman,22,BUF,LW,60,11,10,21,-10,211,0.6,9,2,0,3,10,0,0,97,11.3,,,hartmmi01
233,Kevin Hatcher,23,WSH,D,80,13,41,54,4,102,7.9,9,4,0,2,24,16,1,240,5.4,,,hatchke01
234,Dale Hawerchuk*,26,WIN,C,79,26,55,81,-11,70,5.5,18,8,0,2,29,25,1,211,12.3,,,hawerda01
235,Greg Hawgood,21,BOS,D,77,11,27,38,12,76,7.5,9,2,0,1,23,4,0,127,8.7,,,hawgogr01
236,Todd Hawkins,23,VAN,LW,4,0,0,0,-1,6,-0.1,0,0,0,0,0,0,0,3,0,,,hawkito01
237,Dale Henry,25,NYI,LW,20,0,2,2,-4,2,-0.5,0,0,0,0,2,0,0,6,0,,,henryda01
238,Randy Hillier,29,PIT,D,61,3,12,15,11,71,2.8,3,0,0,1,11,1,0,45,6.7,,,hillira01
239,Benoit Hogue,23,BUF,C,45,11,7,18,0,79,1,10,1,0,1,6,1,0,73,15.1,,,hoguebe01
240,Ron Hoover,23,BOS,C,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0,,,hoovero01
241,Tony Horacek,22,PHI,LW,48,5,5,10,6,117,0,5,0,0,1,5,0,0,31,16.1,,,horacto01
242,Miloslav Horava,28,NYR,D,45,4,10,14,10,26,3.7,3,1,0,1,6,4,0,50,8,,,horavmi01
243,Doug Houda,23,DET,D,73,2,9,11,-5,127,2.2,2,0,0,0,9,0,0,59,3.4,,,houdado01
244,Mike Hough,26,QUE,LW,43,13,13,26,-24,84,1.3,9,3,1,0,10,3,0,93,14,,,houghmi01
245,Bill Houlder,22,WSH,D,41,1,11,12,8,28,2.8,1,0,0,0,7,4,0,49,2,,,houldbi01
246,Phil Housley*,25,BUF,D,80,21,60,81,11,32,11.2,12,8,1,4,31,29,0,201,10.4,,,houslph01
247,Mark Howe*,34,PHI,D,40,7,21,28,22,24,4.8,3,3,1,1,12,8,1,63,11.1,,,howema02
248,Jiri Hrdina,32,CGY,C,64,12,18,30,10,31,1.6,12,0,0,3,15,3,0,96,12.5,,,hrdinji01
249,Tony Hrkac,23,TOT,C,50,9,20,29,-4,10,1.5,6,3,0,0,10,10,0,70,12.9,,,hrkacto01
249,Tony Hrkac,23,STL,C,28,5,12,17,1,8,1,4,1,0,0,6,6,0,41,12.2,,,hrkacto01
249,Tony Hrkac,23,QUE,C,22,4,8,12,-5,2,0.6,2,2,0,0,4,4,0,29,13.8,,,hrkacto01
250,Charlie Huddy,30,EDM,D,70,1,23,24,-13,56,2.9,0,1,0,1,14,8,1,119,0.8,,,huddych01
251,Mike Hudson,22,CHI,C,49,9,12,21,-3,56,0.8,9,0,0,3,12,0,0,51,17.6,,,hudsomi01
252,Kerry Huffman,22,PHI,D,43,1,12,13,-3,34,2,1,0,0,0,2,10,0,70,1.4,,,huffmke01
253,Brent Hughes,23,WIN,LW,11,1,2,3,-4,33,-0.1,1,0,0,1,2,0,0,7,14.3,,,hughebr02
254,Brett Hull*,25,STL,RW,80,72,41,113,-1,24,11.8,45,27,0,12,24,17,0,385,18.7,,,hullbr01
255,Jody Hull,20,HAR,RW,38,7,10,17,-6,21,0.7,5,2,0,0,9,1,0,46,15.2,,,hulljo01
256,Dale Hunter,29,WSH,C,80,23,39,62,17,233,4.8,13,9,1,6,24,15,0,123,18.7,,,hunteda02
257,Mark Hunter,27,CGY,RW,10,2,3,5,0,39,0.2,0,2,0,0,2,1,0,15,13.3,,,huntema01
258,Tim Hunter,29,CGY,RW,67,2,3,5,-9,279,-1.6,2,0,0,0,3,0,0,69,2.9,,,hunteti01
259,Jamie Huscroft,23,NJD,D,42,2,3,5,-2,149,1.6,2,0,0,0,3,0,0,19,10.5,,,huscrja01
260,Al Iafrate,23,TOR,D,75,21,42,63,-4,135,6.9,14,6,1,0,28,12,2,153,13.7,,,iafraal01
261,Peter Ihnacak,32,TOR,C,5,0,2,2,3,0,0.1,0,0,0,0,2,0,0,5,0,,,ihnacpe01
262,Jeff Jackson,24,QUE,LW,65,8,12,20,-21,71,0.1,7,0,1,0,11,0,1,73,11,,,jacksje01
263,Craig Janney,22,BOS,C,55,24,38,62,3,4,5.1,13,11,0,5,15,23,0,105,22.9,,,jannecr01
264,Mark Janssens,21,NYR,C,80,5,8,13,-26,161,-1.2,5,0,0,0,7,1,0,61,8.2,,,janssma01
265,Iiro Jarvi,24,QUE,LW,41,7,13,20,-11,18,0.8,6,1,0,1,12,1,0,52,13.5,,,jarviii01
266,Grant Jennings,24,HAR,D,64,3,6,9,-4,171,3.1,3,0,0,0,5,0,1,45,6.7,,,jennigr01
267,Chris Jensen,26,PHI,RW,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,,,jensech01
268,Calle Johansson,22,WSH,D,70,8,31,39,7,25,6.3,4,4,0,2,13,17,1,103,7.8,,,johanca01
269,Roger Johansson,22,CGY,D,35,0,5,5,9,48,1.9,0,0,0,0,5,0,0,23,0,,,johanro01
270,Jim Johnson,27,PIT,D,75,3,13,16,-20,154,1.4,2,1,0,0,10,3,0,72,4.2,,,johnsji02
271,Mark Johnson,32,NJD,C,63,16,29,45,-8,12,2.6,12,4,0,1,23,6,0,82,19.5,,,johnsma02
272,Greg Johnston,25,BOS,RW,9,1,1,2,-1,6,0,1,0,0,0,1,0,0,9,11.1,,,johnsgr01
273,Brad Jones,24,WIN,LW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,,,jonesbr01
274,Chris Joseph,20,EDM,D,4,0,2,2,-2,2,0.1,0,0,0,0,0,2,0,5,0,,,josepch01
275,Bob Joyce,23,TOT,LW,47,6,10,16,-6,26,0.3,5,1,0,1,8,2,0,62,9.7,,,joycebo01
275,Bob Joyce,23,WSH,LW,24,5,8,13,2,4,0.8,4,1,0,1,6,2,0,30,16.7,,,joycebo01
275,Bob Joyce,23,BOS,LW,23,1,2,3,-8,22,-0.5,1,0,0,0,2,0,0,32,3.1,,,joycebo01
276,Mark Kachowski,24,PIT,LW,14,0,1,1,1,40,-0.3,0,0,0,0,1,0,0,4,0,,,kachoma01
277,Kevin Kaminski,20,QUE,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,kaminke01
278,Alexei Kasatonov,30,NJD,D,39,6,15,21,15,16,3.9,5,1,0,0,8,5,2,60,10,,,kasatal01
279,Steve Kasper,28,LAK,C,77,17,28,45,4,27,2.3,15,1,1,4,24,2,2,72,23.6,,,kaspest01
280,Ed Kastelic,26,HAR,RW,67,6,2,8,-3,198,-0.6,6,0,0,0,2,0,0,35,17.1,,,kasteed01
281,Mike Keane,22,MTL,RW,74,9,15,24,0,78,0.5,8,1,0,1,13,2,0,92,9.8,,,keanemi01
282,Jarmo Kekalainen,23,BOS,LW,11,2,2,4,2,8,0.2,2,0,0,1,1,1,0,7,28.6,,,kekalja01
283,Dean Kennedy,27,BUF,D,80,2,12,14,-12,53,3.6,2,0,0,0,12,0,0,51,3.9,,,kennede01
284,Sheldon Kennedy,20,DET,RW,20,2,7,9,0,10,0.3,2,0,0,1,4,3,0,23,8.7,,,kennesh01
285,Alan Kerr,25,NYI,RW,75,15,21,36,-1,129,1.8,12,3,0,1,17,4,0,127,11.8,,,kerral01
286,Tim Kerr,30,PHI,RW,40,24,24,48,-3,34,4.1,15,9,0,2,13,11,0,162,14.8,,,kerrti01
287,Darin Kimble,21,QUE,RW,44,5,5,10,-20,185,-0.4,3,2,0,1,5,0,0,40,12.5,,,kimblda01
288,Derek King,22,NYI,LW,46,13,27,40,2,20,2.8,8,5,0,1,21,6,0,91,14.3,,,kingde01
289,Kris King,23,NYR,LW,68,6,7,13,2,286,-0.1,6,0,0,0,7,0,0,49,12.2,,,kingkr01
290,Kelly Kisio,30,NYR,C,68,22,44,66,11,105,5.3,13,7,2,1,26,17,1,128,17.2,,,kisioke01
291,Scot Kleinendorst,30,WSH,D,15,1,3,4,4,16,1.1,1,0,0,0,3,0,0,13,7.7,,,kleinsc01
292,Petr Klima,25,TOT,LW,76,30,33,63,-9,72,4.6,21,9,0,3,19,14,0,186,16.1,,,klimape01
292,Petr Klima,25,EDM,LW,63,25,28,53,-1,66,4.1,18,7,0,3,17,11,0,149,16.8,,,klimape01
292,Petr Klima,25,DET,LW,13,5,5,10,-8,6,0.5,3,2,0,0,2,3,0,37,13.5,,,klimape01
293,Gord Kluzak,25,BOS,D,8,0,2,2,4,11,0.7,0,0,0,0,2,0,0,8,0,,,kluzago01
294,Joe Kocur,25,DET,RW,71,16,20,36,-4,268,1.8,15,1,0,5,18,2,0,128,12.5,,,kocurjo01
295,Steve Konroyd,28,CHI,D,75,3,14,17,6,34,3.9,2,1,0,0,13,0,1,93,3.2,,,konrost01
296,Chris Kontos,26,LAK,LW,6,2,2,4,3,4,0.3,2,0,0,0,1,1,0,9,22.2,,,kontoch01
297,John Kordic,24,TOR,RW,55,9,4,13,-8,252,-0.2,6,3,0,0,4,0,0,48,18.8,,,kordijo01
298,Jim Korn,32,TOT,LW,46,2,5,7,0,125,-0.6,2,0,0,0,5,0,0,21,9.5,,,kornji01
298,Jim Korn,32,NJD,LW,37,2,3,5,-1,99,-0.5,2,0,0,0,3,0,0,18,11.1,,,kornji01
298,Jim Korn,32,CGY,LW,9,0,2,2,1,26,-0.1,0,0,0,0,2,0,0,3,0,,,kornji01
299,Chris Kotsopoulos,31,DET,D,2,0,0,0,-1,10,0,0,0,0,0,0,0,0,0,,,,kotsoch01
300,Uwe Krupp,24,BUF,D,74,3,20,23,15,85,5.6,2,0,1,1,17,2,1,69,4.3,,,kruppuw01
301,Mike Krushelnyski,29,LAK,LW,63,16,25,41,7,50,2.5,12,2,2,2,19,4,2,101,15.8,,,krushmi01
302,Vladimir Krutov,29,VAN,LW,61,11,23,34,-5,20,1.8,9,2,0,1,15,8,0,81,13.6,,,krutovl01
303,Todd Krygier,24,HAR,LW,58,18,12,30,4,52,2.3,12,5,1,3,12,0,0,103,17.5,,,krygito01
304,Bob Kudelski,25,LAK,C,62,23,13,36,-7,49,2.2,19,2,2,3,8,5,0,135,17,,,kudelbo01
305,Mark Kumpel,28,WIN,LW,56,8,9,17,-5,21,0.3,7,0,1,1,9,0,0,74,10.8,,,kumpema01
306,Jari Kurri*,29,EDM,RW,78,33,60,93,18,48,7.7,21,10,2,2,33,19,8,201,16.4,,,kurrija01
307,Tom Kurvers,27,TOT,D,71,15,37,52,-9,29,5.3,5,9,1,1,19,18,0,156,9.6,,,kurveto01
307,Tom Kurvers,27,TOR,D,70,15,37,52,-8,29,5.3,5,9,1,1,19,18,0,156,9.6,,,kurveto01
307,Tom Kurvers,27,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,kurveto01
308,Dale Kushner,23,NYI,LW,2,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,0,,,,kushnda01
309,Nick Kypreos,23,WSH,LW,31,5,4,9,2,82,0.3,5,0,0,2,3,1,0,27,18.5,,,kypreni01
310,Jim Kyte,25,PIT,D,56,3,1,4,-10,125,0.8,3,0,0,0,1,0,0,23,13,,,kyteji01
311,Normand Lacombe,25,TOT,RW,33,5,4,9,4,28,0.3,5,0,0,0,4,0,0,36,13.9,,,lacomno01
311,Normand Lacombe,25,PHI,RW,18,0,2,2,0,7,-0.3,0,0,0,0,2,0,0,21,0,,,lacomno01
311,Normand Lacombe,25,EDM,RW,15,5,2,7,4,21,0.6,5,0,0,0,2,0,0,15,33.3,,,lacomno01
312,Randy Ladouceur,29,HAR,D,71,3,12,15,-6,126,3.7,3,0,0,0,11,0,1,45,6.7,,,ladoura01
313,Guy Lafleur*,38,QUE,RW,39,12,22,34,-15,4,2.1,6,6,0,2,9,13,0,100,12,,,laflegu01
314,Pat LaFontaine*,24,NYI,C,74,54,51,105,-13,38,9.5,39,13,2,8,24,27,0,286,18.9,,,lafonpa01
315,Marc Laforge,22,HAR,D,9,0,0,0,-1,43,0.3,0,0,0,0,0,0,0,0,,,,laforma02
316,Tom Laidlaw,31,LAK,D,57,1,8,9,4,42,1.7,1,0,0,0,7,0,1,27,3.7,,,laidlto01
317,Mike Lalor,26,STL,D,78,0,16,16,-6,81,3.4,0,0,0,0,15,1,0,79,0,,,lalormi01
318,Mark Lamb,25,EDM,C,58,12,16,28,10,42,1.7,10,2,0,2,14,2,0,81,14.8,,,lambma01
319,Rod Langway*,32,WSH,D,58,0,8,8,7,39,3,0,0,0,0,8,0,0,46,0,,,langwro01
320,Peter Lappin,24,MNS,RW,6,0,0,0,-5,2,-0.3,0,0,0,0,0,0,0,8,0,,,lappipe01
321,Igor Larionov*,29,VAN,C,74,17,27,44,-5,20,2.7,9,8,0,2,20,6,1,118,14.4,,,larioig01
322,Steve Larmer,28,CHI,RW,80,31,59,90,25,40,7.5,21,8,2,4,40,18,1,265,11.7,,,larmest01
323,Reed Larson,33,BUF,D,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0,,,larsore01
324,Tyler Larter,21,WSH,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0,,,lartety01
325,Jiri Latal,22,PHI,D,32,6,13,19,4,6,2.9,3,3,0,0,12,1,0,59,10.2,,,latalji01
326,Brad Lauer,23,NYI,LW,63,6,18,24,5,19,0.7,6,0,0,2,16,2,0,86,7,,,lauerbr01
327,Dominic Lavoie,22,STL,D,13,1,1,2,-5,16,0.4,0,1,0,0,1,0,0,20,5,,,lavoido01
328,Paul Lawless,25,TOR,LW,6,0,1,1,-4,0,-0.2,0,0,0,0,1,0,0,6,0,,,lawlepa01
329,Brian Lawton,24,TOT,LW,35,7,7,14,-15,30,0.3,3,4,0,0,5,2,0,52,13.5,,,lawtobr01
329,Brian Lawton,24,QUE,LW,14,5,6,11,-9,10,0.6,2,3,0,0,4,2,0,25,20,,,lawtobr01
329,Brian Lawton,24,HAR,LW,13,2,1,3,-2,6,0,1,1,0,0,1,0,0,17,11.8,,,lawtobr01
329,Brian Lawton,24,BOS,LW,8,0,0,0,-4,14,-0.3,0,0,0,0,0,0,0,10,0,,,lawtobr01
330,Derek Laxdal,23,NYI,RW,12,3,1,4,-4,4,0.1,3,0,0,0,1,0,0,20,15,,,laxdade01
331,Jamie Leach,20,PIT,RW,10,0,3,3,3,0,0,0,0,0,0,3,0,0,10,0,,,leachja01
332,Stephen Leach,24,WSH,RW,70,18,14,32,10,104,2.2,18,0,0,2,13,1,0,122,14.8,,,leachst01
333,Stephan Lebeau,21,MTL,RW,57,15,20,35,13,11,2.6,10,5,0,3,14,6,0,79,19,,,lebeast01
334,Grant Ledyard,28,BUF,D,67,2,13,15,2,37,3.9,2,0,0,1,7,6,0,91,2.2,,,ledyagr01
335,Gary Leeman,25,TOR,RW,80,51,44,95,4,63,8.6,36,14,1,5,32,12,0,256,19.9,,,leemaga01
336,Brian Leetch*,21,NYR,D,72,11,45,56,-18,26,6.9,6,5,0,2,16,29,0,222,5,,,leetcbr01
337,Sylvain Lefebvre,22,MTL,D,68,3,10,13,18,61,4.6,3,0,0,0,6,4,0,89,3.4,,,lefebsy01
338,Tommy Lehman,25,EDM,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,lehmato01
339,Ken Leiter,28,MNS,D,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,5,0,,,leiteke01
340,Claude Lemieux,24,MTL,RW,39,8,10,18,-8,106,0.7,5,3,0,1,4,6,0,104,7.7,,,lemiecl01
341,Jocelyn Lemieux,22,TOT,RW,73,14,13,27,-1,108,1.1,13,1,0,2,11,1,1,112,12.5,,,lemiejo01
341,Jocelyn Lemieux,22,CHI,RW,39,10,11,21,0,47,1.2,9,1,0,1,9,1,1,78,12.8,,,lemiejo01
341,Jocelyn Lemieux,22,MTL,RW,34,4,2,6,-1,61,-0.2,4,0,0,1,2,0,0,34,11.8,,,lemiejo01
342,Mario Lemieux*,24,PIT,C,59,45,78,123,-18,78,9.9,28,14,3,4,43,35,0,226,19.9,,,lemiema01
343,Tim Lenardon,27,VAN,C,8,1,0,1,-2,4,-0.1,1,0,0,0,0,0,0,9,11.1,,,lenarti01
344,Francois Leroux,19,EDM,D,3,0,1,1,-2,0,0,0,0,0,0,1,0,0,0,,,,leroufr01
345,Curtis Leschyshyn,20,QUE,D,68,2,6,8,-41,44,0.4,1,1,0,0,6,0,0,42,4.8,,,leschcu01
346,Doug Lidster,29,VAN,D,80,8,28,36,-16,36,5.1,7,1,0,0,19,8,1,143,5.6,,,lidstdo01
347,Trevor Linden,19,VAN,RW,73,21,30,51,-17,43,3.2,13,6,2,3,19,11,0,171,12.3,,,lindetr01
348,Mikael Lindholm,25,LAK,C,18,2,2,4,2,2,0,2,0,0,0,2,0,0,10,20,,,lindhmi01
349,Ken Linseman,31,TOT,C,61,11,25,36,5,96,2.1,9,2,0,0,18,7,0,79,13.9,,,linseke01
349,Ken Linseman,31,BOS,C,32,6,16,22,12,66,1.6,5,1,0,0,12,4,0,47,12.8,,,linseke01
349,Ken Linseman,31,PHI,C,29,5,9,14,-7,30,0.4,4,1,0,0,6,3,0,32,15.6,,,linseke01
350,Darcy Loewen,20,BUF,LW,4,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,1,0,,,loeweda01
351,Claude Loiselle,26,QUE,C,72,11,14,25,-27,104,0.3,8,0,3,0,13,1,0,128,8.6,,,loisecl01
352,Troy Loney,26,PIT,LW,67,11,16,27,-9,168,0.6,11,0,0,1,16,0,0,78,14.1,,,loneytr01
353,Kevin Lowe*,30,EDM,D,78,7,26,33,18,140,6,4,2,1,0,21,2,3,74,9.5,,,loweke01
354,Dave Lowry,24,STL,LW,78,19,6,25,1,75,1.4,17,0,2,1,6,0,0,98,19.4,,,lowryda01
355,Craig Ludwig,28,MTL,D,73,1,15,16,24,108,5.2,1,0,0,0,15,0,0,49,2,,,ludwicr01
356,Steve Ludzik,28,BUF,C,11,0,1,1,-2,6,-0.3,0,0,0,0,1,0,0,15,0,,,ludzist01
357,Jyrki Lumme,23,TOT,D,65,4,26,30,17,49,5.8,4,0,0,1,13,13,0,109,3.7,,,lummejy01
357,Jyrki Lumme,23,MTL,D,54,1,19,20,17,41,4.4,1,0,0,0,11,8,0,79,1.3,,,lummejy01
357,Jyrki Lumme,23,VAN,D,11,3,7,10,0,8,1.3,3,0,0,1,2,5,0,30,10,,,lummejy01
358,Paul MacDermid,26,TOT,RW,73,13,22,35,5,169,1.9,9,4,0,3,16,6,0,85,15.3,,,macdepa01
358,Paul MacDermid,26,WIN,RW,44,7,10,17,4,100,0.8,6,1,0,1,8,2,0,48,14.6,,,macdepa01
358,Paul MacDermid,26,HAR,RW,29,6,12,18,1,69,1.1,3,3,0,2,8,4,0,37,16.2,,,macdepa01
359,Al MacInnis*,26,CGY,D,79,28,62,90,20,82,12.1,13,14,1,3,21,40,1,304,9.2,,,macinal01
360,Norm Maciver,25,EDM,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,,,macivno01
361,David Mackey,23,MNS,LW,16,2,0,2,-3,28,-0.2,2,0,0,1,0,0,0,8,25,,,mackeda01
362,John MacLean,25,NJD,RW,80,41,38,79,17,80,7.1,28,10,3,11,27,10,1,322,12.7,,,maclejo01
363,Paul MacLean,31,STL,RW,78,34,33,67,2,100,5.7,22,12,0,6,27,6,0,141,24.1,,,maclepa01
364,Brian MacLellan,31,CGY,LW,65,20,18,38,-3,26,2.4,10,10,0,3,14,4,0,127,15.7,,,maclebr01
365,Jamie Macoun,28,CGY,D,78,8,27,35,34,70,7.3,7,1,0,1,22,5,0,120,6.7,,,macouja01
366,Craig MacTavish,31,EDM,C,80,21,22,43,13,89,3,14,1,6,5,18,0,4,109,19.3,,,mactacr01
367,Kevin Maguire,27,TOT,RW,66,7,9,16,-4,121,0,7,0,0,1,9,0,0,69,10.1,,,maguike01
367,Kevin Maguire,27,BUF,RW,61,6,9,15,-3,115,0,6,0,0,1,9,0,0,62,9.7,,,maguike01
367,Kevin Maguire,27,PHI,RW,5,1,0,1,-1,6,0,1,0,0,0,0,0,0,7,14.3,,,maguike01
368,Sergei Makarov*,31,CGY,RW,80,24,62,86,33,55,6.8,18,6,0,4,41,21,0,118,20.3,,,makarse01
369,Mikko Makela,24,TOT,RW,65,9,17,26,-14,18,0.3,8,1,0,0,16,1,0,82,11,,,makelmi01
369,Mikko Makela,24,LAK,RW,45,7,14,21,-4,16,0.6,7,0,0,0,14,0,0,58,12.1,,,makelmi01
369,Mikko Makela,24,NYI,RW,20,2,3,5,-10,2,-0.3,1,1,0,0,2,1,0,24,8.3,,,makelmi01
370,David Maley,26,NJD,LW,67,8,17,25,-2,160,0.6,8,0,0,2,17,0,0,82,9.8,,,maleyda01
371,Troy Mallette,19,NYR,RW,79,13,16,29,-8,305,1.1,9,4,0,1,14,2,0,107,12.1,,,malletr01
372,Don Maloney,31,NYI,LW,79,16,27,43,6,47,2.5,15,0,1,2,21,2,4,113,14.2,,,malondo01
373,Steve Maltais,21,WSH,LW,8,0,0,0,-2,2,-0.3,0,0,0,0,0,0,0,11,0,,,maltast01
374,Dave Manson,23,CHI,D,59,5,23,28,4,301,4.3,4,1,0,1,12,10,1,126,4,,,mansoda01
375,Moe Mantha,29,WIN,D,73,2,26,28,8,28,4.9,1,0,1,0,24,2,0,114,1.8,,,manthmo01
