Id,Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
arnasty01,17,Tyler Arnason,27.5,COL,C,75.5,11.0,25.75,36.75,-6.0,25.0,2.75,8.25,2.75,0.0,1.5,18.5,7.25,0.0,175.25,6.05
arnotja01,18,Jason Arnott,33.0,NSH,C,71.2,27.8,33.2,61.0,9.8,55.8,7.3,17.4,10.2,0.2,4.4,22.2,11.0,0.0,203.4,14.059999999999999
artyuev01,19,Evgeny Artyukhin,24.333333333333332,TOT,RW,66.33333333333333,6.333333333333333,10.0,16.333333333333332,-2.3333333333333335,104.33333333333333,1.1333333333333335,5.666666666666667,0.6666666666666666,0.0,0.0,9.333333333333334,0.6666666666666666,0.0,73.66666666666667,10.833333333333334
ashamar01,20,Arron Asham,29.0,PHI,RW,74.0,8.8,11.4,20.2,-2.0,106.2,1.64,8.2,0.4,0.2,1.4,10.8,0.6,0.0,83.4,10.52
aubinse01,21,Serge Aubin,30.0,ATL,C,74.0,7.0,17.0,24.0,-4.0,79.0,1.3,6.0,1.0,0.0,0.0,14.0,1.0,2.0,82.0,8.5
backsni02,21,Nicklas Backstrom,21.0,WSH,C,82.0,23.0,63.0,86.0,22.0,40.0,9.4,13.666666666666666,9.333333333333334,0.0,3.0,37.666666666666664,25.333333333333332,0.0,183.0,12.233333333333334
aucoiad01,22,Adrian Aucoin,34.0,PHX,D,66.2,6.6,17.2,23.8,-5.6,45.4,4.24,4.2,2.4,0.0,1.8,8.0,9.0,0.2,109.2,5.540000000000001
aucoike01,23,Keith Aucoin,29.0,WSH,C,14.8,1.6,3.6,5.2,0.6,3.6,0.4600000000000001,1.4,0.2,0.0,0.0,2.8,0.8,0.0,18.6,9.2
backeda01,24,David Backes,23.5,STL,RW,70.5,17.75,21.25,39.0,-3.0,101.75,4.05,13.25,4.0,0.5,2.0,17.5,3.25,0.5,147.25,11.65
averyse01,24,Sean Avery,27.0,NYR,C,65.2,13.4,21.2,34.6,1.6,171.2,3.34,10.6,2.0,0.8,1.6,15.4,5.4,0.4,160.2,8.620000000000001
axelspj01,25,P.J. Axelsson,31.5,BOS,LW,66.0,10.0,18.5,28.5,-0.75,21.75,1.9,7.0,1.5,1.5,0.75,13.5,4.25,0.75,95.25,10.575
bailejo01,26,Josh Bailey,19.5,NYI,C,70.5,11.5,18.5,30.0,-4.5,17.0,2.35,8.0,3.0,0.5,1.0,11.0,7.5,0.0,93.0,11.9
babchan01,26,Anton Babchuk,22.333333333333332,CAR,D,54.333333333333336,7.666666666666667,12.0,19.666666666666668,0.0,22.666666666666668,3.766666666666667,3.6666666666666665,4.0,0.0,2.0,7.333333333333333,4.333333333333333,0.3333333333333333,82.0,8.233333333333333
backmch01,27,Christian Backman,26.5,CBJ,D,58.0,4.5,10.75,15.25,0.25,41.5,3.45,3.0,1.5,0.0,0.5,7.25,3.5,0.0,63.75,6.75
bassco01,27,Cody Bass,21.5,OTT,C,16.5,1.0,1.0,2.0,-1.5,17.0,0.1,0.5,0.0,0.5,0.5,0.5,0.0,0.5,8.5,8.35
bartuos01,27,Oskars Bartulis,23.0,PHI,D,53.0,1.0,8.0,9.0,-12.0,28.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,26.0,3.8
balasja01,28,Jaroslav Balastik,26.5,CBJ,LW,37.0,6.5,5.5,12.0,-2.0,15.0,0.9500000000000001,2.5,4.0,0.0,1.0,5.0,0.5,0.0,82.0,12.149999999999999
barchkr01,28,Krys Barch,27.5,DAL,RW,52.25,2.0,3.75,5.75,0.0,118.75,0.2,2.0,0.0,0.0,0.75,3.75,0.0,0.0,22.75,11.025
ballake01,30,Keith Ballard,25.0,FLA,D,79.4,6.6,23.2,29.8,-2.2,80.6,5.34,4.4,1.4,0.8,0.8,14.8,7.6,0.8,96.4,6.88
barinmi01,31,Michal Barinka,21.0,CHI,D,25.0,0.0,1.0,1.0,-7.0,20.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0
barkeca01,32,Cam Barker,21.0,TOT,D,43.8,3.6,13.8,17.4,-3.2,45.8,2.62,1.2,2.4,0.0,0.4,6.2,7.4,0.2,57.4,5.5200000000000005
barnama01,33,Matthew Barnaby,32.5,DAL,RW,60.5,4.5,13.0,17.5,-3.0,152.5,0.8999999999999999,4.5,0.0,0.0,0.5,12.5,0.0,0.5,53.5,6.95
battaba01,33,Bates Battaglia,31.5,TOR,LW,47.5,6.0,9.5,15.5,1.5,26.0,1.1,6.0,0.0,0.0,0.0,9.5,0.0,0.0,50.0,6.4
barnest01,34,Stu Barnes,36.0,DAL,C,79.66666666666667,13.333333333333334,14.666666666666666,28.0,1.3333333333333333,36.666666666666664,2.3333333333333335,12.0,0.3333333333333333,1.0,2.6666666666666665,12.0,1.0,1.6666666666666667,104.0,13.366666666666665
baydary01,35,Ryan Bayda,27.0,CAR,LW,36.666666666666664,3.0,3.6666666666666665,6.666666666666667,-0.3333333333333333,18.666666666666668,0.26666666666666666,3.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,43.333333333333336,7.766666666666667
bartomi01,36,Milan Bartovic,24.0,CHI,RW,24.0,1.0,6.0,7.0,0.0,8.0,0.4,1.0,0.0,0.0,0.0,6.0,0.0,0.0,35.0,2.9
bennja01,36,Jamie Benn,20.0,DAL,LW,82.0,22.0,19.0,41.0,-1.0,45.0,4.6,20.0,2.0,0.0,3.0,14.0,5.0,0.0,182.0,12.1
belesma01,37,Matt Beleskey,20.5,ANA,LW,31.0,5.5,3.5,9.0,-5.0,17.5,0.6,5.5,0.0,0.0,1.5,3.5,0.0,0.0,61.5,8.9
batessh01,37,Shawn Bates,31.0,NYI,C,38.666666666666664,6.333333333333333,8.333333333333334,14.666666666666666,0.0,31.333333333333332,1.0,5.333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,7.666666666666667,0.6666666666666666,0.0,48.333333333333336,11.9
baumgno01,38,Nolan Baumgartner,30.666666666666668,VAN,D,31.666666666666668,2.0,11.0,13.0,6.0,17.666666666666668,2.466666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,4.666666666666667,6.333333333333333,0.0,31.0,5.033333333333334
beaucfr01,39,Francois Beauchemin,27.0,TOR,D,65.4,5.2,18.0,23.2,-3.2,41.0,4.36,3.2,2.0,0.0,1.6,10.8,7.0,0.2,124.8,4.9
beechkr01,40,Kris Beech,25.0,TOT,C,33.0,5.0,8.333333333333334,13.333333333333334,-2.3333333333333335,18.0,1.0999999999999999,3.3333333333333335,1.6666666666666667,0.0,0.0,5.0,3.3333333333333335,0.0,41.666666666666664,11.799999999999999
beginst01,41,Steve Begin,29.0,BOS,C,62.2,6.2,7.2,13.4,-2.0,60.4,0.64,5.4,0.2,0.6,1.0,6.0,0.2,1.0,93.0,6.56
belakwa01,42,Wade Belak,31.0,NSH,D,51.8,0.2,2.0,2.2,-4.8,86.8,-0.08,0.2,0.0,0.0,0.0,2.0,0.0,0.0,15.2,1.1800000000000002
bergfni01,42,Niclas Bergfors,21.0,TOT,RW,30.0,7.333333333333333,7.666666666666667,15.0,-4.0,3.3333333333333335,1.5,4.333333333333333,3.0,0.0,2.0,5.666666666666667,2.0,0.0,75.33333333333333,8.799999999999999
belaner01,43,Eric Belanger,30.0,TOT,C,75.2,15.0,22.2,37.2,-3.2,35.2,3.1799999999999997,10.2,4.6,0.2,2.4,16.4,5.2,0.6,136.2,11.14
berglpa01,44,Patrik Berglund,20.5,STL,C,73.5,17.0,19.5,36.5,7.0,16.0,4.35,10.5,6.5,0.0,2.5,10.5,9.0,0.0,136.0,12.399999999999999
bellbr02,45,Brendan Bell,23.5,OTT,D,25.25,1.75,5.25,7.0,-4.5,12.75,1.0,0.25,1.5,0.0,0.25,2.5,2.75,0.0,31.25,3.3333333333333335
bellma01,46,Mark Bell,26.0,TOR,LW,62.666666666666664,13.333333333333334,13.0,26.333333333333332,-8.333333333333334,83.33333333333333,2.1333333333333333,8.333333333333334,4.666666666666667,0.3333333333333333,1.0,8.333333333333334,4.666666666666667,0.0,128.33333333333334,10.0
berarbr01,47,Bryan Berard,29.0,NYI,D,36.333333333333336,5.666666666666667,13.333333333333334,19.0,-16.666666666666668,29.333333333333332,2.1,0.6666666666666666,5.0,0.0,1.3333333333333333,5.666666666666667,7.666666666666667,0.0,78.33333333333333,5.066666666666666
bergak01,48,Aki Berg,28.0,TOR,D,75.0,0.0,8.0,8.0,-5.0,56.0,1.6,0.0,0.0,0.0,0.0,7.0,0.0,1.0,42.0,0.0
bissopa01,49,Paul Bissonnette,23.5,PHX,LW,28.0,1.5,1.5,3.0,-1.5,69.5,0.2,1.5,0.0,0.0,0.5,1.5,0.0,0.0,14.5,6.0
bergese01,49,Sean Bergenheim,23.25,NYI,LW,57.0,9.75,9.75,19.5,-3.75,47.75,1.7000000000000002,8.0,0.25,1.5,1.75,9.25,0.25,0.25,125.75,7.55
bitzby01,50,Byron Bitz,24.5,TOT,RW,43.5,4.5,4.5,9.0,-4.0,25.5,0.5,4.5,0.0,0.0,1.0,4.0,0.5,0.0,44.5,10.75
bergema02,50,Marc-Andre Bergeron,27.0,MTL,D,68.0,13.0,20.2,33.2,-3.8,28.4,6.18,5.0,8.0,0.0,2.6,8.8,11.2,0.2,136.2,9.540000000000001
bergepa01,51,Patrice Bergeron,22.0,BOS,C,61.0,16.6,31.6,48.2,-3.0,18.8,4.54,10.2,5.8,0.6,3.4,17.8,12.6,1.2,179.4,9.559999999999999
bernist01,52,Steve Bernier,22.0,VAN,RW,63.4,14.2,14.6,28.8,2.4,35.2,3.06,10.6,3.4,0.2,1.8,10.0,4.6,0.0,108.4,13.559999999999999
bollja01,53,Jared Boll,22.0,CBJ,RW,72.66666666666667,4.333333333333333,6.0,10.333333333333334,-6.0,185.0,0.3666666666666667,4.0,0.3333333333333333,0.0,1.0,5.666666666666667,0.3333333333333333,0.0,64.0,6.833333333333333
bertuto01,53,Todd Bertuzzi,32.0,DET,RW,62.6,15.0,27.0,42.0,-6.0,78.0,3.78,9.6,5.4,0.0,2.6,17.8,9.2,0.0,137.4,11.440000000000001
bettsbl01,54,Blair Betts,27.0,PHI,C,73.4,6.6,5.0,11.6,-3.2,19.6,0.28,5.2,0.4,1.0,0.6,4.6,0.2,0.2,89.0,7.659999999999999
bodietr01,54,Troy Bodie,24.5,ANA,RW,24.0,2.5,1.0,3.5,-4.0,40.0,-0.05,2.0,0.0,0.5,0.5,1.0,0.0,0.0,31.5,4.3
biekske01,55,Kevin Bieksa,26.0,VAN,D,56.2,5.6,19.4,25.0,-4.0,96.6,4.18,3.0,2.6,0.0,1.0,9.8,9.2,0.4,110.6,3.8800000000000003
blundmi01,55,Mike Blunden,21.333333333333332,CBJ,RW,16.666666666666668,0.6666666666666666,0.6666666666666666,1.3333333333333333,-1.0,23.0,-0.10000000000000002,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,17.0,1.6666666666666667
boedkmi01,55,Mikkel Boedker,19.5,PHX,LW,46.0,6.0,9.5,15.5,-2.0,9.0,1.05,5.0,1.0,0.0,1.5,9.5,0.0,0.0,61.5,11.9
bironma02,56,Mathieu Biron,25.0,WSH,D,52.0,4.0,9.0,13.0,-11.0,50.0,1.2,1.0,3.0,0.0,0.0,3.0,6.0,0.0,61.0,6.6
bogosza01,56,Zach Bogosian,18.5,ATL,D,64.0,9.5,11.5,21.0,-3.5,54.0,3.7,6.0,2.5,1.0,0.5,8.0,3.0,0.5,122.5,8.25
blakeja01,57,Jason Blake,34.0,TOT,C,80.0,24.8,31.6,56.4,-3.0,39.6,5.5600000000000005,16.4,7.8,0.6,3.2,22.4,9.0,0.2,296.4,8.36
blakero01,58,Rob Blake*,38.0,SJS,D,73.4,10.8,27.4,38.2,-2.8,88.8,6.459999999999999,4.0,6.6,0.2,1.2,14.4,12.4,0.6,199.2,5.4399999999999995
bollada01,59,Dave Bolland,21.5,CHI,C,40.0,7.25,12.75,20.0,7.25,27.0,1.95,6.0,0.75,0.5,1.0,11.5,0.75,0.5,53.25,9.2
bochebr01,60,Brandon Bochenski,25.0,TBL,RW,31.2,5.6,8.0,13.6,0.2,10.8,1.34,4.2,1.4,0.0,0.4,6.6,1.4,0.0,52.8,8.34
boguner01,61,Eric Boguniecki,30.5,NYI,C,29.0,3.0,5.0,8.0,-1.5,20.5,0.5,2.0,1.0,0.0,0.0,3.5,1.5,0.0,25.0,6.25
bondrpe01,62,Peter Bondra,37.5,CHI,RW,48.5,13.0,13.5,26.5,-0.5,33.0,2.6,8.0,5.0,0.0,2.0,8.5,5.0,0.0,94.5,12.8
boothda01,63,David Booth,23.5,FLA,LW,55.25,16.0,15.5,31.5,5.0,24.75,3.75,13.0,3.0,0.0,3.25,12.5,2.75,0.25,163.75,8.525
bonkra01,63,Radek Bonk,31.5,NSH,C,70.0,10.5,14.0,24.5,-11.5,45.0,1.275,6.25,3.25,1.0,1.25,9.75,3.5,0.75,106.75,9.625
boogade01,64,Derek Boogaard,25.0,MIN,LW,51.0,0.4,2.4,2.8,-2.4,108.8,-0.13999999999999999,0.4,0.0,0.0,0.2,2.4,0.0,0.0,14.2,2.66
bouchjo01,65,Joel Bouchard,32.0,NYI,D,25.0,1.0,8.0,9.0,5.0,23.0,1.9,1.0,0.0,0.0,0.0,6.0,2.0,0.0,45.0,2.2
bouchpi02,66,Pierre-Marc Bouchard,23.0,MIN,C,63.0,13.2,31.8,45.0,4.4,19.6,4.7,9.2,4.0,0.0,2.2,16.6,15.2,0.0,112.4,11.85
bouchph01,67,Philippe Boucher,33.5,TOT,D,55.25,10.0,19.25,29.25,9.75,61.5,6.375,4.75,5.0,0.25,1.75,9.25,9.0,1.0,133.5,6.2749999999999995
boughbo01,69,Bob Boughner,34.0,COL,D,41.0,1.0,6.0,7.0,2.0,54.0,1.2,1.0,0.0,0.0,1.0,5.0,1.0,0.0,15.0,6.7
bouilfr01,70,Francis Bouillon,32.0,NSH,D,67.6,3.2,9.6,12.8,-1.8,50.0,2.8,2.2,1.0,0.0,0.8,7.0,2.0,0.6,65.6,5.2
bourdlu01,70,Luc Bourdon,19.5,VAN,D,18.0,1.0,0.0,1.0,3.0,12.0,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,14.5,3.85
boychjo01,70,Johnny Boychuk,25.0,BOS,D,18.666666666666668,1.6666666666666667,3.3333333333333335,5.0,3.6666666666666665,14.333333333333334,1.5,1.6666666666666667,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,33.0,2.6
bouleje01,71,Jesse Boulerice,28.666666666666668,EDM,RW,15.0,0.0,0.0,0.0,-3.0,31.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
boulter01,72,Eric Boulton,31.0,ATL,LW,61.6,3.2,6.0,9.2,-3.2,110.4,0.36,3.0,0.2,0.0,0.0,6.0,0.0,0.0,48.8,7.4
bourqre01,73,Rene Bourque,26.0,CGY,LW,62.8,16.2,18.4,34.6,6.0,58.8,3.78,11.6,2.4,2.2,2.0,14.8,3.2,0.4,145.8,10.76
boychza01,73,Zach Boychuk,19.5,CAR,C,16.5,1.5,3.0,4.5,0.5,1.0,0.35,1.5,0.0,0.0,0.0,2.5,0.5,0.0,18.5,8.1
boyddu01,73,Dustin Boyd,21.5,TOT,C,52.5,7.75,7.75,15.5,-2.75,9.75,1.3,7.25,0.25,0.25,2.0,6.25,1.0,0.5,60.0,16.225
boylebr01,73,Brian Boyle,24.0,NYR,C,35.666666666666664,4.0,1.3333333333333333,5.333333333333333,-3.6666666666666665,31.0,0.3666666666666667,4.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,42.666666666666664,12.566666666666668
bouwmja01,74,Jay Bouwmeester,24.0,CGY,D,82.0,10.0,29.2,39.2,2.6,66.6,7.220000000000001,6.6,3.4,0.0,1.0,17.4,11.2,0.6,171.4,5.64
boyesbr01,75,Brad Boyes,25.0,STL,C,81.8,26.6,32.2,58.8,-4.8,26.2,6.459999999999999,18.8,7.6,0.2,5.6,20.6,11.4,0.2,201.8,13.0
boyleda01,76,Dan Boyle,31.0,SJS,D,70.2,14.0,37.2,51.2,-6.0,55.8,8.2,7.4,6.4,0.2,3.2,16.0,21.0,0.2,164.6,8.180000000000001
boyntni01,77,Nick Boynton,29.0,TOT,D,61.8,3.2,9.6,12.8,-3.4,103.6,2.4200000000000004,2.2,0.6,0.4,0.2,8.6,0.8,0.2,78.0,3.88
brassde01,78,Derick Brassard,21.0,CBJ,C,42.333333333333336,6.666666666666667,14.333333333333334,21.0,-3.0,23.666666666666668,1.7666666666666666,4.333333333333333,2.3333333333333335,0.0,0.3333333333333333,11.0,3.3333333333333335,0.0,65.66666666666667,10.6
bradlma01,78,Matt Bradley,29.0,WSH,RW,73.2,6.6,10.4,17.0,-1.4,59.8,0.82,6.0,0.2,0.4,1.8,10.0,0.0,0.4,94.2,6.959999999999999
brashdo01,79,Donald Brashear,36.0,NYR,LW,66.4,2.8,4.2,7.0,-4.6,127.0,-0.15999999999999998,2.8,0.0,0.0,0.2,4.0,0.2,0.0,48.0,4.96
bozakty01,79,Tyler Bozak,23.0,TOR,C,37.0,8.0,19.0,27.0,-5.0,6.0,2.2,6.0,2.0,0.0,1.0,16.0,3.0,0.0,51.0,15.7
breweer01,82,Eric Brewer,28.0,STL,D,55.6,4.4,11.8,16.2,-15.2,55.0,2.4400000000000004,3.6,0.8,0.0,0.4,7.0,4.6,0.2,81.8,5.46
brierda01,83,Daniel Briere,30.0,PHI,C,62.4,25.0,35.6,60.6,-1.0,60.4,6.82,15.8,9.2,0.0,2.8,20.0,15.2,0.4,162.0,16.32
brindro01,84,Rod Brind'Amour,37.0,CAR,C,75.0,20.2,34.4,54.6,-7.4,44.8,4.7,10.8,8.4,1.0,3.4,19.0,14.0,1.4,152.0,12.819999999999999
brooksh01,85,Sheldon Brookbank,27.5,ANA,D,39.25,0.25,5.25,5.5,3.5,66.25,1.425,0.25,0.0,0.0,0.0,5.0,0.25,0.0,34.0,0.825
brisepa01,85,Patrice Brisebois,36.5,MTL,D,54.5,4.75,14.75,19.5,-2.25,30.5,3.15,2.0,2.75,0.0,0.75,8.5,6.0,0.25,63.25,6.65
brodzky01,86,Kyle Brodziak,23.0,MIN,C,51.4,7.0,11.2,18.2,-1.8,16.4,1.44,6.4,0.2,0.4,1.8,9.8,0.8,0.6,76.4,7.56
brookal01,87,Alex Brooks,30.0,NJD,D,19.0,0.0,1.0,1.0,-1.0,4.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
brookwa01,87,Wade Brookbank,29.5,CAR,LW,24.5,1.0,0.75,1.75,1.5,53.0,0.35000000000000003,1.0,0.0,0.0,0.0,0.75,0.0,0.0,7.75,32.7
brouwtr01,88,Troy Brouwer,22.5,CHI,RW,39.75,8.0,8.75,16.75,2.5,30.75,1.5499999999999998,4.75,2.75,0.5,1.75,6.25,2.5,0.0,62.25,8.966666666666667
browncu01,88,Curtis Brown,30.0,SJS,C,60.666666666666664,6.0,8.666666666666666,14.666666666666666,-2.3333333333333335,34.666666666666664,0.7666666666666666,5.0,0.0,1.0,1.0,6.666666666666667,1.3333333333333333,0.6666666666666666,68.66666666666667,9.566666666666666
browndu01,89,Dustin Brown,23.0,LAK,RW,80.0,22.4,26.2,48.6,-13.0,58.8,4.4399999999999995,13.0,9.0,0.4,3.2,16.4,9.2,0.6,222.6,10.1
brownse01,91,Sean Brown,29.0,TOT,D,47.0,1.0,11.0,12.0,-17.0,35.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,49.0,2.0
brownmi02,92,Mike Brown,23.0,ANA,RW,47.333333333333336,3.0,1.0,4.0,-2.6666666666666665,102.0,-0.06666666666666667,2.6666666666666665,0.0,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,45.0,7.633333333333333
brulegi01,92,Gilbert Brule,21.0,EDM,C,44.4,6.2,8.2,14.4,-7.6,20.4,1.04,5.2,1.0,0.0,1.0,6.4,1.8,0.0,63.4,11.64
brunean01,93,Andrew Brunette,34.0,MIN,LW,81.6,23.4,39.8,63.2,-0.8,25.6,6.659999999999999,13.8,9.6,0.0,2.4,24.8,15.0,0.0,134.8,17.48
brylise01,94,Sergei Brylin,33.0,NJD,C,82.0,12.333333333333334,18.666666666666668,31.0,-4.666666666666667,33.666666666666664,2.2666666666666666,8.333333333333334,4.0,0.0,2.0,12.333333333333334,5.666666666666667,0.6666666666666666,96.0,12.533333333333331
brunnfa01,95,Fabian Brunnstrom,23.5,DAL,LW,49.5,9.5,10.5,20.0,-5.5,9.0,1.8499999999999999,7.5,2.0,0.0,2.5,9.0,1.5,0.0,59.5,13.15
burisad01,95,Adam Burish,25.5,CHI,C,42.25,2.75,2.5,5.25,-3.0,80.75,-0.1,2.5,0.0,0.25,0.75,2.5,0.0,0.0,43.25,6.025
bulisja01,95,Jan Bulis,27.5,VAN,C,76.0,16.0,15.5,31.5,-3.0,60.0,2.75,11.5,3.5,1.0,2.5,13.0,2.5,0.0,126.5,12.55
burnsbr01,96,Brent Burns,22.0,MIN,D,67.4,7.4,18.8,26.2,-0.2,43.0,4.9,3.8,3.6,0.0,2.0,10.8,7.4,0.6,118.0,5.96
burroal01,97,Alexandre Burrows,26.0,VAN,LW,74.0,17.0,17.0,34.0,13.2,120.8,4.0,13.4,1.0,2.6,2.2,15.6,0.6,0.8,125.8,12.16
butlech01,99,Chris Butler,22.5,BUF,D,53.0,1.5,12.0,13.5,-2.0,20.0,2.55,1.5,0.0,0.0,0.5,6.0,6.0,0.0,48.5,3.5999999999999996
byfugdu01,99,Dustin Byfuglien,22.0,CHI,D,52.0,11.0,10.8,21.8,-3.0,53.6,3.28,7.8,3.2,0.0,2.4,6.6,4.2,0.0,127.8,7.9
cairner01,100,Eric Cairns,31.5,PIT,D,25.5,0.5,0.5,1.0,0.5,64.5,0.3,0.5,0.0,0.0,0.0,0.5,0.0,0.0,9.5,5.3
cajanpe01,101,Petr Cajanek,30.5,STL,C,74.0,12.5,32.0,44.5,-6.5,54.0,3.35,10.5,2.0,0.0,0.5,18.5,13.5,0.0,158.5,7.85
caldeky01,102,Kyle Calder,29.0,ANA,LW,62.0,11.0,17.6,28.6,-9.6,35.4,2.1,7.4,2.8,0.8,1.8,13.6,4.0,0.0,99.2,8.72
callary01,102,Ryan Callahan,22.5,NYR,RW,56.0,13.25,10.75,24.0,1.75,33.25,2.6,10.0,2.75,0.5,1.5,7.25,3.25,0.25,143.25,9.325
cammami01,104,Mike Cammalleri,25.0,MTL,C,74.0,28.8,34.0,62.8,-4.0,37.6,6.94,16.0,12.8,0.0,4.0,18.8,15.0,0.2,237.6,12.040000000000001
campbbr02,105,Brian Campbell,28.0,CHI,D,78.8,8.0,40.8,48.8,9.0,22.2,7.82,4.4,3.6,0.0,1.8,23.2,17.2,0.4,115.6,7.06
campbgr01,106,Gregory Campbell,24.0,FLA,C,72.2,5.8,11.2,17.0,-7.6,61.4,0.37999999999999995,5.0,0.2,0.6,0.6,10.6,0.2,0.4,98.8,5.459999999999999
campoch01,108,Chris Campoli,23.0,OTT,D,64.0,5.8,17.0,22.8,-7.8,31.2,3.6,4.0,1.4,0.4,1.4,9.8,7.0,0.2,78.8,6.659999999999999
carcida01,108,Daniel Carcillo,23.5,PHI,LW,56.25,8.0,8.75,16.75,-4.0,214.75,1.375,5.75,2.25,0.0,0.5,7.0,1.75,0.0,93.25,9.625
