Id,Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
bergema01,52,Marc Bergevin,36.0,TOT,D,56.0,1.0,6.0,7.0,4.4,33.6,2.2800000000000002,1.0,0.0,0.0,0.0,5.6,0.0,0.4,27.2,4.180000000000001
bertuto01,54,Todd Bertuzzi,26.0,VAN,RW,76.4,29.8,39.6,69.4,4.8,119.0,8.2,16.8,13.0,0.0,3.4,28.0,11.6,0.0,195.6,14.86
bergepa01,54,Patrice Bergeron,18.0,BOS,C,71.0,16.0,23.0,39.0,5.0,22.0,4.5,9.0,7.0,0.0,2.0,15.0,8.0,0.0,133.0,12.0
berubcr01,55,Craig Berube,35.5,CGY,LW,64.5,2.25,4.0,6.25,-3.25,124.5,0.125,2.0,0.25,0.0,0.25,4.0,0.0,0.0,38.25,6.15
bicanra01,56,Radim Bicanek,26.0,CBJ,D,26.666666666666668,0.3333333333333333,3.3333333333333335,3.6666666666666665,-2.3333333333333335,14.666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,20.666666666666668,0.7666666666666666
bergema02,56,Marc-Andre Bergeron,22.5,EDM,D,29.5,5.0,9.0,14.0,7.5,17.5,3.0999999999999996,3.5,1.5,0.0,0.0,5.0,4.0,0.0,55.0,14.3
bironma02,57,Mathieu Biron,21.0,FLA,D,40.2,1.6,4.6,6.2,-11.6,25.4,0.76,1.0,0.4,0.2,0.6,3.6,1.0,0.0,48.4,2.32
berryri01,57,Rick Berry,23.5,WSH,D,49.25,0.5,3.25,3.75,-1.5,78.5,0.975,0.5,0.0,0.0,0.25,3.25,0.0,0.0,35.5,1.25
blackja01,58,James Black,30.5,WSH,LW,45.5,4.5,7.0,11.5,-2.0,5.0,0.75,4.0,0.5,0.0,0.5,5.5,0.5,1.0,52.5,7.1000000000000005
blakeja01,59,Jason Blake,28.0,NYI,LW,69.8,13.0,18.8,31.8,0.0,42.0,2.98,10.8,1.0,1.2,1.8,13.8,3.2,1.8,172.6,6.74
blakero01,60,Rob Blake*,32.0,COL,D,74.4,16.6,36.0,52.6,11.0,73.0,9.9,6.6,9.6,0.4,3.0,18.8,16.2,1.0,266.8,6.26
bicekji01,62,Jiri Bicek,23.5,NJD,RW,15.5,1.5,1.75,3.25,1.5,7.25,0.27499999999999997,1.25,0.25,0.0,0.25,1.75,0.0,0.0,21.25,4.475
boilepa01,62,Patrick Boileau,27.0,PIT,D,14.333333333333334,1.6666666666666667,3.3333333333333335,5.0,-3.0,8.0,0.6,0.6666666666666666,1.0,0.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.0,19.666666666666668,9.2
boguner01,62,Eric Boguniecki,26.0,STL,RW,24.0,5.6,6.4,12.0,3.4,12.8,1.4600000000000002,4.4,1.0,0.2,1.4,5.0,1.4,0.0,34.6,6.76
bishami01,63,Mike Bishai,24.0,EDM,C,14.0,0.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0
bombabr01,64,Brad Bombardir,29.0,TOT,D,51.4,1.2,6.8,8.0,-2.4,20.6,2.3,0.8,0.4,0.0,0.2,5.4,1.0,0.4,46.2,4.12
bondrpe01,65,Peter Bondra,33.0,TOT,RW,74.8,32.2,26.6,58.8,-1.6,52.0,6.960000000000001,16.8,13.4,2.0,6.0,16.4,9.8,0.4,253.8,12.64
bonkra01,66,Radek Bonk,26.0,OTT,C,74.4,21.0,36.4,57.4,7.2,51.8,6.38,12.6,7.6,0.8,3.6,19.8,15.8,0.8,144.0,14.459999999999999
blouisy01,67,Sylvain Blouin,27.0,TOT,LW,34.333333333333336,1.0,1.3333333333333333,2.3333333333333335,-6.333333333333333,98.0,-0.3666666666666667,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,23.0,2.6999999999999997
bordese01,69,Sebastien Bordeleau,25.0,TOT,C,31.333333333333332,4.333333333333333,6.666666666666667,11.0,-6.0,18.0,0.7333333333333334,3.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,5.666666666666667,0.6666666666666666,0.3333333333333333,58.333333333333336,7.166666666666667
botteja01,70,Jason Botterill,25.25,BUF,LW,16.75,1.25,2.25,3.5,-3.25,11.75,0.07500000000000001,0.5,0.75,0.0,0.5,2.0,0.25,0.0,15.75,11.325
bouchjo01,71,Joel Bouchard,28.0,NYR,D,29.8,1.6,4.4,6.0,-3.0,14.2,1.1400000000000001,1.4,0.2,0.0,0.4,3.4,1.0,0.0,33.6,4.725
bouchph01,72,Philippe Boucher,28.0,DAL,D,50.6,4.8,12.6,17.4,9.4,54.4,4.58,2.8,1.8,0.2,1.4,9.4,3.0,0.2,102.4,3.9200000000000004
boughbo01,73,Bob Boughner,30.0,TOT,D,66.6,1.8,6.0,7.8,2.2,139.4,2.36,1.6,0.2,0.0,0.4,5.2,0.4,0.4,48.0,3.5799999999999996
bootlda01,73,Darryl Bootland,22.0,DET,RW,22.0,1.0,1.0,2.0,-3.0,74.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,7.7
bouilfr01,74,Francis Bouillon,26.0,MTL,D,45.6,1.6,8.2,9.8,-2.0,34.2,2.1,1.0,0.4,0.2,0.2,5.4,2.8,0.0,48.0,3.2399999999999998
bouleje01,74,Jesse Boulerice,24.0,CAR,RW,42.333333333333336,2.6666666666666665,0.6666666666666666,3.3333333333333335,-2.6666666666666665,80.0,0.19999999999999998,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,19.666666666666668,9.9
bourqra01,75,Ray Bourque*,39.5,COL,D,79.5,12.5,43.0,55.5,11.5,37.0,9.95,4.0,7.5,1.0,0.0,15.5,27.5,0.0,238.0,5.050000000000001
boyleda01,76,Dan Boyle,25.0,TBL,D,60.6,6.8,21.8,28.6,0.0,35.0,5.26,3.8,3.0,0.0,0.8,11.6,10.2,0.0,92.8,5.82
boumejo01,76,Josef Boumedienne,25.0,WSH,RW,15.666666666666666,1.3333333333333333,4.0,5.333333333333333,-4.333333333333333,12.0,0.10000000000000002,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,3.0,0.0,17.333333333333332,39.6
boyntni01,77,Nick Boynton,23.0,BOS,D,49.0,3.4,11.0,14.4,7.4,60.8,3.28,2.8,0.2,0.4,0.8,9.0,2.0,0.0,96.2,2.14
bouchpi02,77,Pierre-Marc Bouchard,18.5,MIN,LW,55.5,5.5,15.5,21.0,-3.0,20.0,1.7,2.0,3.5,0.0,0.5,10.0,5.5,0.0,56.5,9.95
brashdo01,78,Donald Brashear,30.0,PHI,LW,72.8,8.6,13.6,22.2,-2.6,170.6,1.56,8.2,0.4,0.0,1.4,12.2,1.4,0.0,97.6,9.040000000000001
bouckty01,78,Tyler Bouck,22.333333333333332,VAN,C,24.333333333333332,1.0,2.3333333333333335,3.3333333333333335,-2.6666666666666665,18.666666666666668,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,0.0,18.666666666666668,4.4
breweer01,79,Eric Brewer,22.0,EDM,D,68.2,5.8,14.6,20.4,-3.6,46.0,3.88,3.4,2.4,0.0,1.2,7.6,6.2,0.8,113.6,4.5
brierda01,80,Daniel Briere,24.0,BUF,C,57.0,19.2,20.8,40.0,-4.6,39.2,4.66,11.0,8.2,0.0,2.6,11.8,9.0,0.0,115.2,17.18
brendpa01,81,Pavel Brendl,21.0,CAR,RW,25.333333333333332,3.6666666666666665,3.6666666666666665,7.333333333333333,1.3333333333333333,5.333333333333333,0.8000000000000002,3.0,0.6666666666666666,0.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.0,42.333333333333336,13.5
boulter01,81,Eric Boulton,25.5,BUF,LW,43.0,1.25,3.0,4.25,-0.75,127.75,0.175,1.25,0.0,0.0,0.25,3.0,0.0,0.0,23.5,5.625
brigltr01,81,Travis Brigley,24.0,COL,LW,26.5,1.5,3.0,4.5,-3.0,7.0,0.0,1.0,0.5,0.0,0.0,2.5,0.0,0.5,28.0,3.85
brimaar01,82,Aris Brimanis,28.75,STL,D,23.0,0.5,2.25,2.75,-4.5,11.25,0.4,0.0,0.5,0.0,0.0,1.25,1.0,0.0,21.75,3.125
brennki01,82,Kip Brennan,22.0,TOT,LW,15.333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,58.333333333333336,-0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.25
brindro01,83,Rod Brind'Amour,31.0,CAR,C,66.2,15.6,26.0,41.6,-5.2,35.6,3.7600000000000002,10.2,4.4,1.0,2.4,17.0,8.2,0.8,132.6,11.6
brisepa01,84,Patrice Brisebois,31.0,MTL,D,69.2,7.4,25.4,32.8,-4.0,25.0,6.0600000000000005,3.0,4.2,0.2,1.6,11.8,13.6,0.0,112.4,6.4
bouwmja01,84,Jay Bouwmeester,19.5,FLA,D,71.5,3.0,15.0,18.0,-22.0,22.0,2.5,2.0,1.0,0.0,0.0,6.0,8.5,0.5,97.5,3.0
brownbr01,85,Brad Brown,26.0,TOT,D,51.2,0.2,4.0,4.2,-2.2,104.0,0.9400000000000001,0.2,0.0,0.0,0.0,3.8,0.0,0.2,16.4,1.42
browncu01,86,Curtis Brown,25.0,TOT,C,76.0,15.6,19.6,35.2,7.4,36.8,3.6799999999999997,11.0,3.2,1.4,3.0,15.8,3.2,0.6,141.4,10.879999999999999
bradlma01,86,Matt Bradley,23.5,PIT,RW,50.75,4.75,6.5,11.25,-1.5,41.0,0.825,4.75,0.0,0.0,0.75,6.25,0.25,0.0,46.25,9.575
browndo01,87,Doug Brown,35.5,DET,C,55.5,9.5,10.5,20.0,4.0,13.0,2.05,7.5,1.0,1.0,0.5,8.5,1.5,0.5,79.0,12.4
brandch01,89,Christoph Brandner,28.0,MIN,RW,35.0,4.0,5.0,9.0,-2.0,8.0,0.7,3.0,1.0,0.0,0.0,3.0,2.0,0.0,50.0,8.0
brownro01,89,Rob Brown,31.0,PIT,RW,50.0,10.0,13.0,23.0,-13.0,10.0,1.8,6.0,4.0,0.0,3.0,2.0,11.0,0.0,73.0,13.7
brownse01,90,Sean Brown,25.0,NJD,D,63.0,2.6,4.8,7.4,1.8,127.4,1.78,2.0,0.6,0.0,0.6,4.6,0.2,0.0,38.8,5.96
brunebe01,91,Benoit Brunet,32.0,TOT,LW,48.666666666666664,8.666666666666666,13.333333333333334,22.0,-1.3333333333333333,12.333333333333334,2.0,5.666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667,10.0,3.3333333333333335,0.0,78.66666666666667,10.333333333333334
brunean01,92,Andrew Brunette,28.0,MIN,RW,80.6,18.4,36.2,54.6,-9.6,23.2,5.5,10.2,8.2,0.0,2.6,20.8,15.4,0.0,100.8,18.2
brylise01,93,Sergei Brylin,28.0,NJD,C,69.8,14.6,19.0,33.6,10.8,18.0,3.7,10.4,3.8,0.4,1.2,15.6,2.8,0.6,106.2,13.5
buchbke01,94,Kelly Buchberger,35.0,PIT,C,77.4,4.6,9.2,13.8,-15.6,110.0,-0.27999999999999997,4.4,0.0,0.2,0.4,8.4,0.6,0.2,49.4,9.2
bulisja01,95,Jan Bulis,23.0,MTL,LW,62.8,10.4,18.2,28.6,1.0,24.8,2.6399999999999997,9.6,0.6,0.2,2.0,15.6,2.4,0.2,109.4,9.42
burepa01,96,Pavel Bure*,29.5,NYR,RW,65.75,42.5,28.75,71.25,5.5,38.0,9.425,28.5,11.75,2.25,6.75,19.5,9.25,0.0,291.75,14.325000000000001
bureva01,97,Valeri Bure,27.0,TOT,RW,62.0,19.4,26.2,45.6,-8.2,24.8,4.64,11.0,8.4,0.0,3.0,14.4,11.8,0.0,210.8,8.559999999999999
bureama01,98,Marc Bureau,33.0,TOT,C,63.0,3.0,5.0,8.0,-4.0,12.0,-0.1,2.0,0.0,1.0,0.0,5.0,0.0,0.0,51.0,5.9
brookwa01,99,Wade Brookbank,26.0,TOT,D,29.0,2.0,0.0,2.0,-1.0,133.0,0.4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,28.6
burtad01,100,Adam Burt,31.5,ATL,D,47.0,0.5,4.0,4.5,0.0,36.0,1.5,0.5,0.0,0.0,0.5,4.0,0.0,0.0,33.5,1.0
butensv01,101,Sven Butenschön,25.0,NYI,D,21.4,0.4,2.4,2.8,-0.6,12.8,0.48,0.4,0.0,0.0,0.0,2.2,0.0,0.2,11.0,3.4
browndu01,102,Dustin Brown,19.0,LAK,RW,31.0,1.0,4.0,5.0,0.0,16.0,0.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0,2.5
butsayu01,103,Yuri Butsayev,22.5,ATL,LW,24.75,2.5,1.0,3.5,-3.25,7.0,0.05,2.5,0.0,0.0,0.0,1.0,0.0,0.0,23.75,11.5
buzekpe01,104,Petr Buzek,23.5,CGY,D,38.25,2.25,5.5,7.75,-6.5,22.5,1.325,0.75,1.5,0.0,0.0,4.5,1.0,0.0,46.25,3.675
bylsmda01,105,Dan Bylsma,31.0,MDA,RW,54.6,2.6,5.6,8.2,-2.6,23.4,0.16,2.2,0.0,0.4,0.4,5.4,0.2,0.0,38.8,4.88
cairner01,106,Eric Cairns,27.0,NYI,D,63.6,1.8,4.8,6.6,-7.4,158.2,1.06,1.8,0.0,0.0,0.2,4.2,0.0,0.6,33.0,6.1
caldeky01,107,Kyle Calder,23.0,CHI,LW,56.0,11.8,18.4,30.2,-4.6,26.4,2.84,7.2,4.6,0.0,1.4,15.2,3.2,0.0,101.8,12.88
campbbr02,108,Brian Campbell,22.0,BUF,D,33.4,1.8,6.4,8.2,-4.0,10.0,1.48,1.8,0.0,0.0,0.2,5.0,1.4,0.0,36.4,5.779999999999999
burnega01,109,Garrett Burnett,28.0,MDA,LW,39.0,1.0,2.0,3.0,0.0,184.0,0.2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,4.2
campbji01,109,Jim Campbell,27.5,FLA,RW,17.25,2.5,3.0,5.5,-1.5,16.5,0.5,1.0,1.5,0.0,0.25,1.5,1.5,0.0,25.5,4.85
burnsbr01,110,Brent Burns,18.0,MIN,RW,36.0,1.0,5.0,6.0,-10.0,12.0,-0.3,1.0,0.0,0.0,0.0,3.0,2.0,0.0,34.0,2.9
carbogu01,110,Guy Carbonneau*,39.0,DAL,C,69.0,10.0,6.0,16.0,10.0,36.0,1.6,9.0,0.0,1.0,4.0,6.0,0.0,0.0,70.0,14.3
bykovdm01,110,Dmitri Bykov,25.0,DET,D,71.0,2.0,10.0,12.0,1.0,43.0,2.3,1.0,1.0,0.0,0.0,7.0,3.0,0.0,58.0,3.4
carneke01,111,Keith Carney,31.0,MDA,D,74.8,3.4,13.2,16.6,8.6,62.0,4.86,3.2,0.2,0.0,0.6,11.8,1.2,0.2,69.8,4.84
cartean01,112,Anson Carter,27.0,TOT,RW,71.6,21.4,26.0,47.4,-2.8,21.6,4.92,13.2,7.8,0.4,3.2,16.8,9.0,0.2,146.8,14.64
cajanpe01,113,Petr Cajanek,27.5,STL,C,60.5,10.5,21.5,32.0,14.0,18.0,3.6,7.0,2.5,1.0,2.5,14.5,6.5,0.5,108.0,9.75
cassean01,113,Andrew Cassels,32.0,CBJ,C,67.0,13.2,39.2,52.4,-2.8,20.8,4.720000000000001,7.8,5.2,0.2,1.6,19.8,18.2,1.2,96.2,13.719999999999999
charazd01,115,Zdeno Chara,24.0,OTT,D,75.0,7.8,16.8,24.6,7.6,126.6,5.78,4.6,2.8,0.4,1.6,10.4,4.4,2.0,117.6,6.04
