Id,Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
fanteos01,244,Oscar Fantenberg,27.0,VAN,D,41.333333333333336,1.6666666666666667,4.666666666666667,6.333333333333333,-1.6666666666666667,11.333333333333334,1.3666666666666665,1.6666666666666667,0.0,0.0,0.0,3.0,1.6666666666666667,0.0,49.333333333333336,3.733333333333333
fransco01,244,Cody Franson,29.0,CHI,D,50.0,2.6666666666666665,11.666666666666666,14.333333333333334,-3.6666666666666665,22.666666666666668,2.6666666666666665,2.0,0.6666666666666666,0.0,0.3333333333333333,8.0,3.6666666666666665,0.0,78.66666666666667,3.1666666666666665
frkma01,244,Martin Frk,24.5,LAK,RW,29.25,4.5,5.25,9.75,-6.75,5.5,0.675,2.75,1.75,0.0,0.25,4.25,1.0,0.0,38.5,9.45
ferrama01,245,Mario Ferraro,21.0,SJS,D,61.0,2.0,9.0,11.0,-15.0,30.0,1.6,2.0,0.0,0.0,0.0,8.0,0.0,1.0,63.0,3.2
froesby01,248,Byron Froese,25.0,MTL,C,36.666666666666664,1.6666666666666667,3.6666666666666665,5.333333333333333,-4.666666666666667,15.666666666666666,-0.1333333333333334,1.6666666666666667,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,39.666666666666664,3.0666666666666664
fleurca01,249,Cale Fleury,21.0,MTL,D,41.0,1.0,0.0,1.0,-4.0,6.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.2
frolimi01,249,Michael Frolik,29.0,TOT,LW,67.6,12.8,17.0,29.8,1.4,32.4,2.8,10.2,0.6,2.0,2.2,15.0,1.2,0.8,145.2,8.959999999999999
gaborma01,250,Marián Gáborík,34.0,TOT,RW,52.0,11.0,10.333333333333334,21.333333333333332,-2.6666666666666665,20.666666666666668,2.2333333333333334,8.666666666666666,2.3333333333333335,0.0,2.0,7.666666666666667,2.6666666666666665,0.0,115.0,10.133333333333333
gagnesa01,252,Sam Gagner,28.0,TOT,C,56.4,9.6,15.0,24.6,-4.0,21.6,2.2199999999999998,6.4,3.2,0.0,1.2,11.0,4.0,0.0,115.0,8.379999999999999
galchal01,253,Alex Galchenyuk,23.0,TOT,C,71.2,18.6,24.6,43.2,-13.6,23.2,4.4,11.6,7.0,0.0,3.2,15.0,9.6,0.0,152.6,12.26
galiest01,254,Stanislav Galiev,24.0,WSH,RW,24.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0
gallabr01,255,Brendan Gallagher,25.0,MTL,RW,68.0,23.0,20.6,43.6,5.2,35.0,5.42,18.6,4.2,0.2,2.2,16.4,4.2,0.0,233.2,9.620000000000001
garbury01,256,Ryan Garbutt,30.5,ANA,LW,53.5,4.5,4.0,8.5,-7.0,34.0,0.25,4.0,0.0,0.5,2.0,3.5,0.0,0.5,80.5,6.45
gaudrfr01,256,Frederick Gaudreau,24.0,NSH,C,28.0,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,-0.03333333333333333,1.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,21.666666666666668,2.3333333333333335
gardija01,257,Jake Gardiner,27.0,CAR,D,74.6,5.6,30.4,36.0,2.6,30.8,5.68,4.6,1.0,0.0,1.2,20.0,10.2,0.2,109.4,5.0
fleurha01,257,Haydn Fleury,22.0,CAR,D,44.0,1.3333333333333333,6.333333333333333,7.666666666666667,0.0,8.0,1.6333333333333335,1.3333333333333333,0.0,0.0,0.0,6.0,0.0,0.3333333333333333,56.0,2.066666666666667
garrija01,258,Jason Garrison,32.5,EDM,D,41.75,1.75,3.75,5.5,-3.25,11.0,1.3,1.5,0.25,0.0,0.25,3.75,0.0,0.0,54.5,3.0999999999999996
foegewa01,258,Warren Foegele,22.0,CAR,LW,49.0,8.333333333333334,7.666666666666667,16.0,-1.6666666666666667,18.0,1.3666666666666665,7.333333333333333,0.0,1.0,1.3333333333333333,7.666666666666667,0.0,0.0,80.33333333333333,17.599999999999998
gaudrjo01,260,Johnny Gaudreau,24.0,CGY,LW,76.6,25.2,50.8,76.0,1.4,17.2,8.059999999999999,20.2,5.0,0.0,4.6,34.6,16.2,0.0,216.0,11.52
foxad01,260,Adam Fox,21.0,NYR,D,70.0,8.0,34.0,42.0,22.0,32.0,7.4,7.0,1.0,0.0,4.0,22.0,12.0,0.0,125.0,6.4
gauncbr01,261,Brendan Gaunce,23.0,BOS,C,23.6,1.2,2.0,3.2,-1.4,9.4,0.02,1.0,0.2,0.0,0.4,2.0,0.0,0.0,28.4,15.05
gaustpa01,262,Paul Gaustad,33.0,NSH,C,63.0,2.0,4.0,6.0,-4.0,46.0,-0.4,1.0,0.0,1.0,0.0,3.0,0.0,1.0,46.0,4.3
gauthfr01,263,Frederik Gauthier,22.0,TOR,C,33.6,2.6,3.6,6.2,-1.6,9.0,0.25999999999999995,2.6,0.0,0.0,0.0,3.4,0.0,0.2,23.6,8.959999999999999
gazdilu01,264,Luke Gazdic,26.5,NJD,LW,20.0,0.5,0.0,0.5,-4.0,18.0,-0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.8
frostmo01,265,Morgan Frost,20.0,PHI,C,20.0,2.0,5.0,7.0,-3.0,4.0,0.3,1.0,0.0,1.0,0.0,5.0,0.0,0.0,31.0,6.5
fortial01,265,Alexandre Fortin,21.0,CHI,LW,24.0,3.0,3.0,6.0,-6.0,2.0,0.2,2.0,0.0,1.0,1.0,3.0,0.0,0.0,29.0,10.3
geliner01,265,Eric Gelinas,24.5,COL,D,33.5,0.5,3.0,3.5,-5.0,14.0,0.7,0.0,0.5,0.0,0.0,1.5,1.5,0.0,42.0,0.9
gerbena01,266,Nathan Gerbe,30.0,CBJ,C,26.333333333333332,2.3333333333333335,3.3333333333333335,5.666666666666667,-7.666666666666667,12.0,0.033333333333333326,2.3333333333333335,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,43.0,3.7999999999999994
getzlry01,267,Ryan Getzlaf,32.0,ANA,C,68.6,13.2,44.2,57.4,1.2,52.4,5.5200000000000005,9.4,3.2,0.6,3.0,31.8,11.8,0.6,141.8,9.440000000000001
gilbeto01,268,Tom Gilbert,33.5,LAK,D,31.5,1.0,2.5,3.5,-0.5,9.0,1.05,1.0,0.0,0.0,0.0,1.5,0.5,0.5,24.0,5.550000000000001
giontbr01,269,Brian Gionta,38.0,BOS,RW,60.333333333333336,9.666666666666666,15.333333333333334,25.0,-5.666666666666667,12.0,2.1333333333333333,7.666666666666667,1.6666666666666667,0.3333333333333333,2.0,11.333333333333334,3.6666666666666665,0.3333333333333333,120.0,7.333333333333333
fritzta01,270,Tanner Fritz,26.5,NYI,C,21.0,1.5,2.5,4.0,-3.0,5.0,-0.05,1.5,0.0,0.0,0.0,2.5,0.0,0.0,16.5,5.55
giontst01,270,Stephen Gionta,33.333333333333336,NYI,C,37.666666666666664,0.6666666666666666,5.0,5.666666666666667,-2.6666666666666665,15.0,-0.03333333333333335,0.6666666666666666,0.0,0.0,0.0,5.0,0.0,0.0,27.666666666666668,2.5
giordma01,271,Mark Giordano,34.0,CGY,D,76.6,13.6,34.0,47.6,11.6,55.8,8.86,8.4,3.6,1.6,2.4,21.2,11.4,1.4,191.0,6.959999999999999
girarda01,272,Dan Girardi,32.5,TBL,D,69.0,4.0,12.5,16.5,12.5,18.75,3.5999999999999996,3.5,0.25,0.25,1.25,11.5,0.0,1.0,75.25,5.375
girgeze01,273,Zemgus Girgensons,24.0,BUF,C,71.6,7.6,9.6,17.2,-6.2,18.2,0.9199999999999999,6.8,0.2,0.6,0.4,9.2,0.2,0.2,99.6,7.88
giroucl01,274,Claude Giroux,30.0,PHI,C,78.6,22.6,50.4,73.0,4.2,32.6,7.4,16.2,5.8,0.6,3.8,28.2,21.6,0.6,211.8,10.8
glassta01,275,Tanner Glass,33.0,CGY,LW,28.0,1.6666666666666667,1.3333333333333333,3.0,-2.3333333333333335,34.0,-0.10000000000000002,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,23.666666666666668,6.8999999999999995
gambajo01,276,Joseph Gambardella,25.0,EDM,C,15.0,0.0,3.0,3.0,2.0,2.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0
glendlu01,276,Luke Glendening,28.0,DET,C,72.4,7.6,9.6,17.2,-9.4,23.6,0.62,6.6,0.2,0.8,1.4,8.8,0.2,0.6,86.0,8.64
goldoni01,277,Nikolay Goldobin,22.0,VAN,LW,25.0,3.8,5.4,9.2,-4.6,4.8,0.6599999999999999,3.2,0.6,0.0,0.4,3.6,1.6,0.2,35.2,14.6
gambrdy01,278,Dylan Gambrell,22.0,SJS,C,20.333333333333332,1.6666666666666667,2.0,3.6666666666666665,-2.6666666666666665,6.333333333333333,0.09999999999999999,1.6666666666666667,0.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,16.666666666666668,3.8666666666666667
goligal01,278,Alex Goligoski,32.0,ARI,D,77.6,6.0,27.4,33.4,-3.6,25.6,5.88,4.2,1.6,0.2,0.8,19.8,6.8,0.8,112.2,5.26
gauthju01,278,Julien Gauthier,22.0,TOT,RW,17.0,0.0,3.0,3.0,1.0,8.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0
garlaco01,279,Conor Garland,22.5,ARI,RW,57.5,17.5,11.0,28.5,1.0,16.0,3.7,13.5,4.0,0.0,3.5,7.0,4.0,0.0,138.0,12.45
gavrivl01,279,Vladislav Gavrikov,24.0,CBJ,D,69.0,5.0,13.0,18.0,1.0,18.0,4.3,5.0,0.0,0.0,1.0,13.0,0.0,0.0,81.0,6.2
golouco01,279,Cody Goloubef,28.0,TOT,D,26.75,0.5,3.25,3.75,-4.25,13.75,0.525,0.5,0.0,0.0,0.0,3.25,0.0,0.0,24.0,2.025
gomezsc01,280,Scott Gomez,36.0,TOT,C,34.0,1.0,8.0,9.0,-7.0,6.0,0.2,1.0,0.0,0.0,1.0,4.0,4.0,0.0,20.0,5.0
goodrba01,281,Barclay Goodrow,24.0,TOT,RW,43.2,4.4,7.8,12.2,-0.4,43.4,0.82,4.0,0.0,0.4,1.2,7.0,0.4,0.4,50.6,5.680000000000001
gaudead01,281,Adam Gaudette,22.0,VAN,C,40.0,5.666666666666667,9.333333333333334,15.0,-4.333333333333333,18.333333333333332,1.1666666666666667,4.333333333333333,1.3333333333333333,0.0,0.6666666666666666,6.0,3.3333333333333335,0.0,46.333333333333336,8.366666666666667
gordobo01,282,Boyd Gordon,32.5,PHI,C,39.0,1.5,1.0,2.5,-6.0,6.0,-0.6,1.0,0.0,0.5,0.0,1.0,0.0,0.0,30.5,8.15
gorgejo01,283,Josh Gorges,32.0,BUF,D,59.0,1.0,5.666666666666667,6.666666666666667,-4.666666666666667,46.333333333333336,1.9333333333333333,1.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,37.333333333333336,2.0
gormlbr01,284,Brandon Gormley,23.0,COL,D,26.0,0.0,1.0,1.0,-3.0,8.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0
gostish01,285,Shayne Gostisbehere,24.0,PHI,D,67.6,10.2,29.6,39.8,-5.4,24.6,6.0200000000000005,5.8,4.4,0.0,2.2,14.6,15.0,0.0,164.8,6.4799999999999995
gourdya01,286,Yanni Gourde,26.0,TBL,C,50.8,12.6,17.6,30.2,7.6,35.0,3.1399999999999997,9.0,2.6,1.0,3.2,14.0,3.0,0.6,81.2,16.099999999999998
grabnmi01,287,Michael Grabner,30.0,ARI,RW,64.6,16.0,8.2,24.2,4.6,10.4,3.04,13.8,0.0,2.2,1.8,6.8,0.2,1.2,114.2,13.52
grabomi01,288,Mikhail Grabovski,32.0,NYI,C,58.0,9.0,16.0,25.0,3.0,33.0,2.6,8.0,1.0,0.0,2.0,14.0,2.0,0.0,83.0,10.8
gibbobr02,289,Brian Gibbons,30.0,CAR,C,46.0,6.666666666666667,8.333333333333334,15.0,-0.6666666666666666,14.666666666666666,1.3,5.666666666666667,0.0,1.0,1.0,7.666666666666667,0.0,0.6666666666666666,43.666666666666664,10.9
granbpe01,290,Petter Granberg,23.5,NSH,D,18.5,0.0,1.0,1.0,0.5,11.5,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
granlma01,291,Markus Granlund,24.0,EDM,C,56.0,9.6,6.4,16.0,-7.6,14.0,1.16,7.6,1.4,0.6,1.4,4.8,1.2,0.4,84.0,11.24
glassco01,291,Cody Glass,20.0,VEG,C,39.0,5.0,7.0,12.0,-7.0,6.0,0.6,4.0,1.0,0.0,1.0,2.0,5.0,0.0,51.0,9.8
granlmi01,292,Mikael Granlund,25.0,NSH,C,76.4,18.6,34.2,52.8,2.4,20.4,5.279999999999999,12.6,4.4,1.6,3.6,22.8,10.8,0.6,169.8,11.059999999999999
girarsa01,293,Samuel Girard,20.0,COL,D,75.0,4.0,24.0,28.0,-0.6666666666666666,10.333333333333334,4.166666666666667,3.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,13.0,11.0,0.0,98.66666666666667,4.133333333333334
grantde01,294,Derek Grant,27.0,TOT,C,47.8,6.2,7.4,13.6,-2.8,16.2,1.02,4.6,1.0,0.6,1.2,6.6,0.0,0.8,59.0,7.9799999999999995
graovty01,295,Tyler Graovac,23.75,VAN,C,16.75,2.25,0.5,2.75,0.25,3.5,0.25,1.75,0.5,0.0,0.5,0.5,0.0,0.0,14.0,13.65
graveke01,296,Kevin Gravel,25.0,TOR,D,21.8,0.2,2.4,2.6,-0.4,2.4,0.6799999999999999,0.0,0.2,0.0,0.0,2.0,0.4,0.0,24.0,0.38
greenmi03,297,Mike Green,32.0,TOT,D,61.0,7.4,20.8,28.2,-15.0,35.2,4.16,5.4,2.0,0.0,0.6,12.8,8.0,0.0,109.8,6.4399999999999995
grzelma01,298,Matt Grzelcyk,24.5,BOS,D,49.25,2.5,11.0,13.5,11.25,31.5,3.2750000000000004,2.0,0.5,0.0,0.25,7.5,3.25,0.25,72.0,2.65
greenan01,298,Andy Greene,35.0,TOT,D,74.8,3.6,12.0,15.6,-5.2,17.4,3.7399999999999998,3.0,0.4,0.2,0.2,9.4,1.4,1.2,80.6,4.4799999999999995
greenco01,300,Colin Greening,29.0,TOT,LW,31.0,7.0,8.0,15.0,-2.0,13.0,1.7,6.0,1.0,0.0,0.0,7.0,1.0,0.0,58.0,12.1
guentja01,301,Jake Guentzel,23.5,PIT,C,60.75,24.5,25.5,50.0,5.5,23.0,5.925000000000001,19.25,5.0,0.25,2.25,21.5,4.0,0.0,151.5,16.5
griffse01,302,Seth Griffith,24.0,BUF,C,16.333333333333332,0.6666666666666666,2.3333333333333335,3.0,-1.3333333333333333,6.0,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,12.666666666666666,4.433333333333334
grigomi01,303,Mikhail Grigorenko,21.5,COL,C,74.5,8.0,17.0,25.0,-6.0,13.0,1.9000000000000001,7.5,0.5,0.0,0.0,13.5,3.5,0.0,84.5,9.45
grimaro01,304,Rocco Grimaldi,24.0,NSH,C,29.8,3.8,6.8,10.6,0.2,4.8,0.9,3.8,0.0,0.0,0.2,6.8,0.0,0.0,50.0,7.8
guriade01,304,Denis Gurianov,20.666666666666668,DAL,RW,28.666666666666668,7.0,4.0,11.0,0.3333333333333333,4.333333333333333,1.3333333333333333,4.666666666666667,2.3333333333333335,0.0,1.3333333333333333,2.0,2.0,0.0,51.666666666666664,9.75
grossni01,305,Nicklas Grossmann,31.5,CGY,D,30.5,1.5,2.0,3.5,-3.5,13.0,0.65,1.5,0.0,0.0,0.5,2.0,0.0,0.0,22.5,3.55
grybaer01,306,Eric Gryba,28.5,NJD,D,31.0,0.75,2.75,3.5,-0.5,45.25,0.9,0.75,0.0,0.0,0.5,2.75,0.0,0.0,33.25,1.5250000000000001
haggro01,306,Robert Hagg,22.5,PHI,D,50.5,2.75,7.75,10.5,4.0,31.25,2.275,2.5,0.25,0.0,0.25,7.75,0.0,0.0,54.5,4.275
gudasra01,307,Radko Gudas,27.0,WSH,D,70.6,3.8,13.8,17.6,5.2,79.0,3.7,3.8,0.0,0.0,0.4,13.4,0.2,0.2,126.2,3.02
gudbrer01,308,Erik Gudbranson,26.0,TOT,D,54.6,2.2,5.6,7.8,-7.6,56.8,1.46,2.2,0.0,0.0,0.4,5.2,0.0,0.4,67.6,3.2399999999999998
guenina01,309,Nate Guenin,33.0,COL,D,29.0,0.0,0.0,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
gregono01,309,Noah Gregor,21.0,SJS,C,28.0,3.0,2.0,5.0,-5.0,8.0,0.2,2.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,9.1
gunnaca01,310,Carl Gunnarsson,31.0,STL,D,50.4,2.6,5.0,7.6,6.6,15.8,2.4,2.4,0.2,0.0,0.6,4.6,0.0,0.4,38.8,7.040000000000001
gustaer02,311,Erik Gustafsson,25.25,TOT,D,55.25,7.0,22.75,29.75,-0.75,17.75,4.4,5.5,1.5,0.0,0.75,16.25,6.5,0.0,98.0,5.85
hagelca01,312,Carl Hagelin,29.0,WSH,LW,67.6,8.6,18.6,27.2,9.0,24.4,2.3,8.2,0.0,0.4,2.8,17.4,0.0,1.2,136.2,6.220000000000001
gravery01,313,Ryan Graves,23.5,COL,D,47.5,6.0,9.5,15.5,22.0,23.5,4.25,6.0,0.0,0.0,0.0,8.5,0.0,1.0,80.0,9.1
hainsro01,313,Ron Hainsey,36.0,OTT,D,75.6,3.8,15.0,18.8,6.2,22.2,4.2,3.2,0.2,0.4,1.2,13.6,0.0,1.4,79.8,4.68
haleymi01,314,Micheal Haley,31.0,NYR,C,42.8,1.8,4.0,5.8,-3.6,102.6,0.1,1.8,0.0,0.0,0.4,4.0,0.0,0.0,29.0,7.58
greenjo02,314,Jordan Greenway,21.0,MIN,LW,51.333333333333336,6.666666666666667,11.0,17.666666666666668,-3.3333333333333335,27.666666666666668,1.2333333333333334,6.666666666666667,0.0,0.0,0.3333333333333333,10.0,1.0,0.0,68.66666666666667,6.533333333333334
halisma01,315,Matt Halischuk,27.0,WPG,RW,30.0,0.0,3.0,3.0,1.0,4.0,-0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,0.0
hallta02,316,Taylor Hall,26.0,TOT,LW,65.6,22.4,37.6,60.0,-3.8,34.0,6.82,16.4,5.8,0.2,4.2,24.6,13.0,0.0,229.4,9.620000000000001
hamhuda01,317,Dan Hamhuis,35.0,NSH,D,66.8,1.4,11.8,13.2,-2.2,29.4,2.44,1.0,0.4,0.0,0.4,10.6,0.8,0.4,60.8,1.98
hamildo01,318,Dougie Hamilton,24.0,CAR,D,74.8,14.8,28.4,43.2,5.8,52.0,7.9799999999999995,11.4,3.4,0.0,3.4,19.2,8.8,0.4,222.2,6.720000000000001
hamilfr01,319,Freddie Hamilton,25.0,TOT,C,15.333333333333334,1.0,0.6666666666666666,1.6666666666666667,-0.6666666666666666,3.3333333333333335,0.033333333333333326,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,16.333333333333332,7.0
hamontr01,320,Travis Hamonic,27.0,CGY,D,62.8,3.8,11.6,15.4,-3.4,46.8,2.84,3.4,0.0,0.4,0.4,11.0,0.2,0.4,107.8,3.5
gusevni01,320,Nikita Gusev,27.0,NJD,LW,66.0,13.0,31.0,44.0,-15.0,12.0,3.8,8.0,5.0,0.0,2.0,21.0,10.0,0.0,158.0,8.2
gustada01,321,David Gustafsson,19.0,WPG,C,22.0,1.0,0.0,1.0,-2.0,0.0,-0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0
hanifno01,321,Noah Hanifin,21.0,CGY,D,77.8,5.6,22.0,27.6,-9.4,18.6,4.26,4.2,1.2,0.2,1.2,16.0,5.8,0.2,128.6,4.24
haasga01,323,Gaetan Haas,28.0,EDM,F,58.0,5.0,5.0,10.0,-1.0,6.0,0.6,5.0,0.0,0.0,0.0,4.0,1.0,0.0,54.0,9.3
hannima01,323,Markus Hannikainen,23.5,CBJ,LW,22.75,2.0,1.75,3.75,-2.0,3.5,0.175,2.0,0.0,0.0,0.25,1.5,0.0,0.25,23.5,7.475
hanseja01,324,Jannik Hansen,30.0,SJS,LW,52.0,10.666666666666666,13.333333333333334,24.0,6.666666666666667,27.0,2.9333333333333336,10.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,13.0,0.0,0.3333333333333333,81.33333333333333,11.166666666666666
hanzama01,325,Martin Hanzal,29.5,DAL,C,45.0,9.75,13.25,23.0,-10.0,39.25,1.975,6.75,2.75,0.25,1.25,9.5,3.75,0.0,96.5,9.05
haydejo01,326,John Hayden,22.5,NJD,C,39.0,2.75,3.75,6.5,-3.75,40.5,0.15000000000000002,2.5,0.0,0.25,0.25,3.75,0.0,0.0,39.75,6.6
harpube01,326,Ben Harpur,22.5,OTT,D,25.75,0.25,1.5,1.75,-8.5,19.75,-0.07500000000000001,0.25,0.0,0.0,0.0,1.5,0.0,0.0,20.5,0.5
hagueni01,327,Nicolas Hague,21.0,VEG,D,38.0,1.0,10.0,11.0,0.0,32.0,1.7,0.0,1.0,0.0,0.0,7.0,3.0,0.0,54.0,1.9
harrisc01,327,Scott Harrington,24.0,CBJ,D,36.2,1.2,5.6,6.8,1.2,12.2,1.42,1.2,0.0,0.0,0.2,5.4,0.0,0.2,28.8,3.96
hartmry01,328,Ryan Hartman,23.0,MIN,RW,61.8,10.2,11.6,21.8,3.6,57.0,2.12,9.6,0.6,0.0,1.8,11.4,0.2,0.0,112.2,7.18
hartnsc01,329,Scott Hartnell,34.0,NSH,LW,73.0,16.333333333333332,20.333333333333332,36.666666666666664,0.0,85.66666666666667,4.2,11.666666666666666,4.666666666666667,0.0,1.3333333333333333,18.333333333333332,2.0,0.0,112.0,14.566666666666668
hathaga01,330,Garnet Hathaway,26.0,WSH,RW,48.2,5.0,6.2,11.2,4.4,59.6,0.9199999999999999,4.4,0.0,0.6,1.2,5.8,0.0,0.4,51.6,7.2
heedti01,330,Tim Heed,27.5,SJS,D,26.25,1.5,5.75,7.25,-0.25,5.0,1.275,0.75,0.75,0.0,0.5,4.25,1.5,0.0,34.25,3.2750000000000004
heineda01,331,Danton Heinen,22.5,TOT,C,57.25,9.25,17.5,26.75,4.5,11.0,2.5,7.5,1.5,0.25,2.0,12.75,4.75,0.0,91.25,7.675
haulaer01,331,Erik Haula,26.0,TOT,LW,57.4,14.4,14.8,29.2,2.4,24.2,3.28,10.6,3.4,0.4,2.4,11.8,2.6,0.4,105.2,12.52
hajekli01,333,Libor Hajek,20.5,NYR,D,16.5,0.5,2.5,3.0,-1.5,9.0,0.35,0.5,0.0,0.0,0.0,2.5,0.0,0.0,16.5,5.0
hayesji01,333,Jimmy Hayes,27.0,NJD,RW,55.333333333333336,6.0,8.333333333333334,14.333333333333334,-5.666666666666667,31.666666666666668,0.9666666666666667,4.666666666666667,1.3333333333333333,0.0,1.0,7.666666666666667,0.6666666666666666,0.0,79.33333333333333,7.0
hayeske01,334,Kevin Hayes,25.0,PHI,RW,74.2,19.6,25.4,45.0,1.4,22.4,4.74,14.4,3.4,1.8,3.6,19.6,4.4,1.4,155.8,12.440000000000001
hedmavi01,335,Victor Hedman,27.0,TBL,D,74.0,13.2,45.0,58.2,21.4,44.4,10.3,10.6,2.6,0.0,2.6,23.4,20.8,0.8,179.8,7.359999999999999
helmda01,337,Darren Helm,31.0,DET,C,66.2,10.0,11.4,21.4,-4.4,29.6,1.64,8.8,0.4,0.8,0.8,9.6,0.4,1.4,122.6,8.120000000000001
hemskal01,338,Ales Hemsky,33.0,MTL,RW,32.333333333333336,5.666666666666667,9.666666666666666,15.333333333333334,0.3333333333333333,10.0,1.6333333333333335,5.0,0.6666666666666666,0.0,0.0,8.0,1.6666666666666667,0.0,63.333333333333336,7.233333333333334
harkija01,338,Jansen Harkins,22.0,WPG,C,29.0,2.0,5.0,7.0,-2.0,5.0,0.3,2.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,6.9
hendrma01,339,Matt Hendricks,35.5,TOT,C,49.0,3.5,5.25,8.75,-1.0,42.25,0.39999999999999997,3.25,0.0,0.25,0.25,5.0,0.0,0.25,45.75,6.625
henriad01,340,Adam Henrique,27.0,ANA,C,79.2,23.6,21.4,45.0,-1.4,25.4,5.279999999999999,16.2,6.4,1.0,4.4,15.4,5.0,1.0,146.6,16.06
hertlto01,341,Tomas Hertl,24.0,SJS,C,66.8,20.8,24.0,44.8,-1.4,23.0,4.84,15.4,4.6,0.8,3.6,19.4,4.0,0.6,154.0,13.319999999999999
hicketh01,342,Thomas Hickey,27.5,NYI,D,61.75,3.75,13.0,16.75,8.25,30.5,3.575,3.75,0.0,0.0,1.0,11.75,0.75,0.25,69.0,5.3
hosanjo01,342,Joshua Ho-Sang,22.0,NYI,C,17.666666666666668,2.3333333333333335,5.666666666666667,8.0,-1.3333333333333333,6.666666666666667,0.5666666666666667,2.0,0.3333333333333333,0.0,0.0,5.0,0.6666666666666666,0.0,16.666666666666668,13.1
higgich01,343,Chris Higgins,32.0,VAN,LW,33.0,3.0,1.0,4.0,-14.0,4.0,-0.5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,51.0,5.9
hinosvi01,344,Vinnie Hinostroza,23.0,ARI,C,49.2,6.8,13.2,20.0,0.0,12.2,1.8200000000000003,6.0,0.8,0.0,1.2,11.6,1.4,0.2,90.4,6.0600000000000005
hjalmni01,345,Niklas Hjalmarsson,30.0,ARI,D,62.2,1.8,11.4,13.2,5.6,25.6,3.4800000000000004,1.8,0.0,0.0,0.0,9.4,0.6,1.4,49.0,3.9
hodgsco01,346,Cody Hodgson,25.0,NSH,C,39.0,3.0,5.0,8.0,2.0,6.0,0.6,3.0,0.0,0.0,2.0,4.0,1.0,0.0,65.0,4.6
haytoba01,346,Barrett Hayton,19.0,ARI,C,20.0,1.0,3.0,4.0,2.0,14.0,0.3,1.0,0.0,0.0,1.0,3.0,0.0,0.0,27.0,3.7
hoffmmi02,347,Mike Hoffman,28.0,FLA,C,77.0,28.4,32.6,61.0,-6.2,31.8,6.9,16.8,11.6,0.0,5.0,21.0,11.6,0.0,238.0,12.0
honkaju01,347,Julius Honka,22.0,DAL,D,29.0,0.6666666666666666,3.6666666666666665,4.333333333333333,-2.3333333333333335,9.333333333333334,0.7999999999999999,0.6666666666666666,0.0,0.0,0.3333333333333333,3.0,0.6666666666666666,0.0,38.0,1.7666666666666666
holdeni01,348,Nick Holden,30.0,VEG,D,71.4,6.0,14.4,20.4,2.2,20.0,4.14,5.2,0.8,0.0,0.4,12.6,1.0,0.8,88.0,6.8
hawryja01,348,Jayce Hawryluk,23.5,TOT,C,34.0,5.0,6.0,11.0,-3.5,16.0,0.95,5.0,0.0,0.0,0.0,5.5,0.5,0.0,30.5,15.75
hollape01,349,Peter Holland,26.0,NYR,C,45.333333333333336,5.0,9.333333333333334,14.333333333333334,-14.0,19.0,0.5666666666666668,3.0,2.0,0.0,0.3333333333333333,7.0,2.0,0.3333333333333333,82.33333333333333,5.366666666666667
holzeko01,351,Korbinian Holzer,29.0,TOT,D,29.6,0.8,2.8,3.6,-0.6,16.8,0.9399999999999998,0.8,0.0,0.0,0.0,2.6,0.0,0.2,19.0,4.720000000000001
horcosh01,352,Shawn Horcoff,37.0,ANA,C,59.0,6.0,9.0,15.0,1.0,34.0,1.3,5.0,0.0,1.0,2.0,8.0,0.0,1.0,73.0,8.2
