Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Evgenii Dadonov,RW,dadonev01,1,172,29.0,75.0,27.0,33.666666666666664,60.666666666666664,-1.0,8.666666666666666,6.466666666666666,18.666666666666668,8.333333333333334,0.0,4.0,26.333333333333332,7.333333333333333,0.0,183.33333333333334,14.766666666666666
Phillip Di Giuseppe,LW,digiuph01,0,172,24.0,34.0,3.0,6.0,9.0,-2.8,12.0,0.5599999999999999,3.0,0.0,0.0,0.6,5.8,0.2,0.0,53.2,5.14
Jason Dickinson,C,dickija01,0,173,22.0,34.0,3.6,6.0,9.6,2.4,9.2,0.78,3.6,0.0,0.0,0.6,5.8,0.0,0.2,41.2,17.84
Michael Dal Colle,LW,dalcomi01,0,175,22.0,28.333333333333332,2.3333333333333335,3.3333333333333335,5.666666666666667,-1.6666666666666667,4.666666666666667,0.19999999999999998,2.3333333333333335,0.0,0.0,0.6666666666666666,3.3333333333333335,0.0,0.0,31.333333333333332,5.2
Shane Doan,RW,doansh01,1,176,39.5,73.0,17.0,20.0,37.0,0.5,73.0,4.1,9.5,7.5,0.0,2.0,16.5,3.5,0.0,157.0,10.35
Max Domi,LW,domima01,1,177,22.0,75.0,16.2,34.0,50.2,0.8,60.0,4.9399999999999995,14.2,2.0,0.0,1.2,25.0,8.8,0.2,159.2,9.82
Joonas Donskoi,RW,donskjo01,1,178,25.0,69.6,12.2,18.8,31.0,4.2,18.4,2.94,10.2,2.0,0.0,1.8,15.8,3.0,0.0,111.4,10.82
Derek Dorsett,RW,dorsede01,0,179,30.0,35.0,4.333333333333333,5.333333333333333,9.666666666666666,-6.666666666666667,94.66666666666667,0.5666666666666668,3.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,5.0,0.0,0.3333333333333333,47.0,12.199999999999998
Nic Dowd,C,dowdni01,0,181,27.0,50.2,4.8,7.8,12.6,-0.6,20.6,0.8600000000000001,3.8,0.4,0.6,1.4,6.2,1.4,0.2,46.2,8.82
Steve Downie,RW,downist01,0,182,28.0,26.0,3.0,3.0,6.0,1.0,53.0,0.7,3.0,0.0,0.0,0.0,3.0,0.0,0.0,22.0,13.6
Leon Draisaitl,C,draisle01,1,183,22.0,77.0,33.2,49.4,82.6,-1.4,28.0,9.540000000000001,21.4,10.6,1.2,4.6,35.8,13.4,0.2,189.6,17.080000000000002
Jonathan Drouin,LW,drouijo01,1,184,22.0,55.8,12.6,22.8,35.4,-10.8,18.0,3.12,9.2,3.4,0.0,3.0,12.2,10.6,0.0,122.6,11.72
Justin Dowling,C,dowliju01,0,184,27.666666666666668,16.333333333333332,1.0,2.0,3.0,-2.3333333333333335,3.3333333333333335,0.06666666666666667,1.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,16.333333333333332,3.4333333333333336
Brandon Dubinsky,C,dubinbr01,1,185,30.5,69.5,10.25,19.5,29.75,-4.5,57.75,2.3,8.25,1.5,0.5,2.0,16.75,2.25,0.5,106.25,9.350000000000001
Matt Duchene,C,duchema01,1,186,27.0,74.8,23.8,30.4,54.2,-14.2,17.2,5.4,17.4,6.2,0.2,2.8,24.2,6.2,0.0,171.6,13.62
Alex DeBrincat,RW,debrial01,1,186,21.0,78.0,29.0,28.666666666666668,57.666666666666664,-1.3333333333333333,12.0,6.3999999999999995,19.333333333333332,9.666666666666666,0.0,2.6666666666666665,21.0,7.666666666666667,0.0,202.66666666666666,14.266666666666666
Jake DeBrusk,LW,debruja01,1,187,22.0,67.66666666666667,20.666666666666668,19.333333333333332,40.0,4.666666666666667,17.0,4.633333333333334,15.0,5.666666666666667,0.0,4.666666666666667,15.0,4.333333333333333,0.0,153.33333333333334,13.433333333333332
Anthony Duclair,LW,duclaan01,1,187,22.0,67.0,15.6,15.4,31.0,-1.4,22.2,3.3600000000000003,10.6,4.6,0.4,2.0,13.4,2.0,0.0,118.8,12.76
Pascal Dupuis,RW,dupuipa01,0,190,36.0,18.0,2.0,2.0,4.0,-1.0,12.0,0.1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,7.1
Ryan Dzingel,C,dzingry01,1,191,25.0,66.4,14.8,18.6,33.4,-2.4,27.0,3.22,11.8,2.8,0.2,1.8,15.2,3.4,0.0,107.8,13.179999999999998
Gabriel Dumont,C,dumonga01,0,191,27.333333333333332,24.0,1.0,1.0,2.0,0.3333333333333333,11.666666666666666,-0.03333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,2.8333333333333335
Christian Dvorak,C,dvorach01,0,193,21.5,61.5,12.5,16.25,28.75,-2.0,14.5,2.8,9.75,2.75,0.0,1.5,13.25,3.0,0.0,99.5,12.075
Cody Eakin,C,eakinco01,0,193,26.0,69.8,11.4,14.6,26.0,1.2,29.0,2.1,9.4,0.6,1.4,1.6,12.4,1.6,0.6,100.4,10.52
Patrick Eaves,RW,eavespa01,0,194,32.5,35.5,11.0,6.25,17.25,-2.75,13.75,2.1,6.5,4.5,0.0,1.25,4.5,1.75,0.0,76.0,15.35
Jordan Eberle,RW,eberljo01,1,195,27.0,73.6,21.0,25.8,46.8,-1.8,16.0,5.04,16.0,5.0,0.0,3.4,19.2,6.6,0.0,172.0,12.3
Nikolaj Ehlers,LW,ehlerni01,1,198,21.0,73.8,23.0,28.4,51.4,6.8,26.0,5.92,18.6,4.2,0.2,4.0,23.0,5.4,0.0,192.6,11.9
Jack Eichel,C,eicheja01,1,200,21.0,70.8,27.4,40.0,67.4,-12.0,27.2,7.419999999999999,19.2,8.0,0.2,4.8,24.0,15.6,0.4,252.6,11.0
Ryan Donato,C,donatry01,0,201,22.0,43.333333333333336,9.666666666666666,9.333333333333334,19.0,-2.6666666666666665,6.666666666666667,1.9333333333333333,8.0,1.6666666666666667,0.0,0.6666666666666666,6.333333333333333,3.0,0.0,86.0,14.233333333333334
Patrik Elias,C,eliaspa01,0,204,39.0,16.0,2.0,6.0,8.0,5.0,10.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,21.0,9.5
Remi Elie,LW,eliere01,0,205,22.0,35.333333333333336,2.3333333333333335,5.0,7.333333333333333,2.3333333333333335,9.333333333333334,0.46666666666666673,2.3333333333333335,0.0,0.0,0.3333333333333333,5.0,0.0,0.0,31.333333333333332,5.1
Lars Eller,C,ellerla01,1,205,28.0,78.2,14.4,18.4,32.8,-0.4,37.4,2.7399999999999998,12.4,1.2,0.8,1.6,15.6,2.2,0.6,147.8,9.78
Sheldon Dries,C,driessh01,0,207,24.5,22.5,1.5,1.5,3.0,-4.5,13.0,-0.05,1.0,0.0,0.5,0.0,1.5,0.0,0.0,23.0,3.4
Dillon Dube,C,dubedi01,0,209,20.5,35.0,3.5,7.0,10.5,1.0,5.0,0.7999999999999999,3.0,0.5,0.0,1.0,6.5,0.5,0.0,41.0,7.25
Pierre-Luc Dubois,LW,duboipi01,1,210,20.0,78.0,21.666666666666668,31.0,52.666666666666664,7.333333333333333,54.0,5.733333333333333,18.666666666666668,3.0,0.0,4.333333333333333,22.666666666666668,8.333333333333334,0.0,165.66666666666666,13.0
Tyler Ennis,C,ennisty01,0,212,28.0,53.6,8.8,11.4,20.2,-6.4,11.4,1.6,6.6,2.2,0.0,1.2,8.6,2.8,0.0,100.2,8.559999999999999
Loui Eriksson,LW,erikslo01,1,215,32.0,65.4,13.6,16.8,30.4,-1.8,11.6,2.9799999999999995,9.8,3.2,0.6,1.6,13.4,2.8,0.6,116.6,11.0
Joel Eriksson Ek,C,eriksjo02,0,215,21.5,52.5,6.0,10.5,16.5,0.75,17.0,1.125,5.75,0.25,0.0,1.75,10.25,0.0,0.25,88.0,9.725
Emerson Etem,LW,etemem01,0,216,23.5,30.5,3.5,4.0,7.5,-5.5,6.5,0.35,3.5,0.0,0.0,0.5,4.0,0.0,0.0,50.0,7.0
Adam Erne,LW,ernead01,0,216,22.5,42.5,3.75,4.25,8.0,-6.0,22.5,0.175,3.25,0.5,0.0,1.0,4.25,0.0,0.0,50.5,7.75
Dennis Everberg,RW,everbde01,0,217,24.0,15.0,0.0,0.0,0.0,-5.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Robby Fabbri,C,fabbrro01,0,218,22.0,54.0,11.5,14.5,26.0,-13.75,19.5,2.325,8.5,3.0,0.0,1.75,11.0,3.5,0.0,89.75,11.525
Radek Faksa,C,faksara01,0,219,24.0,70.2,12.0,13.6,25.6,3.0,43.0,2.38,10.6,0.8,0.6,1.6,12.4,1.0,0.2,108.0,10.86
Bobby Farnham,RW,farnhbo01,0,221,27.5,28.0,4.0,1.0,5.0,-1.0,57.0,0.65,4.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,8.0
Jesper Fast,RW,fastje01,0,223,26.0,70.6,9.8,16.8,26.6,3.6,21.2,2.1,9.4,0.0,0.4,1.2,16.4,0.0,0.4,75.0,12.919999999999998
Christoffer Ehn,C,ehnch01,0,225,22.5,57.0,2.5,4.0,6.5,-13.0,4.0,-0.5,2.0,0.0,0.5,0.5,4.0,0.0,0.0,42.5,5.85
Eric Fehr,RW,fehrer01,0,227,31.5,49.5,6.0,5.0,11.0,0.0,16.25,0.825,5.0,0.0,1.0,1.25,4.5,0.25,0.25,57.5,10.5
Pierre Engvall,LW,engvapi01,0,228,23.0,48.0,8.0,7.0,15.0,4.0,6.0,1.4,7.0,0.0,1.0,3.0,6.0,0.0,1.0,72.0,11.1
Micheal Ferland,LW,ferlami01,0,229,25.0,61.8,11.6,14.2,25.8,-0.2,36.8,2.54,8.6,3.0,0.0,0.8,12.2,2.0,0.0,108.6,9.940000000000001
Landon Ferraro,C,ferrala01,0,230,25.0,35.0,3.0,2.5,5.5,-5.0,13.5,0.1,3.0,0.0,0.0,0.5,2.5,0.0,0.0,40.0,19.9
Kevin Fiala,LW,fialake01,1,231,21.0,57.2,14.2,17.4,31.6,-0.6,24.4,3.2600000000000002,11.2,3.0,0.0,2.2,12.0,5.4,0.0,132.2,10.32
Vernon Fiddler,LW,fiddlve01,0,232,35.5,70.5,7.0,6.0,13.0,-5.0,48.5,0.6499999999999999,5.0,0.5,1.5,0.0,4.5,0.5,1.0,73.0,8.2
Christian Fischer,RW,fischch01,0,232,20.5,53.25,8.75,7.0,15.75,-7.0,14.25,1.3,7.5,1.25,0.0,1.25,6.25,0.75,0.0,90.75,14.1
Valtteri Filppula,C,filppva01,1,233,33.0,75.6,10.8,20.8,31.6,-7.4,26.4,2.2,9.2,1.0,0.6,2.2,16.6,3.8,0.4,81.8,13.459999999999999
Mike Fisher,C,fishemi01,0,234,36.0,52.666666666666664,11.0,12.0,23.0,-4.333333333333333,30.666666666666668,2.1666666666666665,7.666666666666667,3.3333333333333335,0.0,2.0,7.666666666666667,4.0,0.3333333333333333,77.33333333333333,14.200000000000001
Tomas Fleischmann,LW,fleisto01,0,235,31.0,76.0,14.0,11.0,25.0,-8.0,32.0,2.1,13.0,0.0,1.0,3.0,10.0,1.0,0.0,123.0,11.4
Brian Flynn,C,flynnbr01,0,236,27.5,53.5,5.0,5.0,10.0,-0.5,5.0,0.55,4.5,0.0,0.5,0.0,4.5,0.0,0.5,60.0,9.15
Marcus Foligno,LW,foligma01,0,237,26.0,74.6,9.8,12.8,22.6,2.4,61.8,2.0,9.0,0.2,0.6,0.8,11.8,0.8,0.2,86.8,11.26
Nick Foligno,LW,foligni01,1,238,30.0,72.6,16.0,21.4,37.4,-1.6,52.8,3.5,12.6,3.4,0.0,2.2,15.4,5.8,0.2,148.6,10.559999999999999
Joel Farabee,LW,farabjo01,0,239,19.0,52.0,8.0,13.0,21.0,6.0,39.0,1.9,7.0,1.0,0.0,1.0,12.0,1.0,0.0,81.0,9.9
Justin Fontaine,RW,fontaju01,0,240,28.0,60.0,5.0,11.0,16.0,3.0,20.0,1.4,5.0,0.0,0.0,1.0,10.0,0.0,1.0,54.0,9.3
Filip Forsberg,C,forsbfi01,1,242,23.0,71.6,27.8,29.0,56.8,5.0,34.4,7.0200000000000005,19.0,7.6,1.2,4.8,21.0,7.8,0.2,215.0,12.919999999999998
Martin Frk,RW,frkma01,0,244,24.5,29.25,4.5,5.25,9.75,-6.75,5.5,0.675,2.75,1.75,0.0,0.25,4.25,1.0,0.0,38.5,9.45
Byron Froese,C,froesby01,0,248,25.0,36.666666666666664,1.6666666666666667,3.6666666666666665,5.333333333333333,-4.666666666666667,15.666666666666666,-0.1333333333333334,1.6666666666666667,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,39.666666666666664,3.0666666666666664
Michael Frolik,LW,frolimi01,1,249,29.0,67.6,12.8,17.0,29.8,1.4,32.4,2.8,10.2,0.6,2.0,2.2,15.0,1.2,0.8,145.2,8.959999999999999
Marián Gáborík,RW,gaborma01,0,250,34.0,52.0,11.0,10.333333333333334,21.333333333333332,-2.6666666666666665,20.666666666666668,2.2333333333333334,8.666666666666666,2.3333333333333335,0.0,2.0,7.666666666666667,2.6666666666666665,0.0,115.0,10.133333333333333
Sam Gagner,C,gagnesa01,0,252,28.0,56.4,9.6,15.0,24.6,-4.0,21.6,2.2199999999999998,6.4,3.2,0.0,1.2,11.0,4.0,0.0,115.0,8.379999999999999
Alex Galchenyuk,C,galchal01,1,253,23.0,71.2,18.6,24.6,43.2,-13.6,23.2,4.4,11.6,7.0,0.0,3.2,15.0,9.6,0.0,152.6,12.26
Stanislav Galiev,RW,galiest01,0,254,24.0,24.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0
Brendan Gallagher,RW,gallabr01,1,255,25.0,68.0,23.0,20.6,43.6,5.2,35.0,5.42,18.6,4.2,0.2,2.2,16.4,4.2,0.0,233.2,9.620000000000001
Ryan Garbutt,LW,garbury01,0,256,30.5,53.5,4.5,4.0,8.5,-7.0,34.0,0.25,4.0,0.0,0.5,2.0,3.5,0.0,0.5,80.5,6.45
Frederick Gaudreau,C,gaudrfr01,0,256,24.0,28.0,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,-0.03333333333333333,1.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,21.666666666666668,2.3333333333333335
Warren Foegele,LW,foegewa01,0,258,22.0,49.0,8.333333333333334,7.666666666666667,16.0,-1.6666666666666667,18.0,1.3666666666666665,7.333333333333333,0.0,1.0,1.3333333333333333,7.666666666666667,0.0,0.0,80.33333333333333,17.599999999999998
Johnny Gaudreau,LW,gaudrjo01,1,260,24.0,76.6,25.2,50.8,76.0,1.4,17.2,8.059999999999999,20.2,5.0,0.0,4.6,34.6,16.2,0.0,216.0,11.52
Brendan Gaunce,C,gauncbr01,0,261,23.0,23.6,1.2,2.0,3.2,-1.4,9.4,0.02,1.0,0.2,0.0,0.4,2.0,0.0,0.0,28.4,15.05
Paul Gaustad,C,gaustpa01,0,262,33.0,63.0,2.0,4.0,6.0,-4.0,46.0,-0.4,1.0,0.0,1.0,0.0,3.0,0.0,1.0,46.0,4.3
Frederik Gauthier,C,gauthfr01,0,263,22.0,33.6,2.6,3.6,6.2,-1.6,9.0,0.25999999999999995,2.6,0.0,0.0,0.0,3.4,0.0,0.2,23.6,8.959999999999999
Luke Gazdic,LW,gazdilu01,0,264,26.5,20.0,0.5,0.0,0.5,-4.0,18.0,-0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.8
Morgan Frost,C,frostmo01,0,265,20.0,20.0,2.0,5.0,7.0,-3.0,4.0,0.3,1.0,0.0,1.0,0.0,5.0,0.0,0.0,31.0,6.5
Alexandre Fortin,LW,fortial01,0,265,21.0,24.0,3.0,3.0,6.0,-6.0,2.0,0.2,2.0,0.0,1.0,1.0,3.0,0.0,0.0,29.0,10.3
Nathan Gerbe,C,gerbena01,0,266,30.0,26.333333333333332,2.3333333333333335,3.3333333333333335,5.666666666666667,-7.666666666666667,12.0,0.033333333333333326,2.3333333333333335,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,43.0,3.7999999999999994
Ryan Getzlaf,C,getzlry01,1,267,32.0,68.6,13.2,44.2,57.4,1.2,52.4,5.5200000000000005,9.4,3.2,0.6,3.0,31.8,11.8,0.6,141.8,9.440000000000001
Brian Gionta,RW,giontbr01,0,269,38.0,60.333333333333336,9.666666666666666,15.333333333333334,25.0,-5.666666666666667,12.0,2.1333333333333333,7.666666666666667,1.6666666666666667,0.3333333333333333,2.0,11.333333333333334,3.6666666666666665,0.3333333333333333,120.0,7.333333333333333
Tanner Fritz,C,fritzta01,0,270,26.5,21.0,1.5,2.5,4.0,-3.0,5.0,-0.05,1.5,0.0,0.0,0.0,2.5,0.0,0.0,16.5,5.55
Stephen Gionta,C,giontst01,0,270,33.333333333333336,37.666666666666664,0.6666666666666666,5.0,5.666666666666667,-2.6666666666666665,15.0,-0.03333333333333335,0.6666666666666666,0.0,0.0,0.0,5.0,0.0,0.0,27.666666666666668,2.5
Zemgus Girgensons,C,girgeze01,0,273,24.0,71.6,7.6,9.6,17.2,-6.2,18.2,0.9199999999999999,6.8,0.2,0.6,0.4,9.2,0.2,0.2,99.6,7.88
Claude Giroux,C,giroucl01,1,274,30.0,78.6,22.6,50.4,73.0,4.2,32.6,7.4,16.2,5.8,0.6,3.8,28.2,21.6,0.6,211.8,10.8
Tanner Glass,LW,glassta01,0,275,33.0,28.0,1.6666666666666667,1.3333333333333333,3.0,-2.3333333333333335,34.0,-0.10000000000000002,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,23.666666666666668,6.8999999999999995
Joseph Gambardella,C,gambajo01,0,276,25.0,15.0,0.0,3.0,3.0,2.0,2.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0
Luke Glendening,C,glendlu01,0,276,28.0,72.4,7.6,9.6,17.2,-9.4,23.6,0.62,6.6,0.2,0.8,1.4,8.8,0.2,0.6,86.0,8.64
Nikolay Goldobin,LW,goldoni01,0,277,22.0,25.0,3.8,5.4,9.2,-4.6,4.8,0.6599999999999999,3.2,0.6,0.0,0.4,3.6,1.6,0.2,35.2,14.6
Dylan Gambrell,C,gambrdy01,0,278,22.0,20.333333333333332,1.6666666666666667,2.0,3.6666666666666665,-2.6666666666666665,6.333333333333333,0.09999999999999999,1.6666666666666667,0.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,16.666666666666668,3.8666666666666667
Julien Gauthier,RW,gauthju01,0,278,22.0,17.0,0.0,3.0,3.0,1.0,8.0,0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0
Conor Garland,RW,garlaco01,1,279,22.5,57.5,17.5,11.0,28.5,1.0,16.0,3.7,13.5,4.0,0.0,3.5,7.0,4.0,0.0,138.0,12.45
Scott Gomez,C,gomezsc01,0,280,36.0,34.0,1.0,8.0,9.0,-7.0,6.0,0.2,1.0,0.0,0.0,1.0,4.0,4.0,0.0,20.0,5.0
Barclay Goodrow,RW,goodrba01,0,281,24.0,43.2,4.4,7.8,12.2,-0.4,43.4,0.82,4.0,0.0,0.4,1.2,7.0,0.4,0.4,50.6,5.680000000000001
Adam Gaudette,C,gaudead01,0,281,22.0,40.0,5.666666666666667,9.333333333333334,15.0,-4.333333333333333,18.333333333333332,1.1666666666666667,4.333333333333333,1.3333333333333333,0.0,0.6666666666666666,6.0,3.3333333333333335,0.0,46.333333333333336,8.366666666666667
Boyd Gordon,C,gordobo01,0,282,32.5,39.0,1.5,1.0,2.5,-6.0,6.0,-0.6,1.0,0.0,0.5,0.0,1.0,0.0,0.0,30.5,8.15
Yanni Gourde,C,gourdya01,1,286,26.0,50.8,12.6,17.6,30.2,7.6,35.0,3.1399999999999997,9.0,2.6,1.0,3.2,14.0,3.0,0.6,81.2,16.099999999999998
Michael Grabner,RW,grabnmi01,1,287,30.0,64.6,16.0,8.2,24.2,4.6,10.4,3.04,13.8,0.0,2.2,1.8,6.8,0.2,1.2,114.2,13.52
Mikhail Grabovski,C,grabomi01,0,288,32.0,58.0,9.0,16.0,25.0,3.0,33.0,2.6,8.0,1.0,0.0,2.0,14.0,2.0,0.0,83.0,10.8
Brian Gibbons,C,gibbobr02,0,289,30.0,46.0,6.666666666666667,8.333333333333334,15.0,-0.6666666666666666,14.666666666666666,1.3,5.666666666666667,0.0,1.0,1.0,7.666666666666667,0.0,0.6666666666666666,43.666666666666664,10.9
Markus Granlund,C,granlma01,0,291,24.0,56.0,9.6,6.4,16.0,-7.6,14.0,1.16,7.6,1.4,0.6,1.4,4.8,1.2,0.4,84.0,11.24
Cody Glass,C,glassco01,0,291,20.0,39.0,5.0,7.0,12.0,-7.0,6.0,0.6,4.0,1.0,0.0,1.0,2.0,5.0,0.0,51.0,9.8
Mikael Granlund,C,granlmi01,1,292,25.0,76.4,18.6,34.2,52.8,2.4,20.4,5.279999999999999,12.6,4.4,1.6,3.6,22.8,10.8,0.6,169.8,11.059999999999999
Derek Grant,C,grantde01,0,294,27.0,47.8,6.2,7.4,13.6,-2.8,16.2,1.02,4.6,1.0,0.6,1.2,6.6,0.0,0.8,59.0,7.9799999999999995
Tyler Graovac,C,graovty01,0,295,23.75,16.75,2.25,0.5,2.75,0.25,3.5,0.25,1.75,0.5,0.0,0.5,0.5,0.0,0.0,14.0,13.65
Colin Greening,LW,greenco01,0,300,29.0,31.0,7.0,8.0,15.0,-2.0,13.0,1.7,6.0,1.0,0.0,0.0,7.0,1.0,0.0,58.0,12.1
Jake Guentzel,C,guentja01,1,301,23.5,60.75,24.5,25.5,50.0,5.5,23.0,5.925000000000001,19.25,5.0,0.25,2.25,21.5,4.0,0.0,151.5,16.5
Seth Griffith,C,griffse01,0,302,24.0,16.333333333333332,0.6666666666666666,2.3333333333333335,3.0,-1.3333333333333333,6.0,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,12.666666666666666,4.433333333333334
Mikhail Grigorenko,C,grigomi01,0,303,21.5,74.5,8.0,17.0,25.0,-6.0,13.0,1.9000000000000001,7.5,0.5,0.0,0.0,13.5,3.5,0.0,84.5,9.45
Rocco Grimaldi,C,grimaro01,0,304,24.0,29.8,3.8,6.8,10.6,0.2,4.8,0.9,3.8,0.0,0.0,0.2,6.8,0.0,0.0,50.0,7.8
Denis Gurianov,RW,guriade01,0,304,20.666666666666668,28.666666666666668,7.0,4.0,11.0,0.3333333333333333,4.333333333333333,1.3333333333333333,4.666666666666667,2.3333333333333335,0.0,1.3333333333333333,2.0,2.0,0.0,51.666666666666664,9.75
Noah Gregor,C,gregono01,0,309,21.0,28.0,3.0,2.0,5.0,-5.0,8.0,0.2,2.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,9.1
Carl Hagelin,LW,hagelca01,1,312,29.0,67.6,8.6,18.6,27.2,9.0,24.4,2.3,8.2,0.0,0.4,2.8,17.4,0.0,1.2,136.2,6.220000000000001
Micheal Haley,C,haleymi01,0,314,31.0,42.8,1.8,4.0,5.8,-3.6,102.6,0.1,1.8,0.0,0.0,0.4,4.0,0.0,0.0,29.0,7.58
Jordan Greenway,LW,greenjo02,0,314,21.0,51.333333333333336,6.666666666666667,11.0,17.666666666666668,-3.3333333333333335,27.666666666666668,1.2333333333333334,6.666666666666667,0.0,0.0,0.3333333333333333,10.0,1.0,0.0,68.66666666666667,6.533333333333334
Matt Halischuk,RW,halisma01,0,315,27.0,30.0,0.0,3.0,3.0,1.0,4.0,-0.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,0.0
Taylor Hall,LW,hallta02,1,316,26.0,65.6,22.4,37.6,60.0,-3.8,34.0,6.82,16.4,5.8,0.2,4.2,24.6,13.0,0.0,229.4,9.620000000000001
Freddie Hamilton,C,hamilfr01,0,319,25.0,15.333333333333334,1.0,0.6666666666666666,1.6666666666666667,-0.6666666666666666,3.3333333333333335,0.033333333333333326,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,16.333333333333332,7.0
Nikita Gusev,LW,gusevni01,1,320,27.0,66.0,13.0,31.0,44.0,-15.0,12.0,3.8,8.0,5.0,0.0,2.0,21.0,10.0,0.0,158.0,8.2
David Gustafsson,C,gustada01,0,321,19.0,22.0,1.0,0.0,1.0,-2.0,0.0,-0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25.0
Gaetan Haas,RW,haasga01,0,323,28.0,58.0,5.0,5.0,10.0,-1.0,6.0,0.6,5.0,0.0,0.0,0.0,4.0,1.0,0.0,54.0,9.3
Markus Hannikainen,LW,hannima01,0,323,23.5,22.75,2.0,1.75,3.75,-2.0,3.5,0.175,2.0,0.0,0.0,0.25,1.5,0.0,0.25,23.5,7.475
Jannik Hansen,LW,hanseja01,0,324,30.0,52.0,10.666666666666666,13.333333333333334,24.0,6.666666666666667,27.0,2.9333333333333336,10.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,13.0,0.0,0.3333333333333333,81.33333333333333,11.166666666666666
Martin Hanzal,C,hanzama01,0,325,29.5,45.0,9.75,13.25,23.0,-10.0,39.25,1.975,6.75,2.75,0.25,1.25,9.5,3.75,0.0,96.5,9.05
John Hayden,C,haydejo01,0,326,22.5,39.0,2.75,3.75,6.5,-3.75,40.5,0.15000000000000002,2.5,0.0,0.25,0.25,3.75,0.0,0.0,39.75,6.6
Ryan Hartman,RW,hartmry01,0,328,23.0,61.8,10.2,11.6,21.8,3.6,57.0,2.12,9.6,0.6,0.0,1.8,11.4,0.2,0.0,112.2,7.18
Scott Hartnell,LW,hartnsc01,1,329,34.0,73.0,16.333333333333332,20.333333333333332,36.666666666666664,0.0,85.66666666666667,4.2,11.666666666666666,4.666666666666667,0.0,1.3333333333333333,18.333333333333332,2.0,0.0,112.0,14.566666666666668
Garnet Hathaway,RW,hathaga01,0,330,26.0,48.2,5.0,6.2,11.2,4.4,59.6,0.9199999999999999,4.4,0.0,0.6,1.2,5.8,0.0,0.4,51.6,7.2
Danton Heinen,C,heineda01,0,331,22.5,57.25,9.25,17.5,26.75,4.5,11.0,2.5,7.5,1.5,0.25,2.0,12.75,4.75,0.0,91.25,7.675
Erik Haula,LW,haulaer01,1,331,26.0,57.4,14.4,14.8,29.2,2.4,24.2,3.28,10.6,3.4,0.4,2.4,11.8,2.6,0.4,105.2,12.52
Jimmy Hayes,RW,hayesji01,0,333,27.0,55.333333333333336,6.0,8.333333333333334,14.333333333333334,-5.666666666666667,31.666666666666668,0.9666666666666667,4.666666666666667,1.3333333333333333,0.0,1.0,7.666666666666667,0.6666666666666666,0.0,79.33333333333333,7.0
Kevin Hayes,RW,hayeske01,1,334,25.0,74.2,19.6,25.4,45.0,1.4,22.4,4.74,14.4,3.4,1.8,3.6,19.6,4.4,1.4,155.8,12.440000000000001
Darren Helm,C,helmda01,0,337,31.0,66.2,10.0,11.4,21.4,-4.4,29.6,1.64,8.8,0.4,0.8,0.8,9.6,0.4,1.4,122.6,8.120000000000001
Ales Hemsky,RW,hemskal01,0,338,33.0,32.333333333333336,5.666666666666667,9.666666666666666,15.333333333333334,0.3333333333333333,10.0,1.6333333333333335,5.0,0.6666666666666666,0.0,0.0,8.0,1.6666666666666667,0.0,63.333333333333336,7.233333333333334
Jansen Harkins,C,harkija01,0,338,22.0,29.0,2.0,5.0,7.0,-2.0,5.0,0.3,2.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,6.9
Matt Hendricks,C,hendrma01,0,339,35.5,49.0,3.5,5.25,8.75,-1.0,42.25,0.39999999999999997,3.25,0.0,0.25,0.25,5.0,0.0,0.25,45.75,6.625
