Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Pavel Kubina,D,kubinpa01,1,344,20.5,39.0,5.0,7.0,12.0,-17.0,51.0,1.5,3.0,1.5,0.5,0.5,5.5,1.5,0.0,63.5,10.05
Tom Kurvers,D,kurveto01,1,346,32.0,22.0,4.0,3.0,7.0,-13.0,6.0,0.6,3.0,1.0,0.0,1.0,1.0,2.0,0.0,44.0,9.1
Jim Kyte,D,kyteji01,1,348,30.5,37.5,1.5,6.0,7.5,-9.5,89.5,0.8500000000000001,1.5,0.0,0.0,0.5,5.0,1.0,0.0,23.0,8.700000000000001
Scott Lachance,D,lachasc01,1,349,24.0,60.2,3.2,9.6,12.8,-11.2,42.6,2.4,1.8,1.4,0.0,0.0,6.8,2.8,0.0,71.0,4.82
Christian Laflamme,D,laflach01,1,349,21.0,49.666666666666664,0.6666666666666666,8.0,8.666666666666666,4.666666666666667,43.666666666666664,2.5,0.6666666666666666,0.0,0.0,0.0,6.0,1.6666666666666667,0.3333333333333333,48.666666666666664,0.9666666666666667
Randy Ladouceur,D,ladoura01,1,352,34.5,53.5,1.5,3.5,5.0,3.5,41.5,2.25,1.5,0.0,0.0,0.0,2.5,0.5,0.5,45.0,3.45
Mike Lalor,D,lalormi01,1,355,32.0,43.333333333333336,0.6666666666666666,1.0,1.6666666666666667,-2.3333333333333335,27.333333333333332,1.4333333333333336,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,28.0,1.7666666666666668
Janne Laukkanen,D,laukkja01,1,368,26.0,44.0,1.8,10.2,12.0,-1.8,39.6,2.66,0.8,1.0,0.0,0.4,6.6,3.2,0.4,54.2,2.7399999999999998
Paul Laus,D,lauspa01,1,369,26.0,68.8,0.8,9.0,9.8,3.4,239.6,2.56,0.8,0.0,0.0,0.0,8.0,0.6,0.4,48.8,1.72
Grant Ledyard,D,ledyagr01,0,376,35.0,59.2,3.8,15.0,18.8,2.0,30.8,4.0,2.0,1.8,0.0,0.6,8.4,6.0,0.6,87.6,4.86
Brian Leetch*,D,leetcbr01,0,378,28.0,74.0,14.8,47.0,61.8,0.0,32.4,9.379999999999999,8.0,6.8,0.0,2.0,21.6,24.8,0.6,225.6,6.5200000000000005
Sylvain Lefebvre,D,lefebsy01,1,379,29.0,70.2,2.2,12.2,14.4,14.2,38.4,4.0200000000000005,1.6,0.6,0.0,0.0,9.4,1.6,1.2,80.6,2.5
Curtis Leschyshyn,D,leschcu01,1,383,27.0,67.2,2.8,12.6,15.4,8.0,45.2,3.72,2.2,0.4,0.2,0.6,9.0,2.6,1.0,61.8,4.68
Doug Lidster,D,lidstdo01,1,385,36.0,39.4,2.0,4.8,6.8,6.4,24.0,2.1399999999999997,1.8,0.2,0.0,0.0,3.8,0.4,0.6,36.8,3.8600000000000003
Nicklas Lidström*,D,lidstni01,0,386,26.0,72.8,14.6,38.6,53.2,18.2,17.6,10.0,6.6,7.2,0.8,1.2,16.0,20.8,1.8,185.0,8.26
Kevin Lowe*,D,loweke01,1,396,36.5,42.0,0.75,6.25,7.0,3.5,51.5,2.15,0.5,0.25,0.0,0.0,5.5,0.25,0.5,29.0,2.1
Craig Ludwig,D,ludwicr01,1,398,35.0,69.8,1.4,6.6,8.0,4.0,82.2,3.44,1.4,0.0,0.0,0.2,5.8,0.0,0.8,49.2,2.84
Jyrki Lumme,D,lummejy01,0,399,30.0,63.2,9.8,23.0,32.8,-3.4,35.2,5.0,5.6,4.2,0.0,2.0,12.4,9.4,1.2,123.0,7.82
Chris Luongo,D,luongch01,1,400,27.5,60.5,2.0,5.0,7.0,-12.5,45.5,1.65,1.5,0.5,0.0,0.0,4.0,0.5,0.5,45.0,4.4
Al MacInnis*,D,macinal01,0,403,33.0,67.8,15.4,33.2,48.6,13.0,69.2,9.18,7.2,7.4,0.8,1.2,14.0,17.8,1.4,252.8,6.38
Norm Maciver,D,macivno01,0,404,31.5,46.25,4.25,19.25,23.5,-4.5,34.0,3.125,2.5,1.5,0.25,0.25,9.25,9.5,0.5,51.5,8.075
Jamie Macoun,D,macouja01,1,406,35.0,68.8,0.8,8.6,9.4,-7.2,71.2,2.3600000000000003,0.6,0.2,0.0,0.2,8.2,0.0,0.4,72.4,1.1199999999999999
Vladimir Malakhov,D,malakvl01,0,410,28.0,60.4,9.0,22.4,31.4,3.2,63.0,5.76,4.2,4.8,0.0,1.2,10.2,11.4,0.8,139.8,6.2
Marek Malík,D,malikma01,1,412,20.75,26.75,0.75,3.75,4.5,-0.75,22.5,1.1500000000000001,0.5,0.25,0.0,0.25,3.25,0.25,0.25,17.75,2.8666666666666667
Danny Markov,D,markoda01,1,415,21.5,41.0,3.0,6.5,9.5,2.5,37.5,1.85,2.5,0.5,0.0,0.0,5.5,0.5,0.5,24.5,12.55
Dave Manson,D,mansoda01,0,416,30.0,71.4,4.8,20.6,25.4,-3.0,161.6,4.34,2.6,2.2,0.0,0.2,13.4,6.8,0.4,152.2,3.1399999999999997
Bryan Marchment,D,marchbr02,1,418,27.0,61.8,2.2,10.0,12.2,-3.0,152.6,2.8,2.0,0.2,0.0,0.0,7.4,1.8,0.8,69.4,3.2
Gordon Mark,D,markgo01,1,420,30.0,18.0,0.0,2.0,2.0,-9.0,35.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0
Jason Marshall,D,marshja02,1,422,25.0,48.4,1.0,4.6,5.6,-1.2,102.6,1.6800000000000002,0.8,0.2,0.0,0.0,3.8,0.8,0.0,35.0,1.78
Chris McAllister,D,mcallch01,1,424,22.5,42.0,1.0,2.5,3.5,-7.5,104.0,0.2,1.0,0.0,0.0,0.0,2.5,0.0,0.0,16.5,6.15
Matt Martin,D,martima01,1,424,24.0,21.333333333333332,0.0,1.3333333333333333,1.3333333333333333,-3.6666666666666665,21.666666666666668,0.5,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,15.666666666666666,0.0
Dean Malkoc,D,malkode01,1,425,27.5,29.0,0.25,0.75,1.0,-8.25,74.75,0.32499999999999996,0.25,0.0,0.0,0.0,0.75,0.0,0.0,7.75,1.675
Richard Matvichuk,D,matviri01,1,426,23.0,56.4,3.4,9.8,13.2,5.6,57.2,3.9199999999999995,2.8,0.2,0.4,0.2,8.0,1.6,0.2,62.0,4.64
Mike McBain,D,mcbaimi01,1,427,21.5,32.0,0.0,3.5,3.5,-10.5,11.0,0.25,0.0,0.0,0.0,0.0,3.5,0.0,0.0,19.5,0.0
Dan McGillis,D,mcgilda01,0,428,25.0,77.0,8.333333333333334,24.333333333333332,32.666666666666664,-1.0,74.0,6.166666666666667,3.3333333333333335,4.666666666666667,0.3333333333333333,3.0,12.333333333333334,11.666666666666666,0.3333333333333333,146.66666666666666,5.733333333333334
Chris McAlpine,D,mcalpch01,1,429,25.25,36.0,1.0,2.75,3.75,1.5,31.75,1.425,1.0,0.0,0.0,0.0,2.75,0.0,0.0,28.25,2.6
Brad McCrimmon,D,mccribr01,1,434,36.0,42.666666666666664,1.3333333333333333,4.0,5.333333333333333,8.0,40.666666666666664,2.4,1.0,0.0,0.3333333333333333,0.0,3.6666666666666665,0.0,0.3333333333333333,26.666666666666668,3.766666666666667
Ryan McGill,D,mcgilry01,1,436,25.0,20.0,0.0,0.0,0.0,-4.0,21.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
Eric Messier,D,messier01,1,440,24.0,38.0,2.6666666666666665,4.666666666666667,7.333333333333333,3.6666666666666665,12.666666666666666,2.1333333333333333,2.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,2.6666666666666665,2.0,0.0,35.666666666666664,6.466666666666666
Bryan McCabe,D,mccabbr01,0,443,21.5,78.75,6.5,17.5,24.0,-4.5,162.5,4.775,3.75,1.75,1.0,0.75,10.5,6.5,0.5,117.0,5.65
Marty McSorley,D,mcsorma01,0,444,33.0,53.6,4.2,13.2,17.4,-7.0,135.8,2.88,3.4,0.4,0.4,0.4,8.8,3.2,1.2,70.8,5.66
Oleg Mikulchik,D,mikulol01,1,450,30.5,16.5,0.0,1.0,1.0,4.0,8.0,0.7000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0
Jay McKee,D,mckeeja01,1,451,19.5,43.0,0.5,7.25,7.75,5.75,38.5,2.225,0.5,0.0,0.0,0.0,4.25,2.25,0.75,35.75,1.3
Aaron Miller,D,milleaa01,1,452,25.0,40.2,2.4,6.0,8.4,4.0,22.8,2.2399999999999998,2.2,0.2,0.0,1.0,5.6,0.4,0.0,35.4,4.64
Kyle McLaren,D,mclarky01,0,453,19.5,62.5,5.25,14.75,20.0,5.25,57.75,4.725,4.0,1.25,0.0,0.25,10.75,3.5,0.5,85.0,6.35
Boris Mironov,D,mironbo01,0,456,24.0,63.6,8.4,25.0,33.4,-5.0,91.4,5.459999999999999,3.4,4.8,0.2,1.4,11.0,14.0,0.0,145.8,5.12
Dmitri Mironov,D,mirondm01,0,457,31.0,61.0,6.2,26.2,32.4,5.8,83.2,5.26,3.8,2.2,0.2,0.8,13.6,11.8,0.8,117.4,5.04
Jaroslav Modrý,D,modryja01,1,459,24.75,29.75,1.75,5.25,7.0,-8.5,17.25,1.2249999999999999,1.0,0.5,0.25,0.25,4.0,1.25,0.0,39.75,3.3000000000000003
Randy Moller,D,mollera01,1,462,31.0,17.0,0.0,3.0,3.0,-5.0,16.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0
Derek Morris,D,morride01,0,463,19.5,76.5,8.0,23.5,31.5,2.5,80.5,5.45,3.5,4.0,0.5,1.5,15.5,7.0,1.0,135.0,6.1
Jan Mertzig,D,mertzja01,1,465,28.0,23.0,0.0,2.0,2.0,-5.0,8.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0
Jay More,D,moreja01,1,465,28.0,46.4,1.6,5.8,7.4,-1.2,71.8,1.8399999999999999,1.4,0.0,0.2,0.2,5.4,0.2,0.2,40.2,3.08
Craig Muni,D,municr01,1,469,33.5,54.0,0.5,4.5,5.0,-4.0,50.75,1.75,0.5,0.0,0.0,0.25,4.25,0.0,0.25,26.0,2.6750000000000003
Gord Murphy,D,murphgo01,0,470,29.0,65.2,5.6,14.2,19.8,-1.0,33.4,4.36,2.8,2.8,0.0,0.0,8.2,4.8,1.2,107.0,4.7
Larry Murphy*,D,murphla01,0,472,35.0,74.6,11.0,38.6,49.6,13.8,30.2,8.66,5.8,4.8,0.4,1.8,19.6,17.8,1.2,152.2,7.459999999999999
Rumun Ndur,D,ndurru01,1,477,22.0,14.0,0.3333333333333333,1.0,1.3333333333333333,-0.3333333333333333,22.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,7.333333333333333,4.5
Dana Murzyn,D,murzyda01,1,477,30.0,42.6,1.6,5.8,7.4,5.6,88.0,2.04,1.6,0.0,0.0,0.4,5.4,0.0,0.4,40.6,4.3
Frantisek Musil,D,musilfr01,1,478,32.0,42.6,0.4,3.6,4.0,0.6,49.2,1.6800000000000002,0.2,0.0,0.2,0.2,3.6,0.0,0.0,19.2,3.04
Bryan Muir,D,muirbr01,1,479,23.666666666666668,22.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,-1.0,24.333333333333332,0.5,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,30.666666666666668,0.39999999999999997
Stan Neckar,D,neckast01,1,484,21.0,45.4,1.2,3.4,4.6,-9.4,28.4,1.34,1.0,0.2,0.0,0.0,3.0,0.2,0.2,30.6,2.58
Janne Niinimaa,D,niinija01,0,489,22.0,78.33333333333333,4.0,34.333333333333336,38.333333333333336,10.666666666666666,69.33333333333333,6.933333333333334,2.0,2.0,0.0,1.3333333333333333,16.333333333333332,17.333333333333332,0.6666666666666666,139.0,2.8666666666666667
Scott Niedermayer*,D,niedesc01,0,493,23.0,72.2,8.4,29.6,38.0,8.2,36.2,7.82,3.2,5.0,0.2,1.4,15.4,13.4,0.8,145.2,6.0200000000000005
Chris O'Sullivan,D,osullch01,1,499,23.0,16.333333333333332,0.6666666666666666,3.6666666666666665,4.333333333333333,1.0,4.666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.0,21.0,1.6333333333333335
Mattias Norström,D,norstma01,1,500,25.0,55.2,1.2,8.6,9.8,-0.2,50.4,2.5,1.0,0.0,0.2,0.0,6.4,2.0,0.2,53.2,2.34
Jeff Norton,D,nortoje01,0,501,31.0,63.4,4.2,19.4,23.6,-1.2,52.0,4.220000000000001,2.8,1.4,0.0,0.8,11.4,7.4,0.6,69.0,6.1
Teppo Numminen,D,nummite01,0,502,28.0,72.4,7.8,30.8,38.6,6.6,25.2,6.76,4.8,3.0,0.0,1.0,16.2,13.6,1.0,133.6,5.82
Sean O'Donnell,D,odonnse01,1,504,25.0,60.2,2.0,9.4,11.4,-0.8,137.0,2.7600000000000002,1.6,0.4,0.0,0.2,6.2,2.2,1.0,56.0,2.98
Alain Nasreddine,D,nasreal01,1,505,23.0,15.0,0.0,0.0,0.0,-1.0,52.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Lyle Odelein,D,odelely01,0,506,28.0,71.0,3.6,15.8,19.4,5.6,155.4,4.92,2.8,0.6,0.2,0.4,10.6,5.0,0.2,83.6,4.34
Mattias Öhlund,D,ohlunma01,0,510,21.5,75.5,8.0,24.5,32.5,-8.0,79.5,5.199999999999999,6.0,1.5,0.5,0.5,11.0,11.5,2.0,150.5,5.55
Fredrik Olausson,D,olausfr01,0,510,30.0,62.0,6.6,25.6,32.2,7.0,32.4,5.9,3.4,3.2,0.0,1.2,10.2,15.2,0.2,91.0,6.1
Sandis Ozolinsh,D,ozolisa01,0,515,24.0,61.2,13.2,32.8,46.0,-0.4,51.8,6.959999999999999,5.4,7.4,0.4,2.4,13.0,19.6,0.2,139.4,9.459999999999999
Jim Paek,D,paekji01,1,516,27.0,29.0,0.0,2.0,2.0,-5.0,28.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0
James Patrick,D,patrija01,1,520,33.0,49.4,2.6,12.2,14.8,2.4,18.4,3.04,2.0,0.6,0.0,0.2,7.2,4.0,1.0,53.8,5.9799999999999995
Tom Pederson,D,pederto01,1,525,26.0,40.666666666666664,2.3333333333333335,5.666666666666667,8.0,-7.666666666666667,26.666666666666668,1.2333333333333334,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,3.3333333333333335,2.0,0.3333333333333333,47.0,4.833333333333333
Christer Olsson,D,olssoch01,1,526,25.5,28.0,2.0,6.0,8.0,-5.0,12.0,1.65,0.5,1.5,0.0,0.0,1.0,5.0,0.0,29.0,7.0
Michel Petit,D,petitmi01,1,529,31.5,41.0,3.75,7.25,11.0,-5.5,91.75,2.15,3.0,0.75,0.0,0.25,4.75,2.5,0.0,53.75,7.375
Chris Phillips,D,phillch02,1,530,19.5,53.0,4.0,7.0,11.0,-1.5,35.0,3.15,2.0,2.0,0.0,1.0,3.5,3.5,0.0,79.0,5.300000000000001
Rich Pilon,D,pilonri01,1,533,28.0,45.4,0.4,3.8,4.2,-3.0,134.0,1.44,0.4,0.0,0.0,0.0,3.8,0.0,0.0,19.8,3.0
Lance Pitlick,D,pitlila01,1,534,29.0,45.6,2.2,5.0,7.2,0.8,40.0,2.48,2.2,0.0,0.0,0.2,5.0,0.0,0.0,35.6,5.76
Rudy Poeschek,D,poescru01,1,539,30.0,41.6,0.6,3.4,4.0,-2.0,79.4,0.25999999999999995,0.6,0.0,0.0,0.0,3.4,0.0,0.0,23.4,2.6599999999999997
Peter Popovic,D,popovpe01,1,540,28.0,64.8,1.2,8.0,9.2,0.4,37.4,2.56,1.2,0.0,0.0,0.0,7.4,0.4,0.2,53.6,2.2399999999999998
Nolan Pratt,D,prattno01,1,545,22.0,31.0,0.3333333333333333,6.0,6.333333333333333,4.333333333333333,48.333333333333336,1.5999999999999999,0.3333333333333333,0.0,0.0,0.3333333333333333,5.666666666666667,0.3333333333333333,0.0,20.333333333333332,0.7333333333333334
Ricard Persson,D,perssri01,1,545,27.5,30.25,1.75,5.25,7.0,1.75,36.75,1.875,1.25,0.5,0.0,0.0,4.5,0.75,0.0,40.75,4.166666666666667
Chris Pronger*,D,prongch01,0,548,22.0,69.6,9.0,22.2,31.2,7.0,120.0,6.779999999999999,5.0,3.8,0.2,0.8,12.4,9.2,0.6,139.2,6.34
Stephane Quintal,D,quintst01,0,550,28.0,67.0,5.8,15.0,20.8,-2.6,95.2,4.0600000000000005,4.4,1.0,0.4,1.4,10.2,3.8,1.0,119.4,4.86
Yves Racine,D,racinyv01,1,551,26.5,52.5,1.5,12.25,13.75,-7.5,40.25,2.4,0.75,0.75,0.0,0.25,6.5,5.75,0.0,68.0,2.375
Mike Ramsey,D,ramsemi01,1,552,35.0,27.333333333333332,1.0,2.0,3.0,9.333333333333334,19.333333333333332,1.9333333333333333,1.0,0.0,0.0,0.0,2.0,0.0,0.0,22.333333333333332,3.0333333333333337
Mike Rathje,D,rathjmi01,1,554,22.0,52.6,2.0,8.6,10.6,-1.4,31.8,2.6,1.4,0.6,0.0,0.2,6.2,2.0,0.4,42.8,3.54
Joe Reekie,D,reekijo01,1,557,31.0,66.4,1.4,7.8,9.2,10.2,98.2,4.24,1.4,0.0,0.0,0.2,7.0,0.0,0.8,61.8,2.52
Luke Richardson,D,richalu01,1,564,27.0,73.8,1.6,7.8,9.4,-4.0,96.8,2.66,0.8,0.6,0.2,0.2,6.4,0.6,0.8,57.0,2.84
Wade Redden,D,reddewa01,0,564,20.0,78.0,7.333333333333333,19.666666666666668,27.0,8.333333333333334,40.666666666666664,6.766666666666667,4.666666666666667,2.6666666666666665,0.0,1.3333333333333333,12.0,7.0,0.6666666666666666,110.66666666666667,6.666666666666667
Craig Rivet,D,rivetcr01,1,568,22.0,37.2,0.6,3.8,4.4,1.4,54.4,1.42,0.6,0.0,0.0,0.0,3.8,0.0,0.0,20.0,3.2399999999999998
Jamie Pushor,D,pushoja01,1,570,23.5,53.5,1.75,4.25,6.0,-3.5,84.75,2.05,1.75,0.0,0.0,0.0,4.25,0.0,0.0,48.75,2.875
Tom Poti,D,potito01,0,571,21.0,73.0,5.0,16.0,21.0,10.0,42.0,4.5,3.0,2.0,0.0,3.0,9.0,7.0,0.0,94.0,5.3
Deron Quint,D,quintde01,1,572,20.5,42.5,4.25,9.75,14.0,-5.5,15.5,2.25,2.75,1.5,0.0,0.25,4.5,5.25,0.0,78.75,5.475
Jon Rohloff,D,rohlojo01,1,574,26.0,50.0,2.3333333333333335,8.333333333333334,10.666666666666666,-7.0,43.0,2.1333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,4.333333333333333,3.3333333333333335,0.6666666666666666,75.33333333333333,3.7000000000000006
Bert Robertsson,D,roberbe01,1,575,23.5,34.5,2.0,3.0,5.0,-2.5,18.5,0.25,2.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,12.95
Marcus Ragnarsson,D,ragnama01,0,575,25.5,73.25,4.0,19.5,23.5,-11.5,59.0,3.825,1.75,2.25,0.0,0.5,12.25,6.75,0.5,82.25,4.825
Bob Rouse,D,rousebo01,1,579,32.0,63.4,1.2,8.8,10.0,3.6,48.6,3.2399999999999998,0.8,0.0,0.4,0.2,8.0,0.6,0.2,59.8,1.92
Cam Russell,D,russeca01,1,583,28.0,44.2,1.2,1.8,3.0,0.6,91.0,1.6800000000000002,1.2,0.0,0.0,0.2,1.8,0.0,0.0,18.4,6.459999999999999
Peter Ratchuk,D,ratchpe01,1,586,21.0,24.0,1.0,1.0,2.0,-1.0,10.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,2.9
Barry Richter,D,richtba01,1,589,26.333333333333332,42.0,3.6666666666666665,10.666666666666666,14.333333333333334,-3.0,22.0,2.6,3.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,6.0,4.666666666666667,0.0,64.33333333333333,3.9
Kjell Samuelsson,D,samuekj01,1,589,38.0,49.0,1.8,5.4,7.2,9.6,49.6,2.74,1.8,0.0,0.0,0.2,5.2,0.0,0.2,36.0,4.62
Ulf Samuelsson,D,samueul01,1,590,32.0,67.0,3.0,12.2,15.2,5.8,118.8,3.7,2.8,0.2,0.0,0.6,9.8,2.0,0.4,57.6,5.36
Jamie Rivers,D,riverja01,1,591,21.5,38.25,1.5,3.5,5.0,-0.75,22.75,1.4,0.75,0.75,0.0,0.25,2.25,1.25,0.0,36.25,7.1499999999999995
Todd Reirden,D,reirdto01,1,595,27.0,17.0,2.0,3.0,5.0,-1.0,20.0,0.9,2.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,7.7
Mathieu Schneider,D,schnema01,0,597,27.0,59.6,9.4,23.8,33.2,-11.2,63.4,5.0,5.2,4.0,0.2,1.4,8.6,15.2,0.0,142.4,6.779999999999999
Leif Rohlin,D,rohlile01,1,598,27.5,48.0,4.0,12.0,16.0,2.0,20.0,2.85,3.5,0.5,0.0,0.0,7.5,4.0,0.5,54.5,6.8500000000000005
Ruslan Salei,D,saleiru01,1,600,23.0,56.666666666666664,2.3333333333333335,8.333333333333334,10.666666666666666,0.0,57.333333333333336,2.766666666666667,1.6666666666666667,0.6666666666666666,0.0,0.0,4.333333333333333,4.0,0.0,80.33333333333333,2.1333333333333333
Darryl Shannon,D,shannda01,0,607,28.0,68.6,3.8,14.4,18.2,18.6,72.0,5.0200000000000005,3.0,0.6,0.2,0.4,12.0,1.6,0.8,72.0,6.0600000000000005
David Shaw,D,shawda01,1,610,31.5,45.25,1.25,6.75,8.0,-1.25,46.0,2.5250000000000004,1.0,0.25,0.0,0.0,5.5,1.25,0.0,54.75,2.0
Remi Royer,D,royerre01,1,616,20.0,18.0,0.0,0.0,0.0,-10.0,67.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
John Slaney,D,slanejo01,1,619,24.0,37.4,2.8,10.8,13.6,-4.2,12.4,2.16,1.6,1.0,0.2,0.6,5.6,4.6,0.6,62.8,3.9
Jiri Slegr,D,slegrji01,0,620,25.0,56.0,3.5,13.75,17.25,4.25,78.75,3.725,2.25,0.75,0.5,0.5,10.0,2.75,1.0,95.5,3.6
Richard Smehlik,D,smehlri01,0,621,27.25,61.25,5.25,13.5,18.75,6.5,48.75,4.425,4.25,0.5,0.5,0.5,10.25,2.75,0.5,75.0,6.85
Geoff Smith,D,smithge01,1,622,27.0,20.0,1.2,2.4,3.6,-3.4,10.4,0.9800000000000001,0.6,0.6,0.0,0.0,2.2,0.2,0.0,17.4,5.725
Jason Smith,D,smithja01,1,623,23.0,59.4,1.8,6.6,8.4,-4.8,58.2,2.42,1.8,0.0,0.0,0.0,6.6,0.0,0.0,59.2,2.54
Steve Smith,D,smithst05,1,624,32.75,43.75,0.5,8.75,9.25,6.25,77.0,2.5,0.5,0.0,0.0,0.0,7.0,1.75,0.0,27.25,1.1749999999999998
Sami Salo,D,salosa01,0,626,24.0,61.0,7.0,12.0,19.0,20.0,24.0,5.5,5.0,2.0,0.0,1.0,6.0,6.0,0.0,106.0,6.6
Sheldon Souray,D,sourash01,1,629,21.5,65.0,2.0,7.0,9.0,11.5,97.5,3.5999999999999996,2.0,0.0,0.0,0.5,7.0,0.0,0.0,87.5,2.55
Chris Snell,D,snellch01,1,629,23.0,32.0,2.0,7.0,9.0,-7.0,22.0,1.2,0.0,0.0,2.0,0.0,4.0,3.0,0.0,45.0,4.4
Paul Stanton,D,stantpa01,1,630,27.0,18.0,0.0,4.0,4.0,-6.0,9.0,0.4,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28.0,0.0
Scott Stevens*,D,stevesc01,0,636,32.0,72.8,4.2,21.2,25.4,17.0,74.0,6.840000000000001,3.2,0.8,0.2,1.0,16.4,4.0,0.8,131.2,3.3
Todd Simpson,D,simpsto01,1,641,23.5,53.5,1.0,6.5,7.5,-1.5,125.0,2.0,1.0,0.0,0.0,0.25,6.0,0.0,0.5,47.75,1.75
Gary Suter,D,suterga01,0,646,32.0,57.2,10.2,24.6,34.8,2.8,53.2,6.220000000000001,4.4,5.0,0.8,0.8,8.4,15.4,0.8,162.2,5.0600000000000005
Ken Sutton,D,suttoke01,1,650,27.0,22.0,1.25,2.75,4.0,-4.5,26.5,0.85,1.25,0.0,0.0,0.25,1.0,1.5,0.25,24.5,7.5
Robert Svehla,D,svehlro01,0,651,28.0,65.4,7.8,29.0,36.8,-2.8,75.2,6.02,3.8,4.0,0.0,0.6,12.6,15.2,1.2,122.4,8.36
Magnus Svensson,D,svensma01,1,652,31.5,23.0,2.0,7.0,9.0,2.0,15.5,2.05,0.5,1.5,0.0,0.5,2.5,4.5,0.0,49.5,4.15
Petr Svoboda,D,svobope01,1,653,30.0,58.4,2.2,16.2,18.4,10.6,86.6,4.5200000000000005,1.2,0.8,0.2,0.2,9.2,6.8,0.2,58.6,3.9
Don Sweeney,D,sweendo01,0,655,30.0,69.2,2.6,18.2,20.8,4.6,38.6,4.64,2.0,0.6,0.0,1.0,13.8,3.6,0.8,98.2,2.54
Darryl Sydor,D,sydorda01,0,657,24.0,73.4,8.0,29.0,37.0,7.8,52.6,7.2,3.8,4.0,0.2,1.0,12.8,16.0,0.2,136.8,5.5200000000000005
Michal Sykora,D,sykormi01,1,658,23.0,39.2,1.8,7.8,9.6,-4.2,29.0,1.7400000000000002,1.4,0.4,0.0,0.2,6.4,1.2,0.2,44.4,3.2
Andrei Skopintsev,D,skopian01,1,659,27.0,19.0,1.0,1.0,2.0,1.0,10.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,5.9
Chris Tamer,D,tamerch01,1,660,26.0,58.6,1.8,5.2,7.0,-3.0,134.2,1.56,1.6,0.0,0.2,0.4,4.6,0.4,0.2,52.0,3.7399999999999998
Chris Therien,D,therich01,0,665,25.0,70.6,3.4,16.0,19.4,14.4,63.8,5.26,2.2,1.2,0.0,0.4,13.6,1.6,0.8,100.0,3.6
Jason Strudwick,D,strudja01,1,666,21.666666666666668,31.333333333333332,0.0,1.6666666666666667,1.6666666666666667,-7.0,62.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,11.0,0.0
Mark Tinordi,D,tinorma01,1,672,30.0,52.8,3.2,8.0,11.2,5.4,89.8,3.7199999999999998,2.2,0.8,0.2,0.2,6.2,0.8,1.0,59.0,5.14
Denis Tsygurov,D,tsygude01,1,678,23.5,21.5,0.5,2.5,3.0,-1.5,18.5,0.75,0.0,0.5,0.0,0.0,2.0,0.5,0.0,20.5,2.4
Jaroslav Spacek,D,spaceja01,0,679,24.0,63.0,3.0,12.0,15.0,15.0,28.0,4.1,0.0,2.0,1.0,0.0,9.0,2.0,1.0,92.0,3.3
Pascal Trepanier,D,trepapa01,1,679,24.5,30.0,1.0,2.5,3.5,-1.0,33.0,1.0,1.0,0.0,0.0,0.5,1.5,1.0,0.0,29.0,2.05
Mattias Timander,D,timanma01,1,680,23.0,28.666666666666668,0.6666666666666666,5.0,5.666666666666667,-4.666666666666667,10.0,1.0,0.6666666666666666,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,33.666666666666664,2.5
Pavel Trnka,D,trnkapa01,1,680,21.5,55.5,1.5,4.0,5.5,-5.0,50.0,1.4500000000000002,1.0,0.5,0.0,0.0,2.0,2.0,0.0,48.0,3.25
Oleg Tverdovsky,D,tverdol01,0,684,20.0,65.6,6.8,21.4,28.2,-1.2,25.8,4.98,4.0,2.4,0.4,1.0,12.2,9.2,0.0,97.8,7.74
