Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Todd Elik,LW,elikto01,0,180,29.0,41.666666666666664,8.666666666666666,19.666666666666668,28.333333333333332,-0.6666666666666666,26.0,2.1666666666666665,5.0,3.6666666666666665,0.0,0.6666666666666666,15.0,4.666666666666667,0.0,85.33333333333333,9.799999999999999
Chris Drury,C,drurych01,1,181,22.0,79.0,20.0,24.0,44.0,9.0,62.0,5.0,14.0,6.0,0.0,3.0,17.0,7.0,0.0,138.0,14.5
Pat Elynuik,RW,elynupa01,0,182,27.5,35.0,2.0,4.5,6.5,-4.5,33.5,-0.1,2.0,0.0,0.0,0.0,3.0,1.5,0.0,42.5,4.45
Nelson Emerson,RW,emersne01,1,183,29.0,68.2,17.2,25.8,43.0,-9.8,47.8,3.66,11.0,5.4,0.8,2.6,12.8,12.6,0.4,190.8,9.0
Bob Errey,RW,erreybo01,0,185,31.5,62.75,6.25,12.75,19.0,10.0,56.0,1.025,5.25,0.5,0.5,0.75,10.75,1.0,1.0,68.5,8.5
J.P. Dumont,RW,dumonjp01,0,186,20.0,25.0,9.0,6.0,15.0,7.0,10.0,2.2,9.0,0.0,0.0,2.0,5.0,1.0,0.0,42.0,21.4
Radek Dvorak,RW,dvorara01,1,187,19.5,75.25,15.5,20.75,36.25,2.25,28.0,3.225,12.75,1.0,1.75,1.25,17.5,2.75,0.5,139.75,11.075
Dean Evason,C,evasode01,0,187,30.5,57.0,7.5,7.0,14.5,-1.5,43.0,0.55,6.5,1.0,0.0,0.5,4.5,1.0,1.5,60.5,12.7
Todd Ewen,RW,ewento01,0,188,29.0,42.666666666666664,1.3333333333333333,1.6666666666666667,3.0,-4.0,180.0,-0.8333333333333334,1.3333333333333333,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.0,29.333333333333332,2.566666666666667
Pat Falloon,RW,fallopa01,1,189,24.0,61.8,14.6,15.6,30.2,-2.0,16.2,2.52,10.2,4.4,0.0,2.2,10.2,5.2,0.2,134.6,10.78
Joe Dziedzic,LW,dziedjo01,0,189,25.333333333333332,43.333333333333336,4.666666666666667,4.666666666666667,9.333333333333334,-3.6666666666666665,43.666666666666664,-0.2333333333333333,4.666666666666667,0.0,0.0,1.3333333333333333,4.666666666666667,0.0,0.0,43.333333333333336,7.333333333333333
Sergei Fedorov*,C,fedorse01,1,191,27.0,58.4,24.2,35.8,60.0,20.6,38.6,6.840000000000001,15.2,7.0,2.0,5.0,24.0,11.2,0.6,203.6,11.540000000000001
Brent Fedyk,LW,fedykbr01,0,192,28.666666666666668,54.0,10.666666666666666,8.0,18.666666666666668,-9.666666666666666,32.666666666666664,1.1333333333333333,6.666666666666667,3.6666666666666665,0.3333333333333333,0.6666666666666666,5.333333333333333,2.0,0.6666666666666666,67.0,15.233333333333334
Patrik Elias,LW,eliaspa01,0,194,20.5,41.5,9.25,13.75,23.0,8.0,16.0,2.55,7.25,2.0,0.0,2.0,9.75,4.0,0.0,82.25,7.925
Ray Ferraro,C,ferrara01,1,196,32.0,61.8,19.0,20.0,39.0,-6.2,67.0,3.7,13.8,5.2,0.0,2.6,14.6,5.2,0.2,110.6,16.98
Rico Fata,C,fatari01,0,199,18.0,20.0,0.0,1.0,1.0,0.0,4.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0
Tom Fitzgerald,RW,fitzgto01,0,200,28.0,72.2,10.2,14.6,24.8,-4.2,59.4,1.3,8.0,0.2,2.0,1.0,13.4,0.6,0.6,130.6,7.540000000000001
Pat Flatley,RW,flatlpa01,0,201,32.0,56.333333333333336,8.333333333333334,13.666666666666666,22.0,-3.0,19.666666666666668,1.2333333333333334,8.0,0.3333333333333333,0.0,1.0,12.0,1.6666666666666667,0.0,88.66666666666667,9.333333333333334
Theoren Fleury,RW,fleurth01,1,203,28.0,73.0,34.2,44.2,78.4,7.4,122.2,9.08,22.2,9.2,2.8,4.2,26.4,15.8,2.0,289.0,12.26
Colin Forbes,LW,forbeco01,0,203,21.0,48.666666666666664,8.333333333333334,5.0,13.333333333333334,-1.0,40.0,1.0333333333333334,7.333333333333333,0.6666666666666666,0.3333333333333333,2.0,4.666666666666667,0.0,0.3333333333333333,71.0,18.833333333333332
Peter Forsberg*,C,forsbpe01,1,206,23.0,68.8,25.6,62.4,88.0,21.4,67.6,9.379999999999999,17.0,6.2,2.4,4.8,35.4,24.6,2.4,182.0,14.459999999999999
Ron Francis*,C,francro01,1,207,33.0,73.0,22.2,59.2,81.4,14.4,29.6,7.859999999999999,13.8,8.0,0.4,2.8,34.8,23.8,0.6,151.4,14.52
Chris Ferraro,RW,ferrach01,0,209,24.5,15.5,1.5,1.25,2.75,-0.75,12.25,0.0,1.25,0.25,0.0,0.0,0.75,0.5,0.0,17.5,34.1
Jeff Friesen,LW,friesje01,1,209,20.0,73.2,22.2,28.4,50.6,-4.8,42.6,5.08,14.2,6.0,2.0,3.4,17.8,9.0,1.6,162.0,14.1
Peter Ferraro,C,ferrape01,0,210,24.5,20.75,2.25,3.25,5.5,0.25,14.5,0.4,2.0,0.25,0.0,0.25,2.5,0.75,0.0,26.75,4.475
Dave Gagner,C,gagneda01,1,210,32.0,70.0,17.6,27.8,45.4,-10.4,62.2,4.0,11.4,6.0,0.2,2.2,15.2,11.4,1.2,169.2,9.959999999999999
Bruce Gardiner,C,gardibr01,0,211,25.0,60.333333333333336,7.333333333333333,9.666666666666666,17.0,4.0,47.333333333333336,1.2333333333333334,7.0,0.0,0.3333333333333333,1.0,9.0,0.3333333333333333,0.3333333333333333,76.0,9.433333333333334
Johan Garpenlöv,LW,garpejo01,0,213,28.0,55.6,9.6,15.0,24.6,-2.8,27.0,1.7,7.6,1.8,0.2,1.6,10.0,4.8,0.2,74.2,11.22
Mike Gartner*,RW,gartnmi01,1,214,36.5,65.5,22.75,18.25,41.0,-2.5,30.0,4.2,13.75,8.5,0.5,3.5,12.75,5.5,0.0,195.5,11.5
Rob Gaudreau,RW,gaudrro01,0,215,25.5,44.0,6.5,7.0,13.5,-17.5,11.5,0.3,5.5,0.5,0.5,0.0,4.5,2.5,0.0,70.5,9.1
Martin Gelinas,LW,gelinma01,1,217,26.0,68.2,21.4,20.4,41.8,4.0,48.8,4.279999999999999,17.4,2.6,1.4,3.8,17.0,2.4,1.0,138.2,15.26
Greg Gilbert,LW,gilbegr01,0,219,33.5,31.5,5.5,7.5,13.0,10.5,9.5,1.1,5.5,0.0,0.0,1.5,7.5,0.0,0.0,33.0,9.65
Brent Gilchrist,LW,gilchbr01,0,220,29.0,48.4,10.6,12.0,22.6,-1.0,23.2,1.8400000000000003,7.0,2.8,0.8,1.8,10.4,1.4,0.2,95.6,13.84
Randy Gilhen,C,gilhera01,0,221,31.5,33.0,3.5,4.5,8.0,-8.0,32.0,-0.15,3.0,0.0,0.5,0.5,4.5,0.0,0.0,36.5,9.15
Daniel Goneau,LW,goneada01,0,222,21.5,26.0,6.0,1.5,7.5,-4.5,7.0,0.4,4.5,1.5,0.0,1.5,1.0,0.5,0.0,28.5,19.05
Doug Gilmour*,C,gilmodo01,1,223,33.0,68.2,18.6,40.6,59.2,-2.8,59.0,5.5200000000000005,12.4,5.4,0.8,2.8,23.6,16.4,0.6,120.0,15.040000000000001
Scott Fraser,RW,frasesc01,0,225,24.666666666666668,23.666666666666668,5.333333333333333,5.0,10.333333333333334,-2.3333333333333335,8.0,1.0,3.0,2.3333333333333335,0.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,0.0,35.0,15.866666666666667
Mike Grier,RW,griermi01,1,228,23.0,75.66666666666667,14.666666666666666,15.666666666666666,30.333333333333332,3.0,57.333333333333336,2.6666666666666665,11.333333333333334,2.6666666666666665,0.6666666666666666,1.3333333333333333,14.666666666666666,1.0,0.0,107.33333333333333,13.633333333333333
Dirk Graham,RW,grahadi01,0,228,35.0,40.0,4.0,9.0,13.0,2.0,42.0,0.6,2.0,1.0,1.0,0.0,8.0,1.0,0.0,68.0,5.9
Tony Granato,RW,granato01,0,229,32.0,50.4,15.4,11.8,27.2,0.8,79.4,2.88,12.0,3.0,0.4,2.2,8.8,2.6,0.4,135.4,11.32
Chris Gratton,C,grattch01,1,230,21.0,74.0,16.8,27.8,44.6,-12.0,139.4,3.72,12.0,4.8,0.0,2.0,20.0,7.4,0.4,173.4,9.3
Adam Graves,LW,gravead01,1,231,28.0,73.0,26.6,21.0,47.6,-1.0,61.0,5.0,14.8,10.4,1.4,3.4,12.6,7.4,1.0,237.0,11.18
Aaron Gavey,C,gaveyaa01,0,232,22.5,40.75,4.5,4.5,9.0,-6.0,34.0,0.1,3.25,1.0,0.25,1.0,3.75,0.75,0.0,39.5,8.15
Travis Green,C,greentr01,1,232,26.0,69.0,17.0,26.6,43.6,-14.2,53.6,3.62,9.4,7.2,0.4,1.8,17.0,9.4,0.2,145.6,11.26
Steve Guolla,C,guollst01,0,235,24.0,21.333333333333332,5.333333333333333,3.6666666666666665,9.0,-3.0,6.666666666666667,0.8333333333333334,4.666666666666667,0.6666666666666666,0.0,0.6666666666666666,3.0,0.6666666666666666,0.0,37.333333333333336,12.066666666666668
Wayne Gretzky*,C,gretzwa01,1,235,36.0,72.4,18.2,61.6,79.8,-11.0,22.0,6.9,13.2,4.8,0.2,2.6,33.6,27.2,0.8,191.2,9.28
Brent Grieve,LW,grievbr01,0,236,26.0,23.333333333333332,2.3333333333333335,3.6666666666666665,6.0,1.6666666666666667,22.0,0.2333333333333333,2.3333333333333335,0.0,0.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.0,34.0,6.8
Stu Grimson,LW,grimsst01,0,237,31.0,65.8,1.6,1.6,3.2,-5.8,171.0,-1.06,1.6,0.0,0.0,0.4,1.6,0.0,0.0,16.2,11.88
Michal Grosek,LW,grosemi01,0,238,21.0,54.4,10.6,15.4,26.0,10.2,57.0,2.5,8.8,1.8,0.0,1.6,11.6,3.8,0.0,86.4,12.180000000000001
Josh Green,LW,greenjo01,0,240,21.0,27.0,1.0,3.0,4.0,-5.0,8.0,-0.1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,35.0,2.9
Bill Guerin,RW,gueribi01,1,241,26.0,69.8,22.4,23.2,45.6,3.8,101.8,4.88,14.2,8.2,0.0,4.8,17.6,5.6,0.0,185.6,12.22
Ben Hankinson,RW,hankibe01,0,246,25.0,26.0,0.0,2.0,2.0,-5.0,13.0,-0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0
Dave Hannan,C,hannada01,0,247,34.0,45.666666666666664,4.333333333333333,8.0,12.333333333333334,1.6666666666666667,24.0,0.43333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,5.666666666666667,0.3333333333333333,2.0,31.0,13.566666666666668
Brett Harkins,LW,harkibr01,0,249,25.0,17.666666666666668,1.3333333333333333,6.0,7.333333333333333,-1.6666666666666667,4.666666666666667,0.3,0.3333333333333333,1.0,0.0,0.6666666666666666,4.333333333333333,1.6666666666666667,0.0,19.0,2.566666666666667
Todd Harvey,RW,harveto01,0,252,21.0,55.2,9.8,15.6,25.4,1.4,104.2,2.02,7.4,2.4,0.0,1.4,10.6,5.0,0.0,82.0,12.88
Trevor Halverson,LW,halvetr01,0,255,27.0,17.0,0.0,4.0,4.0,-5.0,28.0,-0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0
Dale Hawerchuk*,C,hawerda01,1,255,32.0,52.0,11.333333333333334,25.666666666666668,37.0,7.333333333333333,20.0,3.3333333333333335,6.666666666666667,4.666666666666667,0.0,2.0,15.0,10.333333333333334,0.3333333333333333,112.66666666666667,10.033333333333333
Jonas Höglund,RW,hoglujo01,0,257,25.0,73.33333333333333,13.0,13.0,26.0,-5.333333333333333,16.666666666666668,2.1,10.333333333333334,2.6666666666666665,0.0,2.0,8.333333333333334,4.666666666666667,0.0,165.66666666666666,7.733333333333333
Michal Handzus,C,handzmi01,0,257,21.0,66.0,4.0,12.0,16.0,-9.0,30.0,0.1,4.0,0.0,0.0,0.0,11.0,1.0,0.0,78.0,5.1
Steve Heinze,RW,heinzst01,1,258,27.0,55.2,17.6,13.4,31.0,0.8,35.4,3.4599999999999995,12.4,4.4,0.8,2.8,10.6,2.6,0.2,120.2,14.3
Darby Hendrickson,C,hendrda01,0,259,24.0,55.2,6.0,5.2,11.2,-13.4,50.0,-0.2,5.6,0.2,0.2,0.2,4.8,0.4,0.0,73.4,6.56
Todd Hlushko,LW,hlushto01,0,261,25.5,19.25,1.75,3.25,5.0,-0.25,21.0,0.2,1.75,0.0,0.0,0.0,3.0,0.0,0.25,23.0,2.3
Tomas Holmström,LW,holmsto01,0,261,25.0,62.0,8.0,13.666666666666666,21.666666666666668,-5.0,48.666666666666664,1.3,5.0,3.0,0.0,1.6666666666666667,9.666666666666666,4.0,0.0,67.0,11.566666666666668
Benoit Hogue,C,hoguebe01,1,262,30.0,64.6,13.0,21.8,34.8,3.0,56.2,2.98,9.6,3.4,0.0,3.2,15.4,5.6,0.8,105.6,12.24
Bobby Holík,LW,holikbo01,1,264,26.0,70.6,20.4,27.8,48.2,16.2,69.8,5.4799999999999995,16.6,3.8,0.0,5.0,20.0,7.8,0.0,184.8,11.02
Brian Holzinger,C,holzibr01,0,266,24.0,58.6,12.6,16.0,28.6,-2.0,34.4,2.3600000000000003,8.6,3.2,0.8,2.0,11.0,3.8,1.2,95.0,10.72
Tony Horacek,LW,horacto01,0,267,27.0,19.0,0.0,1.0,1.0,-4.0,25.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
Marián Hossa*,LW,hossama01,0,267,19.5,33.5,7.5,8.0,15.5,8.5,18.5,1.95,7.0,0.5,0.0,1.0,6.5,1.5,0.0,67.0,6.05
Milan Hejduk,RW,hejdumi01,1,269,22.0,82.0,14.0,34.0,48.0,8.0,26.0,4.4,10.0,4.0,0.0,5.0,27.0,7.0,0.0,178.0,7.9
Mike Hough,LW,houghmi01,0,269,33.0,53.2,5.2,7.2,12.4,2.2,30.4,0.4600000000000001,5.0,0.0,0.2,1.0,7.0,0.2,0.0,51.4,8.34
Tony Hrkac,C,hrkacto01,0,273,31.5,59.0,13.0,14.0,27.0,2.5,18.0,3.05,8.5,4.5,0.0,1.5,9.5,4.5,0.0,62.0,21.1
Bill Huard,LW,huardbi01,0,273,29.0,31.4,2.8,3.2,6.0,0.6,86.0,0.019999999999999997,2.8,0.0,0.0,0.0,3.2,0.0,0.0,20.6,9.32
Alex Hicks,LW,hicksal01,0,274,27.5,62.5,6.0,13.0,19.0,1.25,60.75,0.8250000000000001,6.0,0.0,0.0,1.5,12.5,0.25,0.25,72.5,7.5
Matt Herr,C,herrma01,0,275,22.0,30.0,2.0,2.0,4.0,-7.0,8.0,-0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,40.0,5.0
Mike Hudson,C,hudsomi01,0,275,28.0,35.333333333333336,2.3333333333333335,7.0,9.333333333333334,-1.0,30.333333333333332,0.033333333333333326,2.3333333333333335,0.0,0.0,0.3333333333333333,6.666666666666667,0.3333333333333333,0.0,33.666666666666664,4.866666666666666
Brent Hughes,RW,hughebr02,0,277,29.0,57.0,6.0,6.333333333333333,12.333333333333334,-2.3333333333333335,114.66666666666667,0.20000000000000004,6.0,0.0,0.0,0.0,6.333333333333333,0.0,0.0,59.333333333333336,10.6
Brett Hull*,RW,hullbr01,1,278,32.0,64.2,34.6,34.4,69.0,5.2,21.2,8.42,20.2,12.4,2.0,7.0,22.2,11.2,1.0,246.4,14.2
Jody Hull,RW,hulljo01,0,279,27.0,62.4,9.6,9.2,18.8,1.2,11.4,1.22,8.8,0.4,0.4,2.4,7.4,0.8,1.0,79.8,11.4
Jarome Iginla*,RW,iginlja01,1,280,20.0,78.0,20.666666666666668,23.666666666666668,44.333333333333336,-4.333333333333333,41.333333333333336,4.3999999999999995,14.666666666666666,5.0,1.0,2.6666666666666665,14.666666666666666,7.666666666666667,1.3333333333333333,178.0,11.366666666666667
Dale Hunter,C,hunteda02,0,280,36.0,70.6,9.0,19.6,28.6,-1.4,112.0,1.94,7.0,2.0,0.0,2.0,14.0,4.6,1.0,83.4,10.4
Tim Hunter,LW,hunteti01,0,281,35.0,46.666666666666664,1.6666666666666667,2.0,3.6666666666666665,-2.3333333333333335,125.66666666666667,-0.8333333333333334,1.6666666666666667,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,18.666666666666668,8.433333333333334
Josh Holden,C,holdejo01,0,282,21.0,30.0,2.0,4.0,6.0,-10.0,10.0,-0.1,1.0,1.0,0.0,0.0,4.0,0.0,0.0,44.0,4.5
Jaromír Jágr,RW,jagrja01,1,285,24.0,70.2,44.0,64.6,108.6,22.0,60.6,12.7,31.4,11.2,1.4,8.0,39.2,24.8,0.6,286.8,15.680000000000001
Brad Isbister,RW,isbisbr01,0,285,20.5,49.0,6.5,6.0,12.5,2.5,74.0,0.85,6.0,0.5,0.0,1.5,5.5,0.5,0.0,81.5,8.05
Craig Janney,C,jannecr01,1,286,29.0,64.0,11.4,37.0,48.4,-9.0,17.6,3.7199999999999998,7.2,4.2,0.0,0.8,24.0,13.0,0.0,67.2,16.3
Mark Janssens,C,janssma01,0,287,28.0,65.4,2.4,5.0,7.4,-13.2,120.8,-1.06,2.4,0.0,0.0,0.2,4.8,0.2,0.0,43.0,5.5
Craig Johnson,LW,johnscr01,0,291,24.0,49.8,8.8,10.0,18.8,-2.8,28.4,1.44,6.2,2.6,0.0,0.8,9.4,0.6,0.0,73.0,12.7
Mike Johnson,RW,johnsmi01,1,292,23.0,58.0,12.333333333333334,19.333333333333332,31.666666666666668,2.3333333333333335,21.0,2.966666666666667,7.666666666666667,3.3333333333333335,1.3333333333333333,1.0,15.333333333333334,4.0,0.0,106.33333333333333,10.433333333333334
Greg Johnson,C,johnsgr02,1,292,25.0,59.8,12.4,20.4,32.8,-4.2,26.8,2.4799999999999995,9.0,2.8,0.6,1.0,14.2,5.4,0.8,87.2,13.780000000000001
Jan Hrdina,C,hrdinja01,1,293,22.0,82.0,13.0,29.0,42.0,-2.0,40.0,3.3,10.0,3.0,0.0,2.0,21.0,7.0,1.0,94.0,13.8
Matt Johnson,LW,johnsma03,0,294,21.0,36.4,1.2,1.6,2.8,-3.4,136.2,-0.5,1.2,0.0,0.0,0.0,1.6,0.0,0.0,11.4,11.08
Keith Jones,RW,joneske01,1,295,28.0,57.4,16.0,18.4,34.4,5.6,81.2,3.5200000000000005,11.0,4.8,0.2,3.6,13.6,4.8,0.0,115.2,13.459999999999999
Patrik Juhlin,RW,juhlipa01,0,298,24.5,28.0,3.5,3.0,6.5,-4.5,11.5,0.0,3.0,0.5,0.0,0.5,2.5,0.5,0.0,29.0,15.25
Joe Juneau,C,juneajo01,1,299,29.0,62.0,11.6,33.0,44.6,-5.4,18.8,3.6,5.6,5.0,1.0,1.8,18.4,14.4,0.2,121.4,9.5
Olli Jokinen,C,jokinol01,0,299,19.5,37.0,4.5,6.0,10.5,-7.5,25.0,0.49999999999999994,2.5,1.5,0.5,0.5,4.5,1.5,0.0,49.5,5.15
Valeri Kamensky,LW,kamenva01,1,300,30.0,65.8,23.2,35.0,58.2,4.2,46.6,5.92,14.6,8.2,0.4,4.0,21.4,13.4,0.2,150.2,15.0
Kevin Kaminski,C,kaminke01,0,301,26.0,39.666666666666664,1.0,1.6666666666666667,2.6666666666666665,-2.3333333333333335,132.0,-0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,13.666666666666666,7.5
Vitali Karamnov,RW,karamvi01,0,303,26.0,26.0,3.0,7.0,10.0,7.0,14.0,0.6,3.0,0.0,0.0,0.0,7.0,0.0,0.0,22.0,13.6
Andreas Johansson,C,johanan01,0,303,23.5,41.0,7.5,9.0,16.5,-1.5,18.5,1.35,5.25,2.0,0.25,1.5,6.25,2.5,0.25,64.5,7.9
Paul Kariya*,LW,kariypa01,1,304,22.0,60.4,33.6,42.0,75.6,11.4,18.6,8.959999999999999,20.6,11.2,1.8,5.6,24.6,16.4,1.0,271.0,13.24
Valeri Karpov,RW,karpova01,0,306,24.0,25.333333333333332,4.666666666666667,5.0,9.666666666666666,-2.3333333333333335,10.666666666666666,0.49999999999999994,4.666666666666667,0.0,0.0,0.3333333333333333,3.6666666666666665,1.3333333333333333,0.0,31.333333333333332,18.233333333333334
Steve Kelly,C,kellyst01,0,309,21.0,28.333333333333332,1.3333333333333333,2.0,3.3333333333333335,-9.666666666666666,18.666666666666668,-0.4666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.0,14.333333333333334,10.833333333333334
Jean-Francois Jomphe,C,jomphje01,0,309,24.5,27.75,2.5,7.25,9.75,-0.25,25.5,0.375,1.75,0.5,0.25,0.0,6.25,0.75,0.25,34.75,6.35
Mike Keane,RW,keanemi01,0,310,29.0,73.2,9.2,16.0,25.2,-2.4,47.6,1.3800000000000001,7.6,0.8,0.8,1.0,13.8,1.6,0.6,96.8,9.940000000000001
Mike Kennedy,C,kennemi01,0,313,24.0,29.0,3.2,7.2,10.4,-0.2,22.4,0.5,2.0,1.2,0.0,0.4,6.4,0.8,0.0,45.0,4.95
Sheldon Kennedy,RW,kennesh01,0,314,26.0,42.333333333333336,6.0,8.333333333333334,14.333333333333334,-3.0,37.0,0.6333333333333334,4.333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,8.0,0.0,0.3333333333333333,54.333333333333336,11.266666666666666
Yuri Khmylev,LW,khmylyu01,0,315,31.0,41.0,5.666666666666667,12.666666666666666,18.333333333333332,-3.3333333333333335,18.666666666666668,1.0666666666666667,2.6666666666666665,2.3333333333333335,0.6666666666666666,0.6666666666666666,10.0,2.0,0.6666666666666666,70.0,16.833333333333332
Dmitri Khristich,LW,khrisdm01,1,316,27.0,72.0,23.2,33.4,56.6,8.8,42.6,6.26,12.8,9.8,0.6,2.8,25.6,7.2,0.6,143.8,16.1
Sami Kapanen,LW,kapansa01,1,318,23.5,60.5,17.0,22.0,39.0,3.5,8.5,4.175,14.0,3.0,0.0,3.5,15.25,6.75,0.0,143.0,12.475
Derek King,LW,kingde01,1,318,29.0,68.8,18.6,24.4,43.0,-2.6,29.8,4.18,12.4,6.0,0.2,2.0,18.6,5.8,0.0,153.8,11.879999999999999
Kris King,LW,kingkr01,0,319,30.0,71.8,4.2,5.8,10.0,-8.6,145.0,-0.78,3.8,0.0,0.4,1.0,5.2,0.2,0.4,58.2,6.779999999999999
Trent Klatt,RW,klatttr01,1,321,26.0,70.2,12.2,16.2,28.4,1.6,23.6,2.2399999999999998,8.2,3.0,1.0,2.6,12.6,3.0,0.6,105.2,10.98
Ken Klee,RW,kleeke01,0,322,25.0,59.6,5.0,5.4,10.4,-3.2,68.4,0.26,4.8,0.0,0.2,1.2,4.6,0.6,0.2,75.6,8.879999999999999
Mike Knuble,RW,knublmi01,0,322,25.0,48.0,7.666666666666667,8.666666666666666,16.333333333333332,-2.0,14.0,1.2,6.666666666666667,1.0,0.0,0.3333333333333333,6.666666666666667,2.0,0.0,59.0,12.1
Petr Klima,LW,klimape01,0,324,31.75,40.0,9.5,13.75,23.25,-13.25,27.5,1.6500000000000001,6.5,3.0,0.0,1.75,5.5,8.25,0.0,76.5,10.65
Espen Knutsen,C,knutses01,0,325,26.0,19.0,3.0,0.0,3.0,-10.0,6.0,-0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,14.3
Joe Kocur,RW,kocurjo01,0,326,32.0,45.8,2.4,3.2,5.6,-2.2,77.6,-0.36,2.4,0.0,0.0,0.6,3.0,0.2,0.0,31.2,7.12
Steve Konowalchuk,C,konowst01,1,327,24.0,63.8,14.6,19.4,34.0,5.2,61.8,3.28,9.8,3.6,1.2,2.6,15.0,3.4,1.0,133.8,11.0
Dan Kesa,RW,kesada01,0,329,25.5,35.0,1.0,4.0,5.0,-5.0,13.5,-0.2,1.0,0.0,0.0,0.0,3.0,1.0,0.0,16.5,6.1
Igor Korolev,RW,korolig01,1,330,26.0,60.6,12.6,22.8,35.4,-2.0,29.6,2.82,8.4,3.6,0.6,2.6,17.4,5.4,0.0,97.4,12.120000000000001
Andrei Kovalenko,RW,kovalan01,1,331,26.0,65.8,19.8,20.6,40.4,-1.8,44.2,3.9,14.8,5.0,0.0,3.4,12.4,8.2,0.0,110.0,17.64
Chad Kilger,C,kilgech01,0,332,20.5,51.75,7.25,8.5,15.75,-3.25,22.75,0.825,5.75,1.25,0.25,0.75,7.5,0.75,0.25,50.0,13.375
Alex Kovalev,RW,kovalal01,1,332,23.0,64.8,19.2,26.2,45.4,-2.0,52.6,4.3,13.8,4.8,0.6,3.2,17.0,9.2,0.0,156.6,12.28
Alexander Korolyuk,RW,korolal01,0,332,22.5,37.0,7.0,10.5,17.5,-1.0,16.0,1.7,5.5,1.5,0.0,0.0,8.0,2.5,0.0,59.5,10.6
Viktor Kozlov,C,kozlovi01,0,333,21.0,57.0,11.4,17.2,28.6,-5.2,17.6,2.2800000000000002,7.8,3.0,0.6,1.0,12.4,4.6,0.2,137.6,8.2
Vyacheslav Kozlov,C,kozlovy01,1,334,24.0,72.4,25.2,27.0,52.2,18.0,50.4,6.0,19.2,5.8,0.2,4.2,16.8,9.8,0.4,195.0,12.940000000000001
Sergei Krivokrasov,RW,krivose01,0,336,22.0,56.4,13.2,12.8,26.0,2.4,36.4,2.4,9.4,3.8,0.0,2.8,11.2,1.6,0.0,112.6,12.120000000000001
Robert Kron,LW,kronro01,1,337,29.0,67.6,13.4,16.8,30.2,-8.6,9.6,2.16,8.8,4.0,0.6,2.4,11.6,4.4,0.8,156.4,8.7
Paul Kruse,LW,krusepa01,0,340,26.0,59.8,6.0,4.2,10.2,-2.4,145.6,0.06000000000000002,6.0,0.0,0.0,1.0,4.2,0.0,0.0,53.8,11.919999999999998
Patric Kjellberg,LW,kjellpa01,0,341,29.0,71.0,11.0,20.0,31.0,-13.0,24.0,1.6,9.0,2.0,0.0,2.0,12.0,8.0,0.0,103.0,10.7
Mike Krushelnyski,LW,krushmi01,0,341,34.0,20.0,2.0,3.0,5.0,3.0,6.0,0.2,2.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,10.0
Todd Krygier,RW,krygito01,0,342,30.5,50.75,8.25,16.75,25.0,-3.25,39.75,1.65,6.75,1.25,0.25,0.75,12.75,3.25,0.75,115.75,6.85
Saku Koivu,C,koivusa01,1,344,22.5,66.5,16.25,34.25,50.5,0.25,41.0,4.6,9.75,4.75,1.75,2.0,20.5,12.75,1.0,140.25,11.674999999999999
Bob Kudelski,RW,kudelbo01,0,344,30.5,19.5,3.0,2.0,5.0,1.5,1.0,0.35,1.5,1.5,0.0,0.5,1.5,0.5,0.0,26.0,10.35
Jari Kurri*,C,kurrija01,0,345,35.5,65.25,11.5,21.25,32.75,-10.0,21.75,1.95,8.25,3.0,0.25,0.75,12.5,7.75,1.0,103.0,10.85
Nick Kypreos,LW,kypreni01,0,347,29.0,45.333333333333336,2.6666666666666665,3.3333333333333335,6.0,0.6666666666666666,87.33333333333333,-0.3666666666666667,2.6666666666666665,0.0,0.0,0.3333333333333333,3.3333333333333335,0.0,0.0,27.666666666666668,10.4
Dan Kordic,LW,kordida01,0,348,25.5,36.75,0.75,1.25,2.0,-1.25,113.25,-0.6,0.75,0.0,0.0,0.0,1.25,0.0,0.0,8.75,21.033333333333335
Daniel Lacroix,LW,lacroda01,0,350,27.0,36.6,2.2,1.4,3.6,-0.8,75.8,-0.4600000000000001,2.0,0.2,0.0,0.0,1.4,0.0,0.0,23.0,7.6
